결정례일련번호,구분,문장번호,내용
147979,전문,1,사 건 2000헌마126 노동조합및노동관계조정법 제2조 제4호 라목
147979,전문,2,위헌확인
147979,전문,3,청 구 인 이 ○ 협
147979,전문,4,[주 문]
147979,전문,5,이 사건 심판청구를 각하한다.[이 유]
147979,전문,6,1.사건의 개요와 심판의 대상
147979,전문,7,가.사건의 개요
147979,전문,8,(1)청구인은 1995.12.1.
147979,전문,9,인천 서구 석남1동 소재 유한회사 ○○실업에 입사하여 택시 기사로 근무하여 오던 중 1998.6.12.
147979,전문,10,"징계해고되자, 인천지방노동위원회에 위 징계해고가 부당해고 및 부당노동행위에 해당한다고 주장하여 구제신청을 하였으나 위 노동위원회는 1998.8.13."
147979,전문,11,"그 신청을 기각하였고, 청구인은 이에 불복하여 중앙노동위원회에 재심신청을 하였으나 중앙노동위원회는 1998.12.4."
147979,전문,12,청구인의 재심신청을 기각하는 내용의 재심판정을 하였다.
147979,전문,13,(2)청구인은 이에 불복하여 1998.12.19.
147979,전문,14,서울행정법원에 중앙노동위원회의 재심판정의 취소를 구하는 소송(98구28509)을 제기하여 2000.1.18.
147979,전문,15,"재심판정취소의 승소 판결을 받았고, 위 회사는 서울고등법원에 항소를 하였다."
147979,전문,16,"(3)이에 청구인은, 위 회사가 청구인을 해고한 것은 청구인을 포함한 일부 근로자들이 회사측에 의하여 이미 설립신고가 되어 있었으나 활동이 없던 노동조합에 대하여 휴면노조 해산의결신청을 하는 등(인천지방노동위원회에서 1998.10.8."
147979,전문,17,"휴면노조 해산의결을 하였음)회사측의 노동조합을 해산시키고 새로운 노동조합을 결성하려 하는 것을 저지할 의도에서 행한 것임에도, 노동조합및노동관계조정법 제2조 제4호 라목의 규정으로 인하여 중앙노동위원회의 재심판정이 있은 때로부터 노동조합원의 자격을 상실하게 되어, 헌법상 보장된 근로의 권리와 노동3권을 침해받았다고 주장하면서 위 법률조항의 위헌확인을 구하여 2000.2.21."
147979,전문,18,이 사건 헌법소원심판을 청구하였다.
147979,전문,19,나.심판의 대상
147979,전문,20,이 사건 심판의 대상은 노동조합및노동관계조정법(1997.3.13.
147979,전문,21,"법률 제5310호로 제정되고, 1998.2.20."
147979,전문,22,"법률 제5511호로 개정된 것)제2조 제4호 라목이 헌법에 위반되는지 여부이며, 그 내용은 다음과 같다.제2조(정의)이 법에서 사용하는 용어의 정의는 다음과 같다.1.～3.생략"
147979,전문,23,"4.“노동조합”이라 함은 근로자가 주체가 되어 자주적으로 단결하여 근로조건의 유지ㆍ개선 기타 근로자의 경제적ㆍ사회적 지위의 향상을 도모함을 목적으로 조직하는 단체 또는 그 연합단체를 말한다.다만, 다음 각목의 1에 해당하는 경우에는 노동조합으로 보지 아니한다.가.～다.생략"
147979,전문,24,"라.근로자가 아닌 자의 가입을 허용하는 경우.다만, 해고된 자가 노동위원회에 부당노동행위의 구제신청을 한 경우에는 중앙노동위원회의 재심판정이 있을 때까지는 근로자가 아닌 자로 해석하여서는 아니된다.마.생략"
147979,전문,25,5.～6.생략
147979,전문,26,2.판단
147979,전문,27,"직권으로 이 사건 심판청구의 적법여부에 관하여 살펴본다.법령에 대한 헌법소원심판은 법령의 시행과 동시에 기본권침해를 받은 자는 그 법령이 시행된 사실을 안 날로부터 60일 이내에, 그 법령이 시행된 날로부터 180일 이내에 청구하여야 하고, 법령이 시행된 후에 비로소 그 법령에 해당하는 사유가 발생하여 기본권의 침해를 받게 된 경우에는 그 사유가 발생하였음을 안 날로부터 60일 이내에, 그 사유가 발생한 날로부터 180일 이내에 청구하여야 한다(헌재 1996.3.28."
147979,전문,28,"93헌마198, 판례집 8-1, 241, 250)."
147979,전문,29,그런데 청구인은 1998.12.4.
147979,전문,30,"중앙노동위원회로부터 청구인의 재심신청을 기각하는 내용의 재심판정을 받아 노동조합원의 자격을 상실하게 되었으므로 이때 기본권침해사유가 발생하였다고 보아야 할 것인데, 이 사건 헌법소원심판은 그때로부터 180일이 지난 2000.2.21."
147979,전문,31,청구되었으므로 청구기간이 도과되었다.따라서 이 사건 심판청구는 부적법하므로 이를 각하하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
