결정례일련번호,구분,문장번호,내용
4534,전문,1,헌     법     재     판     소
4534,전문,2,결        정
4534,전문,3,사    건       90헌마163    불기소처분에 대한 헌법소원
4534,전문,4,청 구 인       김 ○ 신
4534,전문,5,대리인변호사    박    차    웅
4534,전문,6,피청구인       전주지방검찰청 검사
4534,전문,7,주        문
4534,전문,8,청구인의 심판청구를 기각한다.이        유
4534,전문,9,1.이 사건 기록과 전주지방검찰청 89형제4470호 불기소사건 기록에
4534,전문,10,"의하면,"
4534,전문,11,가.청구인은 1985.5.6.
4534,전문,12,"전주지방검찰청에,"
4534,전문,13,(1)피고소인 유 ○ 수는 청구인과 같이 전북 익산군 ○○면 소재
4534,전문,14,"유한회사 ○○에 출자한 사원이고, 같은 조 ○ 진은 동 회사의 대표이사이던"
4534,전문,15,"자인 바, 유 ○ 수와 조 ○ 진은 공모하여 1986.4.8.부터 같은 해 8.24.까"
4534,전문,16,"지 위 왕궁에서 회사소유의 벽돌 등 1억원 상당을 업무상 횡령하고, 1986.6.12.경 ○○은행에 대한 채무를 고의로 변제하지 아니하여 회사재산"
4534,전문,17,"을 경매되게 함으로써 청구인의 출자금 5,000만원 상당의 재산상 손해를"
4534,전문,18,"가하고,"
4534,전문,19,"(2)위 유 ○ 수는 , 1986.12.3."
4534,전문,20,고소외 김 ○ 억과 위 회사재산을
4534,전문,21,경락받아 동업하기로 하고 동인으로부터 회사의 무형재산이라고 볼 수 있
4534,전문,22,는 거래처확보 등에 대한 권리금조로 500만원을 받았으므로 회사에 입금하
4534,전문,23,"여야 함에도 불구하고 임의로 사용하여 이를 업무상 횡령하고, 1987.1.17."
4534,전문,24,"전북 익산군 ○○리 553의 2 소재 답 2,102빕는 원래 위 회사 소유임"
4534,전문,25,에도 불구하고 자기명의로 소유권이전등기하여 공정증서에 불실의 사실을
4534,전문,26,"기재케하고, 1988.2.27."
4534,전문,27,위 회사에서 위 김 ○ 억으로부터 중장비 등의 매
4534,전문,28,"매계약금 1,300만원을 받았으므로 회사에 입금하여야 함에도 불구하고 임"
4534,전문,29,"의사용하여 이를 업무상 횡령하고, 1988.11.15."
4534,전문,30,14:00경 전주지방법원
4534,전문,31,"88가합2037호 원고 유 ○ 수, 피고 김○○ ○ 신의 양수금청구사건 법정에서 ""김○○ ○ 헌에게 줄 돈 175,000,000원 중 11,200,000원에 대한 김○○ ○ 헌의 어음을 막"
4534,전문,32,"아주어 위 돈 11,200,000원은 준 것으로 본다""고 위증하고,"
4534,전문,33,"(3)위 조 ○ 진은, 1987.3.27."
4534,전문,34,위 회사소유의 전북 익산군 ○○
4534,전문,35,"리 소재 541의 6 전 1,206빕를 위 김 ○ 억에게 매도하고 받은 계약금 200만"
4534,전문,36,원을 받았으므로 회사에 입금하여야 함에도 불구하고 임의사용하여 이를
4534,전문,37,"업무상 횡령하고, 1988.11.15."
4534,전문,38,14:00경 전주지방법원 88가합2037호 원고
4534,전문,39,"유 ○ 수, 피고 김 ○ 신의 양수금청구사건 법정에서 ""김 ○ 헌에 대한 회사매매"
4534,전문,40,"대금 8,400만원을 인수한 사실이 없고 김 ○ 헌이 채권인계인수에 동의치 아"
4534,전문,41,니하여 동 합의각서를 무효화하기로 하였다.회사를 인수할 때 김 ○ 헌에게
4534,전문,42,"갚을 대금이 1억 1천만원 남아 있었다""고 위증하였다고 하여, 동인들을 업"
4534,전문,43,"무상횡령죄 등으로 고소하였다.나.피청구인은, 피고소인들이 회사를 경영할 당시 사업부진으로 자"
4534,전문,44,금사정이 어려워 은행에 대출금이자를 변제치 못하였으며 그 외 청구인이
4534,전문,45,"주장하는 바와 같은 업무상 횡령 및 배임한 사실을 인정할 수 없고, 또한"
4534,전문,46,피고소인들의 법정에서의 증언도 위증이라고 인정할만한 자료가 없다는 이
4534,전문,47,유로 1989.12.29.
4534,전문,48,위 사건을 불기소하였다.다.청구인은 이에 불복 항고몫재항고하였으나 1990.8.28.
4534,전문,49,재항고
4534,전문,50,가 기각되자 청구인은 검사의 자의적인 불기소처분으로 인하여 기본권의
4534,전문,51,침해를 받았다고 주장하여 1990.9.26.
4534,전문,52,이 사건 헌법소원심판을 청구하
4534,전문,53,"였다.2.살피건대, 피청구인이 청구인의 고소사실에 대한 피청구인의 불기"
4534,전문,54,소처분이 현저히 정의나 형평에 반하는 수사를 하였거나 헌법해석몫법률적
4534,전문,55,용 또는 증거판단에 있어서 중대한 잘못이 있다고 보여지지 아니하므로 이
4534,전문,56,로 말미암아 청구인의 기본권이 침해되었다고 볼 수 없다.그렇다면 청구인의 심판청구는 이유없으므로 기각하기로 하여 관여재판
4534,전문,57,관 전원의 일치된 의견으로 주문과 같이 결정한다.1991.5.13.
4534,전문,58,재  판  장    재  판  관    조    규    광
4534,전문,59,재  판  관    이    성    렬
4534,전문,60,재  판  관    변    정    수
4534,전문,61,재  판  관    김    진    우
4534,전문,62,재  판  관    한    병    채
4534,전문,63,재  판  관    이    시    윤
4534,전문,64,재  판  관    최    광    률○
4534,전문,65,재  판  관    김    양    균
4534,전문,66,재  판  관    김    문    희
