결정례일련번호,구분,문장번호,내용
169691,전문,1,사           건          2021헌마1210    교정기관 접견제한 위헌확인
169691,전문,2,청    구    인          김○○○
169691,전문,3,피  청  구  인          법무부장관
169691,전문,4,[주           문]
169691,전문,5,이 사건 심판청구를 각하한다.[이           유]
169691,전문,6,1.사건개요
169691,전문,7,"청구인은 서울○○구치소 및 □□구치소에 수용된 미결수용자를 면회하고자 하였지만, 법무부의 2021.8.30.자 ‘교정시설 접견방식(횟수)변경 안내’(이하 ‘이 사건 안내’라 한다)가 코로나19에 따른 사회적 거리두기 단계에 따라 교정시설 접견 방식과 횟수를 제한함에 따라 수용자 접견이 제한되었다.이에 청구인은 행복추구권 등 기본권이 침해되었다고 주장하며 2021.9.28."
169691,전문,8,이 사건 헌법소원심판을 청구하였다.
169691,전문,9,2.판단
169691,전문,10,"기본권 침해의 직접성이란 별도의 집행행위에 의하지 아니하고 공권력 행사 그 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우를 뜻하므로, 구체적인 집행행위를 통하여 비로소 기본권 침해의 법률효과가 발생하는 경우에는 직접성이 인정되지 아니한다(헌재 1992.11.12."
169691,전문,11,91헌마192 참조).
169691,전문,12,"이 사건 안내는 접견신청에 대한 개별 교정시설의 장의 거부처분이라는 별도의 집행행위를 예정하고 있고, 접견신청에 대한 교정시설의 장의 불허처분에 대하여는 행정심판 및 행정소송이 가능하다(대법원 1992.5.8."
169691,전문,13,선고 91누7552 판결 참조).
169691,전문,14,"따라서 청구인은 행정쟁송을 통해 교정시설의 장의 접견불허처분을 다툴 수 있으므로, 이 사건 안내는 기본권 침해의 직접성이 인정되지 않는다."
169691,전문,15,3.결론
169691,전문,16,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
