결정례일련번호,구분,문장번호,내용
24001,판시사항,1,청구인에 대하여 절도 피의사실을 인정한 기소유예처분이 청구인의 평등권 등 기본권을 침해한다고 본 사례
24001,결정요지,2,"청구인이 지갑 안에 있던 내용물을 빼낸 채 지갑을 버리거나 하는 행동을 취하지 않고 처음 습득하였을 때 그대로 피해자에게 반환하였을 뿐만 아니라 발송인의 인적 사항을 알 수 있도록 자신의 이름과 주소, 연락처를 기재하여 보낸 점, 이는 불법영득의 의사로 지갑을 취득하였다면 통상 취할 행동으로는 보이지 않는 점, 지갑을 습득한 후 5일이 경과하였지만 그 기간 중 중간시험 기간과 주말이 있어 지갑을 반환하기 곤란하였던 점, 주말이 지난 월요일에 바로 지갑을 반환한 점 등을 종합적으로 고려할 때, 청구인에게 절도의 범의나 불법영득의 의사가 있었다고 단정하기 어려운데도, 피의사실이 인정됨을 전제로 한 기소유예 처분에는 중대한 수사미진 또는 법리오해의 잘못이 있다."
24001,전문,3,[당사자]
24001,전문,4,청구인 배○ ○ 완○ 변호사 성○
24001,전문,5,피청구인부산지방검찰청 검사직무대리
24001,전문,6,[주문]
24001,전문,7,피청구인이 2012.11.27.
24001,전문,8,부산지방검찰청 2012년 형제89868호 사건에서 청구인에 대하여 한 기소유예처분은 청구인의 평등권과 행복추구권을 침해하는 것이므로 이를 취소한다.
24001,전문,9,[이유]
24001,전문,10,1.사건의 개요
24001,전문,11,가.청구인은 2012.11.27.
24001,전문,12,"피청구인으로부터 절도죄로 기소유예처분을 받았는바(부산지방검찰청 2012년 형제89868호, 이하 ‘이 사건 기소유예처분’이라 한다), 피의사실의 요지는 다음과 같다.""청구인은 ○○대학교 ○○ 공학과 1학년에 재학 중인 학생으로, 2012.10.17."
24001,전문,13,"부산 금정구 ○○2동 40 소재 ○○백화점 2층 화장실에서 피해자 문 ○ 석이 놓고 간 현금 10만 원 등이 들어있는 지갑을 가져가 이를 절취하였다."""
24001,전문,14,"나.청구인은 이 사건 기소유예처분으로 인하여 기본권을 침해받았다고 주장하면서, 2013.2.7."
24001,전문,15,그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
24001,전문,16,2.청구인의 주장요지 및 피청구인의 답변요지
24001,전문,17,가.청구인의 주장요지
24001,전문,18,"청구인은 지갑 취득 당시는 시험기간 중인 데다 그 시험기간이 금요일까지 계속되고 있었고, 취득장소인 백화점 내에 안내데스크가 없고 인근에 우체통도 없어 지갑을 돌려주는 것이 용이하지 않아, 주말이 지나고 월요일인 2012.10.22.이 되어서야 택배를 이용하여 피해자의 주소지로 지갑을 발송한 것으로, 청구인에게는 절도의 고의가 없다."
24001,전문,19,나.피청구인의 답변요지
24001,전문,20,"청구인이 경찰에서 ‘순간적으로 욕심이 생겨 챙겨 주머니에 넣고 집으로 들고 갔다’고 진술함으로써 절도사실을 자백하고 있는 점, 지갑을 반환한 것은 습득일로부터 5일이 경과한 후로 지갑을 반환하였다는 사실만으로 불법영득의 의사가 없었다고 보기 어려운 점, 피해자가 다른 대학교 학생이라는 이유로 즉시 돌려줄 수 없었다고 보기 어렵고, 백화점 내 안내데스크 및 우체통이 없더라도 건물의 경비 내지 관리를 맡는 곳에 맡기는 방법이 있고, 지갑을 습득한 장소에서 자신의 전공학과가 있는 건물로 가는 도중에 우체국이 있는 건물을 지나갈 수 있으므로 쉽게 반환할 수 있는 점 등을 고려하면 이 사건 기소유예처분은 정당하다."
24001,전문,21,3.판  단
24001,전문,22,가.인정되는 사실
24001,전문,23,이 사건 수사기록 및 심판기록을 검토하면 다음과 같은 사실을 인정할 수 있다.(1)청구인은 이 사건 당시 ○○대학교 ○○공학과 1학년에 재학 중인 학생이다.
24001,전문,24,"(2)피해자 문○ ○ 석○ △△대학교 학생으로, ○○대학교에서 공익근무요원으로 근무하던 중, 2012.10.17."
24001,전문,25,11:30경 부산 금정구 ○○2동 40 소재 ○○백화점 2층 화장실에 현금 10만원 등이 들어있는 지갑을 두고 나왔다.
