결정례일련번호,구분,문장번호,내용
37178,전문,1,사           건          2014헌마414    재판취소 등
37178,전문,2,청    구    인          김 ○ 광
37178,전문,3,결    정    일          2014.6.3.
37178,전문,4,[주           문]
37178,전문,5,이 사건 심판청구를 각하한다.[이           유]
37178,전문,6,1.사건의 개요
37178,전문,7,가.청구인은 2012.8.16.
37178,전문,8,"폭행죄 등으로 징역 4월에 집행유예 1년을 선고받은 뒤(청주지방법원 제천지원 2012고정48), 항소하여 벌금 300만원을 선고받았고(청주지방법원 2012노828), 상고하였으나 대법원에서 기각되어 판결이 확정되었다(대법원 2013도2576)."
37178,전문,9,"한편 청구인은 청구인을 기소한 검사에 대하여 허위공문서작성죄로 고소하였으나, 2014.3.28."
37178,전문,10,"인천지방검찰청 검사로부터 불기소(각하)처분을 받았다(인천지방검찰청 2014형제805, 다음부터 ‘이 사건 불기소 처분’이라 한다)."
37178,전문,11,나.청구인은 대법원 2013도2576 판결과 검사의 불기소 처분이 청구인의 기본권을 침해한다고 주장하며 2014.5.26.
37178,전문,12,이 사건 헌법소원심판을 청구하였다.
37178,전문,13,2.판단
37178,전문,14,가.대법원 2013도2576 판결 부분
37178,전문,15,"헌법재판소법 제68조 제1항 본문에 따르면 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있는데(헌재 1997.12.24."
37178,전문,16,"96헌마172등 참조), 대법원 2013도2576 판결은 헌법소원심판의 대상이 되는 예외적인 재판에 해당되지 아니하므로, 그 취소를 구하는 이 사건 심판청구는 허용될 수 없다."
37178,전문,17,나.이 사건 불기소 처분 부분
37178,전문,18,"재정신청이 허용되는 검사의 불기소처분에 대하여는 검찰청법 제10조에 따른 항고를 거쳐, 관할 고등법원에 재정신청을 하는 방법으로 권리구제를 받아야 하고(형사소송법 제260조 제1항, 제2항), 헌법재판소에 헌법소원을 청구하는 방법으로는 권리구제를 받을 수 없다(헌재 2013.7.16."
37178,전문,19,2013헌마465).
37178,전문,20,이 사건  불기소처분은 재정신청이 허용되는 검사의 불기소처분에 해당하여 헌법재판소에 헌법소원을 청구하는 방법으로는 권리구제를 받을 수 없다.
37178,전문,21,3.결론
37178,전문,22,이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단 및 제4호에 따라 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
