결정례일련번호,구분,문장번호,내용
153147,전문,1,사 건 2019헌바408 형사소송법 제428조 제1항 등 위헌소원
153147,전문,2,청 구 인 박○○○
153147,전문,3,[주 문]
153147,전문,4,이 사건 심판청구를 모두 각하한다.[이 유]
153147,전문,5,1.사건개요
153147,전문,6,"가.청구인은 아동ㆍ청소년의성보호에관한법률위반(강제추행)등으로 기소되어 징역 1년 5월, 공개 및 고지명령 3년 등을 선고받아(대구고등법원 2018노580)상고하였으나 2019.8.30."
153147,전문,7,상고가 기각되었다(대법원 2019도10363).
153147,전문,8,청구인은 2019.9.5.
153147,전문,9,대법원의 상고기각결정에 대하여 판결 정정을 신청하였으나 2019.9.11.
153147,전문,10,"기각되었고(대법원 2019초기854), 청구인에 대한 위 판결은 2019.8.30."
153147,전문,11,확정되었다.
153147,전문,12,나.대구지방검찰청 서부지청 검사는 2019.9.3.
153147,전문,13,"위 판결의 확정을 이유로 기존에 확정된 형의 집행유예 실효지휘를 하였고, 청구인이 2019.9.11."
153147,전문,14,재판의 집행에 대한 이의신청을 하였으나 2019.9.30.
153147,전문,15,"위 신청이 기각되었다(대법원 2019초기873, 이하 ‘당해사건’이라고 한다)."
153147,전문,16,다.청구인은 2019.9.25.
153147,전문,17,당해사건 계속 중에 위헌법률심판제청신청을 하였으나 대법원이 2019.10.11.
153147,전문,18,"이를 각하하자(대법원 2019초기899), 2019.10.29."
153147,전문,19,"‘대법원 판결에 대하여 정정 신청을 한 경우 이미 판결이 확정이 된 상태에서 판결 정정 신청에 대한 재판을 함으로써 피고인의 지위가 미결 신분에서 기결 신분으로 전환되어 재판을 받게 되는 결과 변호인의 조력을 받을 권리를 침해하고, 무죄 추정의 원칙, 형사소송법 제400조, 제401조의 입법 취지에 어긋난다’고 주장하면서 형사소송법 제482조 제1항, 같은 조 제2항, 제400조, 제401조의 각 위헌 확인을 구하는 이 사건 헌법소원심판을 청구하였다."
153147,전문,20,2.판단
153147,전문,21,가.헌법소원 대상성
153147,전문,22,"(1)헌법재판소법 제68조 제2항의 헌법소원심판청구를 하려면 같은 법 제71조 제2항, 제43조 제4호에 따라 헌법소원심판 청구서에 심판대상법률이 위헌이라고 해석되는 이유를 구체적으로 적시해야 하며 이러한 이유를 기재하지 아니한 심판청구는 그 자체로서 부적법하다(헌재 2009.5.12."
153147,전문,23,"2009헌바65, 헌재 2016.8.17."
153147,전문,24,2016헌바284 등).
153147,전문,25,또한 청구인이 심판대상으로 삼은 법률조항이더라도 그 위헌성을 실질적으로 다투지 않는 경우에는 그 조항에 대한 헌법재판소법 제68조 제2항의 헌법소원심판청구는 부적법하다(헌재 2001.3.21.
153147,전문,26,99헌바107).
153147,전문,27,"(2)청구인은 ‘판결정정의 신청’ 및 ‘정정의 판결’에 대하여 규정하고 있는 형사소송법 제400조, 제401조가 위헌이라고 해석되는 이유에 대하여 아무런 주장을 하고 있지 않는바 이 사건 청구 중 형사소송법 제400조, 제401조에 대한 부분은 부적법하다."
153147,전문,28,"(3)또한 청구인은 ‘대법원 판결 정정신청에 대한 결정이 있기 전까지의 기간’을 형사소송법 제482조 제1항 중 ‘판결확정 전’에 해당하는 것으로 해석하여야 한다거나 위 기간 중의 구금일수도 미결구금일수로 보아 전부 본형에 산입하는 것으로 형사소송법 제482조 제2항을 해석하여야 한다는 취지의 주장을 하고 있을 뿐, 위 법률조항들의 고유한 위헌성에 대하여 주장하고 있지 않다.나아가 대법원이 원 판결을 정정하는 판결을 선고하는 경우에는 정정 판결 선고일에 판결이 확정되고 원 판결을 정정하지 아니하기로 하여 정정 신청을 기각하는 결정을 하는 경우에는 원 판결 선고일에 판결이 확정되는데, 결국 청구인은 ‘정정 신청이 기각되는 경우에도 기각 결정일에 원 판결이 확정되어야 한다’는 취지의 주장을 하는 것으로서 위 법률조항들을 심판청구의 대상으로 한 것이 아니라 ‘판결확정일’에 관한 법률해석 방식의 위헌 판단을 구하고자 하는 것에 불과하다고 할 것이어서 이 사건 청구 중 형사소송법 제482조 제1항, 제2항에 대한 부분도 부적법하다."
153147,전문,29,나.재판의 전제성
153147,전문,30,"설령 청구인이 형사소송법 제482조 제1항 중 ‘판결확정 전’ 부분이 명확하지 않다는 것이라거나 형사소송법 제482조 제2항에 ‘대법원 판결 정정신청에 대한 결정이 있기 전까지의 기간’을 규정하지 아니한 것이 위법하다는 취지로 주장하는 것으로 선해하여 각 법률조항의 위헌성을 주장하는 것으로 보는 경우에도, 당해사건은 검사의 집행유예 실효 지휘의 취소 여부에 대한 것이어서 ‘판결확정 전 구금일수 등의 산입’에 관하여 규정하고 있는 형사소송법 제482조 제1항, 제2항은 당해사건의 재판에 적용되는 것이 아닐 뿐만 아니라 위 각 법률조항이 헌법에 위반되는지 여부에 따라 당해사건을 담당하는 법원이 다른 내용의 재판을 하게 되는 경우에도 해당하지 않는다."
153147,전문,31,3.결론
153147,전문,32,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 모두 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
