결정례일련번호,구분,문장번호,내용
134987,판시사항,1,행정처분(行政處分)의 기초가 된 사실관계(事實關係)의 인정과 평가 또는 일반법규(一般法規)의 해석ㆍ적용의 문제가 헌법재판소의 심판대상인지 여부
134987,결정요지,2,"공권력의 행사인 행정처분(行政處分)에 대하여 구제절차(救濟節次)로서 법원의 재판(裁判)을 거친 경우에, 그 처분의 기초가 된 사실관계(事實關係)의 인정과 평가 또는 일반법규(一般法規)의 해석과 적용의 문제는 원칙적으로 헌법재판소의 심판의 대상이 되지 아니한다."
134987,결정요지,3,청구인 : 김 ○ 헌
134987,결정요지,4,대리인 변호사 임 영 득 외 1인
134987,결정요지,5,피청구인 : 관악세무서장
134987,전문,6,[당 사 자]
134987,전문,7,1992.6.26.
134987,전문,8,"선고, 90헌마73 결정(판례집 4, 429)1992.7.23."
134987,전문,9,"선고, 90헌마212 결정(판례집 4, 515)1992.10.1."
134987,전문,10,"선고, 90헌마139 결정(판례집 4, 615)1992.11.12."
134987,전문,11,"선고, 89헌마216 결정(판례집 4, 776)1992.11.12."
134987,전문,12,"선고, 90헌마229 결정(판례집 4, 796)[주 문]"
134987,전문,13,이 사건 심판청구를 각하한다.[이 유]
134987,전문,14,1.사건의 개요와 심판의 대상
134987,전문,15,가.사건의 개요
134987,전문,16,(1)청구인은 1983.4.5.
