결정례일련번호,구분,문장번호,내용
132855,전문,1,사      건      2009헌마199  재판취소
132855,전문,2,청  구  인      조 ○ 환
132855,전문,3,주           문
132855,전문,4,이 사건 심판청구를 각하한다.
132855,전문,5,이           유
132855,전문,6,1.사건의 개요
132855,전문,7,청구인은 박○ ○ 송을 사기 혐의로 고소하였다가 검사로부터 2008.6.26.
132855,전문,8,"불기소처분(각하)을 받고(서울동부지방검찰청 2008형제14046호), 검찰청법에 따른 항고를 거쳐 법원에 재정신청을 하였다가 2008.10.22."
132855,전문,9,"기각되자(서울고등법원 2008초재1797), 2008.11.13."
132855,전문,10,"위 법원에 재심청구를 하고(서울고등법원 2008재노44), 2008.11.20."
132855,전문,11,"위 재정신청 기각결정에 대한 위헌법률심판 제청신청을 하였는데, 위 법원은 2008.12.10."
132855,전문,12,법률이 아닌 법원의 재판은 위헌법률심판제청의 대상이 되지 아니한다는 이유로 각하결정을 하였다(서울고등법원 2008초기1059).
132855,전문,13,이에 청구인은 2009.4.9.
132855,전문,14,위 서울고등법원 2008초기1059 결정이 청구인의 평등권 및 재판절차에서의 진술권을 침해한다고 주장하면서 그 위헌확인을 구하는 이 사건 심판청구를 하였다.2.판단
132855,전문,15,"헌법재판소법은 제68조 제1항 본문에서 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자는 법원의 재판을 제외하고는 헌법재판소에 헌법소원심판을 청구할 수 있다고 규정하고 있으므로, 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니한다.따라서 법원의 재판을 대상으로 한 이 사건 헌법소원심판청구는 부적법하다.3.결론"
132855,전문,16,그렇다면 헌법재판소법 제72조 제3항 제4호에 따라 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
132855,전문,17,2009.4.21.
132855,전문,18,재판장    재판관  김○      김○
132855,전문,19,재판관  이○        이○
132855,전문,20,재판관  송○        송○
