결정례일련번호,구분,문장번호,내용
1422,전문,1,기소유예처분취소
1422,전문,2,(전원재판부 2002.10.31.
1422,전문,3,2001헌마741)【당 사 자】
1422,전문,4,청 구 인 이 ○ 국
1422,전문,5,대리인 법무법인 백제종합법률사무소
1422,전문,6,"담당변호사 김○, 안○, 문○, 김○"
1422,전문,7,피청구인 전주지방검찰청 검사
1422,전문,8,【주 문】
1422,전문,9,청구인의 심판청구를 기각한다.【이 유】
1422,전문,10,1.사건의 개요
1422,전문,11,이 사건 기록과 증거자료(전주지방검찰청 2001년 형제15084호 불기소사건 기록)에 의하면 다음과 같은 사실이 인정된다.가.청구인은 2001.6.7.
1422,전문,12,"전주지방검찰청에 폭력행위등처벌에관한법률위반으로 입건되었는바, 그 피의사실의 요지는 다음과 같다.청구인은 건설업에 종사하는 자인바, 청구인의 부친이자 전주 ○○중학교 이사장인 청구외 이 ○ 주와 공동하여, 2000.5.8."
1422,전문,13,"09:00경 위 중학교 이사장실에서 철근조립공사를 맡아 시공하던 청구외 이 ○ 길이 공사를 제대로 하지 아니한다는 이유로 청구인은 위 이 ○ 길의 목 부위를 밀어 넘어뜨리고, 위 이 ○ 주는 주먹으로 위 이 ○ 길의 얼굴을 수회 때려 위 이 ○ 길에게 약 3주간의 치료를 요하는 뇌진탕상 등을 가하였다.나.위 사건을 수사한 피청구인은, 피의사실을 인정하는 한편, 청구인은 초범이고 직업이 일정하며 우발적인 범행으로서 주범인 위 이 ○ 주가 약식기소되어 처벌받게 된 점 등의 참작할 사유가 있다는 이유로 2001.8.24."
1422,전문,14,"청구인에 대하여 기소유예처분을 하였다.다.청구인은 위 이 ○ 주와 공동하여 위 이 ○ 길을 폭행한 사실이 없으므로 범죄혐의가 없다고 주장하면서, 피청구인의 위 기소유예처분이 자의적인 검찰권 행사로서 청구인의 헌법상 보장된 평등권과 행복추구권을 침해하였다는 이유로 2001.10.24."
1422,전문,15,위 처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.2.판단
1422,전문,16,이 사건 수사기록을 자세히 살펴보아도 피청구인이 형평에 반하는 수사를 하였거나 법률의 적용 또는 증거판단에 있어서 기소유예처분의 결정에 영향을 미친 중대한 잘못이 있다고 보여지지 아니하므로 청구인 주장의 기본권이 침해되었다고 볼 수 없다.3.결론
1422,전문,17,따라서 청구인의 심판청구는 이유 없으므로 이를 기각하기로 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.2002.10.31.
1422,전문,18,재 판 장 재 판 관 윤 영 철
1422,전문,19,재판관 한○
1422,전문,20,재 판 관 김 영 일
1422,전문,21,재 판 관 권 성
1422,전문,22,재 판 관 김 효 종
1422,전문,23,재 판 관 김 경 일
1422,전문,24,주 심 재 판 관 송 인 준
1422,전문,25,재 판 관 주 선 회
