결정례일련번호,구분,문장번호,내용
150469,전문,1,사 건 2019헌마146 공권력 행사 위헌확인
150469,전문,2,청 구 인 김 ○ 호
150469,전문,3,[주 문]
150469,전문,4,이 사건 심판청구를 각하한다.[이 유]
150469,전문,5,1.사건개요
150469,전문,6,청구인은 2018.9.4.
150469,전문,7,"사기죄 등으로 전주지방법원에서 징역 3년을 선고받아(전주지방법원 2018고단370, 488(병합), 536(병합)) ○○교도소에 수용 중○ 사람이다.청구인은 자신이 □□교도소 수용 중○ 2018.7.19."
150469,전문,8,"받은 금치 16일의 징계처분사실을 양형참고자료로 위 전주지방법원에 통보한 행위가 판결의 양형에 불리한 영향을 미쳐 위헌이고, 2018.3.2."
150469,전문,9,청구인에 대한 피의자신문조서작성 과정에서 담당 수사관에 의해 신문조서가 허위 변경되는 등 위법행위가 발생하여 위헌이라고 주장하며 2019.2.8.
150469,전문,10,이 사건 헌법소원심판을 청구하였다.
150469,전문,11,2.판단
150469,전문,12,가.청구인의 금치처분에 대한 양형참고자료 통보행위
150469,전문,13,"헌법재판소법 제68조 제1항에 의한 헌법소원은 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있은 날부터 1년 이내에 청구하여야 하는바(헌법재판소법 제69조 제1항 본문), 청구인에 대한 위 형사사건의 판결문에는 청구인의 금치처분이 양형의 불리한 사유로 명시되어 있으므로 늦어도 이 판결이 선고된 2018.9.4."
150469,전문,14,"즈음에는 이 사건 양형참고자료 통보행위로 인한 청구인의 기본권 침해사유가 있었음을 알았다고 보아야 할 것으로, 2019.2.8 청구된 이 사건 심판청구는 90일의 청구기간을 도과하여 부적법하다."
150469,전문,15,나.청구인의 피의자신문조서에 대한 수사관의 허위 변경행위
150469,전문,16,"청구인에 대한 피의자신문조서 작성 과정에서 청구인의 주장과 같은 수사기관의 위법행위가 있었고 이로 인하여 청구인이 피해를 입었다면, 청구인은 해당 공무원을 수사기관에 고소ㆍ고발하여 구제받을 수 있고, 수사기관의 기소여부에 따라 당해 형사재판절차 또는 재정신청 절차 등에서도 충분히 사법적 심사를 받을 수 있으므로, 이를 독립하여 헌법소원심판청구의 대상으로 삼을 수 없다(헌재 2017.12.12."
150469,전문,17,2017헌마1305 등 참조).
150469,전문,18,따라서 이 부분 심판청구도 부적법하다.
150469,전문,19,3.결론
150469,전문,20,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호, 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
