결정례일련번호,구분,문장번호,내용
131864,전문,1,사      건      2007헌마690    기소유예처분취소
131864,전문,2,청  구  인      명 ○ 성
131864,전문,3,국선대리인   변호사  김   해   정
131864,전문,4,피청구인      서울북부지방검찰청 검사
131864,전문,5,주           문
131864,전문,6,청구인의 심판청구를 기각한다.
131864,전문,7,이           유
131864,전문,8,청구인은 피청구인이 서울북부지방검찰청 2006형제57881호 청구인에 대한 상해 사건에 관하여 2006.10.30.
131864,전문,9,"결정한 기소유예처분이 헌법상 보장된 청구인의 평등권 및 행복추구권을 침해하였다고 주장한다.그러나 기록을 살펴보아도 피청구인이 현저히 정의와 형평에 반하는 수사를 하였거나 헌법의 해석이나 법률의 적용에 있어 기소유예처분의 결정에 영향을 미친 중대한 잘못이 있다고 보이지 아니하고, 달리 이 사건 기소유예처분이 헌법재판소가 관여할 정도의 자의적인 것이라고 볼 자료도 없으므로, 이로 말미암아 청구인이 주장하는 기본권이 침해되었다고 볼 수 없다.그렇다면 청구인의 이 사건 심판청구는 이유 없으므로, 이를 기각하기로 하여 관여 재판관의 일치된 의견으로 주문과 같이 결정한다."
131864,전문,10,2007.10.4.
131864,전문,11,재 판 장           재판관  이○    이○
131864,전문,12,재판관  이○    이○
131864,전문,13,재판관  조○    조○
131864,전문,14,재판관  김○    김○
131864,전문,15,재판관  김○    김○
131864,전문,16,주 심   재판관  민○    민○
131864,전문,17,재판관  이○    이○
131864,전문,18,재판관  목○    목○
131864,전문,19,재판관  송○    송○
