결정례일련번호,구분,문장번호,내용
24149,전문,1,사건      2013헌마304  형사소송법 제345조 등 위헌확인
24149,전문,2,청구인      진 ○ 현
24149,전문,3,[주문]
24149,전문,4,이 사건 심판청구를 각하한다.
24149,전문,5,[이]유
24149,전문,6,1.사건의 개요
24149,전문,7,가.청구인은 이른바 ‘용산참사 추모대회’에 참석하였다가 일반교통방해죄로  유죄판결을 선고받았는바(서울서부지방법원 2012.6.22.
24149,전문,8,선고 2012고정404 판결; 서울서부지방법원 2012.11.20.
24149,전문,9,"선고 2012노741 판결), 그 후 상소권회복청구를 하였으나 2012.8.6."
24149,전문,10,기각되자(서울서부지방법원 2012초기1236)항고하였으나 그 역시 2013.1.29.
24149,전문,11,기각되었다(서울서부지방법원 2012로89).
24149,전문,12,나.이에 청구인은 상소권회복에 관한 규정인 형사소송법 제345조 및 제347조(이하 ‘이 사건 법률조항들’이라 한다)가 불명확하여 헌법에 위반된다고 주장하면서 2013.5.8.
24149,전문,13,이 사건 헌법소원심판을 청구하였다.
24149,전문,14,2.판단
24149,전문,15,"법령에 대한 헌법소원심판의 경우, 법령이 시행된 후에 그 법령에 해당하는 사유가 발생하여 기본권의 침해를 받게 된 경우에는 그 사유가 발생하였음을 안 날로부터 90일 이내에, 그 사유가 발생한 날로부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항 본문)."
24149,전문,16,"살피건대, 이 사건 법률조항들은 1954.9.23."
24149,전문,17,"법률 제341호로 제정되어 시행되었고, 2012.8.6."
24149,전문,18,"청구인의 상소권회복청구가 기각되었으므로, 청구인은 늦어도 그 당시에는 이 사건 법률조항들에 의한 기본권 침해 사유가 발생하였음을 알았다고 할 것인바, 그로부터 90일이 훨씬 경과한 2013.5.9."
24149,전문,19,제기된 이 사건 청구는 청구기간이 도과되었다.
24149,전문,20,3.결론
24149,전문,21,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호에 의하여 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
24149,전문,22,2013.6.11.
