결정례일련번호,구분,문장번호,내용
135345,판시사항,1,1.특별시ㆍ광역시에 있어서 택지의 소유상한을 200평으로 정한 것이 과잉금지원칙에 어긋나는지 여부(적극)2.택지소유상한에관한법률(이하 ‘법’) 시행 이전부터 택지를 소유하고 있는 사람에게도 일률적으로 택지소유상한제를 적용하는 것이 신뢰이익을 해하는지 여부(적극)3.경과규정에서 법 시행 이전부터 택지를 소유하고 있는 사람을 법 시행 이후 택지를 취득한 사람과 동일하게 취급하는 것이 평등원칙에 위반되는지 여부(적극)4.기간의 제한없이 고율의 부담금을 계속적으로 부과하는 것이 재산권에 내재하는 사회적 제약에 의하여 허용되는 범위를 넘는지 여부(적극)5.매수청구 후에도 부담금을 부과하는 것이 과잉금지원칙에 위반되는지 여부(적극)6.헌법재판소법 제45조 단서에 따라 법률 전체에 대하여 위헌결정을 한 사례
135345,결정요지,2,"1.재산권은 개인이 각자의 인생관과 능력에 따라 자신의 생활을 형성하도록 물질적ㆍ경제적 조건을 보장해 주는 기능을 하는 것으로서, 재산권의 보장은 자유실현의 물질적 바탕을 의미하고, 특히"
135345,결정요지,3,"택지는 인간의 존엄과 가치를 가진 개인의 주거로서, 그의 행복을 추구할 권리와 쾌적한 주거생활을 할 권리를 실현하는 장소로 사용되는 것이라는 점을 고려할 때, 소유상한을 지나치게 낮게 책정하는 것은 개인의 자유실현의 범위를 지나치게 제한하는 것이라고 할 것인데, 소유목적이나 택지의 기능에 따른 예외를 전혀 인정하지 아니한 채 일률적으로 200평으로 소유상한을 제한함으로써, 어떠한 경우에도, 어느 누구라도, 200평을 초과하는 택지를 취득할 수 없게 한 것은, 적정한 택지공급이라고 하는 입법목적을 달성하기 위하여 필요한 정도를 넘는 과도한 제한으로서, 헌법상의 재산권을 과도하게 침해하는 위헌적인 규정이다.2.법 시행 이전부터 소유하고 있는 택지까지 법의 적용대상으로 포함시킨 것은 입법목적을 실현하기 위하여 불가피한 조치였다고 보여지지만, 택지는 소유자의 주거장소로서 그의 행복추구권 및 인간의 존엄성의 실현에 불가결하고 중대한 의미를 가지는 경우에는 단순히 부동산투기의 대상이 되는 경우와는 헌법적으로 달리 평가되어야 하고, 신뢰보호의 기능을 수행하는 재산권 보장의 원칙에 의하여 보다 더 강한 보호를 필요로 하는 것이므로, 택지를 소유하게 된 경위나 그 목적 여하에 관계 없이 법 시행 이전부터 택지를 소유하고 있는 개인에 대하여 일률적으로 소유상한을 적용하도록 한 것은, 입법목적을 달성하기 위하여 필요한 정도를 넘는 과도한 침해이자 신뢰보호의 원칙 및 평등원칙에 위반된다.3.경과규정에 있어서, ""법 시행 이전부터 개인의 주거용으로 택지를 소유하고 있는 경우""를, ""법 시행 이후에 택지를 취득한 경우""나 ""법 시행 이전에 취득하였다고 하더라도 투기목적으로 취득한 택지의 경우""와 동일하게 취급하는 것은 평등원칙에 위반된다.4.10년만 지나면 그 부과율이 100%에 달할 수 있도록, 아무런 기간의 제한도 없이, 매년 택지가격의 4% 내지 11%에 해당하는 부담금을 계속적으로 부과할 수 있도록 하는 것은, 짧은 기간 내에 토"
135345,결정요지,4,"지재산권을 무상으로 몰수하는 효과를 가져오는 것이 되어, 재산권에 내재하는 사회적 제약에 의하여 허용되는 범위를 넘는 것이다.5.부담금 납부의무자가 건설교통부장관에게 매수청구를 한 이후 실제로 매수가 이루어질 때까지의 기간 동안에도 부담금을 납부하여야 하도록 하는 것은 입법목적을 달성하기 위하여 필요한 수단의 범위를 넘는 과잉조치로서, 최소침해성의 원칙에 위반되어 재산권을 과도하게 침해하는 것이다.6.택지소유의 상한을 정한 법 제7조 제1항, 법 시행 이전부터 이미 택지를 소유하고 있는 택지소유자에 대하여도 택지소유 상한을 적용하고 그에 따른 처분 또는 이용ㆍ개발의무를 부과하는 부칙 제2조, 그리고 부담금의 부과율을 정한 법 제24조 제1항이 위헌으로 결정된다면 법 전부를 시행할 수 없다고 인정되므로, 헌법재판소법 제45조 단서의 규정취지에 따라 법 전부에 대하여 위헌결정을 하는 것이 보다 더 합리적이다.재판관 이○의 반대의견"
135345,결정요지,5,"1.법이 660㎡ 이상으로 택지의 소유상한 한도를 정한 것은 그 지역이 6대 대도시인 점을 감안하면, 이 법 제정당시의 심화된 택지부족현상, 주택의 열악한 수급상황, 부동산 투기로 인한 부의 집중, 무주택자의 상대적 소외감 등 여러 정책요인을 고려할 때, 입법목적 실현을 위한 합리적인 불가피한 수단이므로 필요한 정도를 넘는 과도한 제한이나 합리적인 비례관계를 벗어난 것은 아니다.2.택지공급의 촉진을 통한 주거생활의 안정과 균등한 택지소유를 유도하려는 입법목적과 지가상승의 억제, 토지투기 방지라는 부수적인 목적을 효율적으로 달성하기 위해서는 택지를 자신의 주거용으로 사용하는 기존의 주택부속토지를 택지소유상한의 적용대상"
135345,결정요지,6,"에서 제외하여야 할 이유가 없을 뿐만 아니라, 입법자는 법 시행 당시 가구별 소유상한을 초과하는 택지에 대하여는 2년간의 유예기간을 두는 한편, 부담금의 부과율도 낮게 책정하는 등의 차등을 두고 있으므로, 택지를 주거용으로 사용하는 것과 투기용 등으로 보유하는 것을 구분하지 않은 점만으로 평등원칙이나 택지소유자의 신뢰이익과 재산권의 과도한 제한위반으로 단정할 것이 아니다.3.법 시행 이전부터 소유하고 있는 택지에 대하여 어떤 목적으로 소유하는지를 묻지않고 일률적으로 법 시행 이후에 취득하는 택지와 마찬가지로 처분 또는 이용ㆍ개발의무를 지우면서, 유예기간을 일률적으로 정한 것은 입법자가 재량의 범위를 뚜렷하게 벗어나 기존 택지소유자의 신뢰이익과 재산권을 과도하게 침해하거나 또 평등원칙에 위반되는 것으로 볼 수 없다.4.부담금의 부과율은, 입법목적 달성의 시급성ㆍ효율성과 부담금에 따른 재산권 침해의 정도를 감안한 필요성ㆍ합리성에 터잡은 입법자의 판단이 정책적ㆍ기술적인 재량의 범위를 뚜렷하게 벗어나지 않는 한, 헌법위반으로 볼 것은 아니다.법이 정한 저율 및 고율의 부담금의 부과를 통한 택지재산권의 제한정도와 입법목적 달성을 위한 공익의 높은 비중 및 긴급성을 종합적으로 비교형량할 때, 법이 추구하는 목적과 법이 선정한 입법수단 사이에는 균형적인 관계가 성립한다."
135345,전문,7,택지소유상한에관한법률 제2조 제1호 나목 등 위헌소원
135345,전문,8,(1999.4.29.
135345,전문,9,"94헌바37 외 66건(병합)전원재판부)[당 사 자]청 구 인　별지 1 중 ""청구인""란 기재와 같다.당해사건　별지 1 중 ""당해사건""란 기재와 같다.[주　　문]1998.9.19."
135345,전문,10,법률 제5571호로 폐지되기 전의 택지소유상한에관한법률(제정 1989.12.30.
