결정례일련번호,구분,문장번호,내용
138744,전문,1,사○ 2009헌마498 재판취소
138744,전문,2,청 구 인 이 ○ 수
138744,전문,3,주 문
138744,전문,4,이 사건 심판청구를 각하한다.
138744,전문,5,이 유
138744,전문,6,1.사건의 개요
138744,전문,7,청구인은 2008.11.27.
138744,전문,8,"서울중앙지방법원에서 유가증권위조, 위조유가증권행사 및 사기죄로 징역 6월을 선고받고(위 법원 2003고단7006), 이에 항소하여 2009.5.29."
138744,전문,9,항소심에서 징역 6월 및 집행유예 2년을 선고받았다(서울중앙지방법원 2009노966).
138744,전문,10,이후 청구인은 위 항소심 판결에 불복하여 대법원에 상고하였으나 2009.8.20.
138744,전문,11,"상고기각되자(대법원 2009도5392), 2009.8.31."
138744,전문,12,위 대법원 판결이 부당하다며 그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
138744,전문,13,2.판단
138744,전문,14,"원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 1997.12.24."
138744,전문,15,96헌마172 등 판례집9-2.842 등 참조).
138744,전문,16,그런데 청구인이 취소를 구하고 있는 청구인에 대한 위 판결은 앞에서 본 헌법소원심판의 대상이 되는 예외적인 재판에 해당되지 아니함이 분명하다.
138744,전문,17,3.결론
138744,전문,18,그렇다면 이 사건 심판청구는 다른 점에 더 나아가 살펴볼 필요 없이 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단에 따라 이를 각하하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
138744,전문,19,2009.9.15.
138744,전문,20,재판장 재판관 민형기
138744,전문,21,재판관 이○
138744,전문,22,재판관 목○
