결정례일련번호,구분,문장번호,내용
57100,전문,1,사 건 93헌마97 내사중지처분취소등
57100,전문,2,청 구 인 한 ○ 선 (韓 ○ 善)
57100,전문,3,피청구인 서울지방검찰청 남부지청 검사
57100,전문,4,[주 문]
57100,전문,5,이 사건 심판청구를 각하한다.[이 유]
57100,전문,6,1.이 사건 심판청구의 요지는 다음과 같다.청구인은 1987.11.18.
57100,전문,7,"특정범죄가증처벌등에관한법률위반(상습절도)으로 징역2년 및 보호감호 7년에 처한다는 판결을 선고받고 이에 불복하여 항소 및 상고를 하였으나 모두 기각됨으로써 위 판결이 그대로 확정되어 현재 복역중이다.그러나 청구인은 절도의 범행을 저지런 바 없으므로 무고함을 주장하였으나 위 제1심, 항소심 및 상고심이 모두 청구인에게 전과가 있다는 이유만으로 증인들의 허위진술을 증거로하여 위와 같이 상습절도로 인정한 것이므로 억울하여 위 절도피고사건의 피해자라는 한 ○ 호(가짜 중)와 그 범죄의 신고인인 이 ○ 회를 무고죄로 고소하였다.그런데 피청구인은 1988.11.3."
57100,전문,8,수사도 제대로 하지 아니한 채 위 피고소인들이 소재불명이라는 이유로 기소중지처분을 하였고 이에 불복하여 청구인이 다시 위 피고소인들을 속히 검거하여 의법처단해달라는 진정(서울지방검찰청 남부지청 92 진정300호)을 하였는데도 1992.11.24.
57100,전문,9,피진정인들(위 피고소인들)이 현재까지도 소재불명이며 계속 소재수사를 하고 있다는 이유만으로 진정종결처분을 하였으므로 그 취소를 구한다는 것이다.
57100,전문,10,"2.살피건대, 진정은 법률로 정한 형식이나 절차에 구애되지 아니하고 진정인이 국가기관등에 대하여 어떤 희망사항 도는 의견을 개진하는 것으로서 그 자체는 법률상의 근거에 의하여 법률적인 권리행사로서 하는 신청이 아니므로 그 진정에 대한 수사기관의 진정사건종결처분은 구속력없는 그 내부적 사건처리방식에 지나지 아니한 것이라고 할 것이다.따라서 진정인이 그 처리결과에 대하여 불만이 있으면 따로 고소나 고발을 할 수 있는 것으로서 진정인의 권리행사에는 아무런 영향을 미치자 아니하므로 이는 헌법소원의 대상이 되는 공권력의 행사라고 할 수 없다(당 재판소 1990.12.26."
57100,전문,11,선고 89헌마277 결정 등 참조).
57100,전문,12,그렇다면 이 사건 심판청구는 헌법소원의 대상이 될 수 없는 처분에 대한 것으로서 부적법하고 그 흠결을 보정할 수 없는 경우에 해당하므로 헌법재판소법 제72조 제3항 제4호에 의하여 이를 각하하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
