결정례일련번호,구분,문장번호,내용
168891,전문,1,사           건          2021헌마1071    형기오산정 위헌확인
168891,전문,2,청    구    인          이○○
168891,전문,3,[주           문]
168891,전문,4,이 사건 심판청구를 각하한다.[이           유]
168891,전문,5,1.사건개요
168891,전문,6,"청구인은 ○○교도소에 수용 중인 사람으로서, 원래의 형기종료일은 2022.4.30.이었으나 6월의 징역을 선고한 판결이 추가로 확정되면서 형기종료일이 2022.10.31.로 지정되었다.청구인은 추가된 6월의 형기를 2022.4.30.이 아닌 2022.5.1.부터 기산하여 형기종료일을 2022.10.31.로 지정한 것이 신체의 자유 등을 침해한다고 주장하면서, 2021.9.6."
168891,전문,7,이 사건 헌법소원심판을 청구하였다.
168891,전문,8,2.판단
168891,전문,9,헌법소원은 다른 법률에 구제절차가 있는 경우에는 그 절차를 모두 거친 후에 심판청구를 하여야 한다(헌법재판소법 제68조 제1항 단서 참조).
168891,전문,10,"형사재판의 집행은 원칙적으로 그 재판을 한 법원에 대응하는 검찰청 검사의 지휘에 의해 이루어지고(형사소송법 제460조), 재판의 집행을 받은 자는 집행에 관한 검사의 처분이 부당함을 이유로 재판을 선고한 법원에 이의신청을 할 수 있으며(형사소송법 제489조), 여기서 말하는 검사의 형집행처분에는 형집행기간 산정에 관한 검사의 처분도 포함된다(헌재 2012.5.31."
168891,전문,11,2010헌아292; 헌재 2013.6.4.
168891,전문,12,2013헌마299 참조).
168891,전문,13,"그런데 청구인이 검사의 형집행처분에 대하여 형사소송법에 의한 구제방법인 이의신청을 거쳤다고 인정할 아무런 자료가 없으므로, 이 사건 심판청구는 보충성 요건을 갖추지 못하여 부적법하다."
168891,전문,14,3.결론
168891,전문,15,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 전단에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
