결정례일련번호,구분,문장번호,내용
136603,판시사항,1,당해사건의 항소법원이 청구인의 명의신탁 주장을 배척하고 그
136603,판시사항,2,판
136603,판시사항,3,"결이 확정된 경우에, 명의신탁관계를 규율하고"
136603,판시사항,4,있는 법률조항에 대한 헌법소원은 재판의 전제성이 없다고 본 사례
136603,결정요지,5,"기록에 의하면, 당해사건의 법원은 이 사건"
136603,결정요지,6,토
136603,결정요지,7,지○ 대하여 청구인이 박○ 앞으로 명의신탁
136603,결정요지,8,등
136603,결정요지,9,"기를 한 사실을 인정하였으나, 항소법원에서는"
136603,결정요지,10,명
136603,결정요지,11,의○ 주장을 배척하고 박○이 원시취득한
136603,결정요지,12,"사실을 인정한 다음 청구를 기각하였고 그 판결은 상고기간의 도과로 확정되었다.따라서 명의신탁관계를 규율하고 있는 이 법률조항은, 청구인이 박○에게 위 토지를 명의신탁한 것을 전제로 한 당해소송에서 더 이상 적용할 수 없게 되었으므로, 재판의 전제성이 없다."
136603,전문,13,【당 사 자】
136603,전문,14,청 구 인　○○법인 ○○대학교
136603,전문,15,대표자 이사장　박○
136603,전문,16,대리인 변호사　이○
136603,전문,17,당해사건　광주지방법원 97가합8788 토지소유권이전등기말소
136603,전문,18,【주　　문】
136603,전문,19,이 심판청구를 각하한다.【이　　유】
136603,전문,20,1.사건의 개요 및 심판의 대상
136603,전문,21,가.사건의 개요
136603,전문,22,"전남 해남군 ○○면 용암리 1308 목장지 216,978㎡ 외 135필지의 토지는 청구인이 1969.경 박 ○ 웅(당해사건의 피고.항소심에 계속중이던 1999.1.8."
136603,전문,23,"사망)에게 명의신탁한 청구인 소유의 토지인데, 박○ ○ 웅○ 1976.8.31."
136603,전문,24,"남해산업주식회사(당해사건의 피고, 이하 ‘남해산업’이라 한다)와 통모하여 남해산업 명의로 소유권이전등기를 하였고 청구외 한 ○ 주ㆍ박 ○ 영(당해사건의 피고)은 1997.4.29."
136603,전문,25,"낙찰을 원인으로 소유권이전등기를 경료하였다.청구인은 위 토지에 경료된 남해산업 명의의 소유권이전등기는 원인무효이고 이에 터잡은 한 ○ 주, 박 ○ 영의 소유권이전등기 또한 원인무효이므로, 위 소유권이전등기의 말소등기절차와 박 ○ 웅에게는 소유권이전등기절차의 이행을 청구하는 소송을 제기하고(광주지방법원 97가합8788), 그 소송계속 중 부동산실권리자명의등기에관한법률(1995.3.30."
136603,전문,26,"법률 제4944호) 제4조 제1항, 제2항 본문, 제8조, 제11조 제1항, 제12조 제1항의 위헌 여부가 재판의 전제가 된다고 하여 위헌제청신청(98카기160)을 하였으나 기각되자 1998.3.11."
136603,전문,27,이 헌법소원심판을 청구하였다.나.심판의 대상
136603,전문,28,부동산실권리자명의등기에관한법률(1995.3.30.
136603,전문,29,"법률 제4944호) 제4조 제1항, 제2항 본문, 제8조, 제11조 제1항, 제12조 제1항(이하 “이 법률조항”이라 한다)의 위헌 여부이고 그 규정내용은 다음과 같다.부동산실권리자명의등기에관한법률 제4조(명의신탁"
136603,전문,30,"약정의 효력)① 명의신탁약정은 무효로 한다.② 명의신탁약정에 따라 행하여진 등기에 의한 부동산에 관한 물권변동은 무효로 한다.(단서 생략)제8조(종중 및 배우자에 대한 특례)다음 각호의 1에 해당하는 경우로서 조세포탈, 강제집행의 면탈 또는 법"
