결정례일련번호,구분,문장번호,내용
39174,전문,1,사           건          2014헌마570    불법구금 위헌확인
39174,전문,2,청    구    인          이 ○ 호
39174,전문,3,피  청  구  인          서울중앙지방법원
39174,전문,4,결    정    일          2014.7.29.
39174,전문,5,[주           문]
39174,전문,6,이 사건 심판청구를 각하한다.[이           유]
39174,전문,7,1.사건개요
39174,전문,8,청구인은 2013.9.27.
39174,전문,9,"대법원에서 사기·변호사법위반죄로 징역 1년 6월의 형이 확정(대법원 2013도8811)된 자로, 그 형기 만료일인 2014.1.21."
39174,전문,10,14:00경 서울중앙지방법원 2013고단838 등 사건과 관련하여 심문절차를 거쳐 구속되었다(이하 ‘이 사건 구속’이라 한다).
39174,전문,11,이에 청구인은 심문기일지정 통지서가 심문 종료 후인 2014.1.21.
39174,전문,12,15:00경에 송달되는 등 이 사건 구속이 적법절차에 위배된 것으로서 위헌이라고 주장하며 2014.7.15.
39174,전문,13,이 사건 헌법소원심판을 청구하였다.
39174,전문,14,2.판단
39174,전문,15,"공권력의 행사로 인하여 기본권을 침해받았음을 이유로 하는 헌법소원심판은 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있는 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항)."
39174,전문,16,"살피건대, 청구인은 2014.1.21."
39174,전문,17,"구속되었으며 구속 전 심문절차와 심문기일 지정통지서의 수령도 모두 같은 날 이루어졌으므로, 청구인이 주장하는 기본권 침해사유가 있음을 안 날 역시 2014.1.21.이라고 할 것이다.따라서 그 때로부터 90일이 지났음이 역수상 명백한 2014.7.15."
39174,전문,18,제기된 이 사건 심판청구는 청구기간을 도과한 것으로 부적법하다.
39174,전문,19,3.결론
39174,전문,20,그렇다면 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
