결정례일련번호,구분,문장번호,내용
182029,전문,1,【당 사 자】
182029,전문,2,사		건	2023헌마473    구 형사소송법 제33조 위헌확인
182029,전문,3,청	구	인	홍○○○
182029,전문,4,결	정	일	2023.4.11.
182029,전문,5,【주 문】
182029,전문,6,이 사건 심판청구를 각하한다.【이 유】
182029,전문,7,"헌법재판소법 제68조 제1항 본문은 ""공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자는 법원의 재판을 제외하고는 헌법재판소에 헌법소원심판을 청구할 수 있다""라고 규정하므로, 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 1997.12.24."
182029,전문,8,96헌마172 결정 등 참조).
182029,전문,9,"청구인은, 대법원이 형사소송법 제33조에 따라 선정한 국선변호인이 청구인에게 변호인 접견도 오지 않고 사건 상담도 하지 않자 2023.3.13.경 위 사유를 이유로 대법원에 선고기일 변경을 신청하였으나, 대법원은 이를 무시하고 필요한 업무 감독과 절차적 조치를 취하지 아니한 채 2023.3.16."
182029,전문,10,"판결(2023도7311)을 선고함으로써, 청구인 헌법상 변호인의 조력을 받을 권리를 침해하였다는 취지로 주장한다.그러나 대법원 2023.3.16."
182029,전문,11,"선고 2023도7311 판결은 헌법재판소가 위헌으로 결정한 법령을 적용한 재판이 아니므로 헌법소원심판의 대상이 되는 예외적인 재판에 해당되지 아니한다.그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
182029,전문,12,"재판장,이○,김○,김○"
