결정례일련번호,구분,문장번호,내용
49666,전문,1,사 건 2016헌마271 변리사법 부칙 제3조 위헌확인
49666,전문,2,청 구 인 손 ○ 현
49666,전문,3,[주 문]
49666,전문,4,이 사건 심판청구를 각하한다.[이 유]
49666,전문,5,1.사건개요
49666,전문,6,"청구인은 ○○대학교 법학전문대학원 3학년에 재학 중인 사람으로, 2017.1.경 변호사시험을 치를 예정이다.현행 변리사법 제3조 제2호는 변호사법에 따른 변호사 자격을 가지고 변리사 등록을 한 사람은 변리사의 자격이 있다고 규정하고 있고, 제5조 제2항은 본문에서 변리사 등록을 하려는 사람은 등록신청 전에 대통령령으로 정하는 바에 따라 1년 이상의 실무수습을 마쳐야 한다고 규정하면서, 단서에서 변호사 자격을 가진 사람은 실무수습을 마치지 아니하여도 변리사 등록을 할 수 있다고 규정하고 있다.그런데 2016.1.27."
49666,전문,7,개정ㆍ공포되어 2016.7.28.
49666,전문,8,"시행되는 변리사법(법률 제13834호, 이하 ‘개정 변리사법’이라 한다)제3조 제2호는 변호사 자격을 가진 사람에 대하여도 대통령령으로 정하는 실무수습을 마친 경우에만 변리사 자격을 부여하도록 개정되었고, 제5조 제2항은 삭제되었다.다만, 개정 변리사법 부칙 제3조는 개정 변리사법의 시행 전에 변호사법에 따른 변호사 자격을 가진 사람에 대하여는 제3조 및 제5조의 개정규정에도 불구하고 종전의 규정(이하 ‘이 사건 현행규정’이라 한다)에 따르도록 규정하고 있다.이에 청구인은 개정 변리사법 부칙 제3조가 개정 변리사법의 시행 전에 법학전문대학원에 입학하였으나 변호사 자격을 취득하지 못한 청구인의 기본권을 침해한다고 주장하며, 2016.3.31."
49666,전문,9,개정 변리사법 부칙 제3조의 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.
49666,전문,10,2.심판대상
49666,전문,11,"청구인은 개정 변리사법 부칙 제3조 전부의 위헌확인을 구하고 있으나, 청구인이 다투고자 하는 것은 개정 변리사법 시행 전에 변호사 자격을 가진 사람에 대하여만 이 사건 현행규정을 적용하도록 하는 것이 청구인의 기본권을 침해하는지 여부이므로, 청구인의 주장과 관련된 부분으로 심판대상을 한정한다.따라서 이 사건 심판대상은 변리사법 부칙(2016.1.27."
49666,전문,12,법률 제13843호) 제3조 중 같은 법 시행 전에 변호사법에 따른 변호사 자격을 가진 사람에 대하여는 제3조 및 제5조의 개정규정에도 불구하고 종전의 규정에 따르도록 하는 부분(이하 ‘심판대상
49666,전문,13,조항’이라 한다)이 청구인의 기본권을 침해하는지 여부이다.심판대상조항 및 관련조항은 다음과 같다.
49666,전문,14,[심판대상조항]
49666,전문,15,변리사법 부칙(2016.1.27.
49666,전문,16,법률 제13843호)
49666,전문,17,"제3조(변리사 자격취득 및 등록에 관한 경과조치)이 법 시행 전에 변리사시험에 합격하였거나 변호사법에 따른 변호사 자격을 가진 사람에 대하여는 제3조, 제5조 및 제5조의2의 개정규정에도 불구하고 종전의 규정에 따른다."
49666,전문,18,[관련조항]
49666,전문,19,변리사법(2016.1.27.
49666,전문,20,법률 제13843호로 개정된 것)제3조(자격)다음 각 호의 어느 하나에 해당하는 사람으로서 대통령령으로 정하는 실무수습을 마친 사람은 변리사의 자격이 있다.2.변호사법에 따른 변호사 자격을 가진 사람
49666,전문,21,변리사법 부칙(2016.1.27.
49666,전문,22,법률 제13843호)
49666,전문,23,제1조(시행일)이 법은 공포 후 6개월이 경과한 날부터 시행한다.변리사법(2011.5.24.
49666,전문,24,법률 제10706호로 개정된 것)제5조(등록)① 변리사 자격을 가진 사람이 변리사 업무를 시작하려는 때에는 특허청장에게 등록하여야 한다.변리사법(2011.5.24.
49666,전문,25,"법률 제10706호로 개정되고, 2016.1.27."
49666,전문,26,법률 제13843호로 개정되어 2016.7.28.
49666,전문,27,시행되기 전의 것)제3조(자격)다음 각 호의 어느 하나에 해당하는 사람은 변리사의 자격이 있다.2.변호사법에 따른 변호사 자격을 가지고 변리사 등록을 한 사람
49666,전문,28,"제5조(등록)② 제1항에 따른 등록을 하려는 사람은 등록신청 전에 대통령령으로 정하는 바에 따라 1년 이상의 실무수습을 마쳐야 한다.다만, 제3조 제2호에 따른 변호사, 제4조의3 제1항 및 제2항에 해당하는 사람 또는 제5조의3에 따라 등록이 취소된 후 재등록하는 사람의 경우에는 그러하지 아니하다."
49666,전문,29,3.판단
49666,전문,30,"심판대상조항은 개정 변리사법의 시행 전에 변호사 자격을 취득하여 이 사건 현행규정에 따라 실무수습을 마치지 아니하여도 변리사로 등록할 수 있었던 사람들에 대하여 개정 변리사법의 시행 후에도 변리사의 자격 및 등록에 관한 종전의 법적 지위를 유지할 수 있도록 하는 경과규정이다.그런데 평등권의 침해가능성을 판단하기 위해서는 본질적으로 동일한 비교집단이 존재한다는 점이 전제되어야 하고, 본질적으로 동일하지 않은 비교집단을 다르게 취급하는 경우에는 차별 자체가 존재한다고 할 수 없는바, 위와 같은 심판대상조항의 의미와 목적에 비추어 볼 때 개정 변리사법의 시행 전에 변호사 자격을 취득한 사람들과 청구인과 같이 개정 변리사법의 시행 전에 법학전문대학원에 입학하였을 뿐 아직 변호사 자격을 취득하지 못한 사람들이 본질적으로 동일한 집단에 해당한다고 볼 수 없으므로 심판대상조항이 시행되더라도 청구인의 평등권 침해가 발생할 것으로 보기 어렵다.따라서 이 사건 심판청구는 기본권 침해가능성이 인정되지 아니한다.그 밖에 청구인은 심판대상조항이 개정 변리사법의 시행 전에 사법시험에 합격하였으나 사법연수원의 과정을 마치지 못한 사람들의 기본권을 침해한다는 취지의 주장도 하고 있으나, 청구인은 사법시험에 합격하여 사법연수원 과정 중에 있는 자가 아니므로 이를 다툴 기본권 침해의 자기관련성이 인정되지 아니한다.결국 어느 모로 보나 이 사건 심판청구는 부적법하다."
49666,전문,31,4.결론
49666,전문,32,따라서 헌법재판소법 제72조 제3항 제4호에 의하여 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
