결정례일련번호,구분,문장번호,내용
12804,전문,1,사      건      2010헌마58  재정신청기각결정 취소
12804,전문,2,청  구  인      장 ○ 순
12804,전문,3,주           문
12804,전문,4,이 사건 심판청구를 각하한다.
12804,전문,5,이           유
12804,전문,6,1.사건의 개요
12804,전문,7,가.청구인은 청구외 강 ○ 진을 고소하였으나 서울중앙지방검찰청 검사는 2009.7.20.
12804,전문,8,위 사건에 대하여 불기소처분을 하였다(서울중앙지방검찰청 2009형제76382호).
12804,전문,9,나.청구인은 위 불기소처분에 대하여 재정신청을 하였고 서울고등법원이 2009.11.27.
12804,전문,10,"위 재정신청에 대한 기각결정을 하자(서울고등법원 2009초재2280), 이에 불복하여 대법원에 재항고 신청을 하였으나 2010.1.22."
12804,전문,11,기각되었다(대법원 2009모1619).
12804,전문,12,다.이에 청구인은 2010.1.27.
12804,전문,13,위 대법원 2009모1619 결정의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.2.판단
12804,전문,14,"원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 1997.12.24."
12804,전문,15,96헌마172 등).
12804,전문,16,"그런데 청구인이 취소를 구하고 있는 위 대법원 2009모1619 결정은 앞에서 본 헌법소원심판의 대상이 되는 예외적인 재판에 해당되지 아니함이 분명하므로, 위 재판의 취소를 구하는 이 사건 심판청구는 부적법하다.그렇다면, 이 사건 심판청구는 다른 점에 더 나아가 살펴볼 필요 없이 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단에 따라 이를 각하하기로 하여 주문과 같이 결정한다."
12804,전문,17,2010.2.9.
