결정례일련번호,구분,문장번호,내용
162599,전문,1,사  건○  2020헌마1617 기소유예처분취소
162599,전문,2,청 구 인  안○○○
162599,전문,3,피 청 구 인  서울중앙지방검찰청 검사
162599,전문,4,[주  문]
162599,전문,5,이 사건 심판청구를 각하한다.[이  유]
162599,전문,6,1.사건개요
162599,전문,7,청구인은 2019.7.22.
162599,전문,8,"피청구인으로부터 건조물침입 혐의로 기소유예처분을 받고(서울중앙지방검찰청 2019년 형제60195호, 이하 ‘이 사건 기소유예처분’이라 한다), 2020.9.30."
162599,전문,9,"그 취소를 구하는 헌법소원심판을 청구하였으나, 청구기간 도과를 이유로 각하되었다(헌재 2020.10.20."
162599,전문,10,2020헌마1321).
162599,전문,11,청구인은 2020.12.5.
162599,전문,12,또다시 이 사건 기소유예처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
162599,전문,13,2.판단
162599,전문,14,"헌법소원심판 청구가 부적법하다는 이유로 헌법재판소가 각하결정을 한 경우, 그 각하결정에서 판시한 요건의 흠결을 보완하지 아니한 채 동일한 내용의 심판청구를 되풀이하는 것은 허용될 수 없다(헌재 1994.2.7."
162599,전문,15,94헌마19; 헌재 2001.6.28.
162599,전문,16,98헌마485 등 참조).
162599,전문,17,청구인은 이 사건 기소유예처분의 취소를 구하는 헌법소원심판을 청구하였으나 청구기간 도과를 이유로 2020.10.20.
162599,전문,18,"각하결정을 받았고(2020헌마1321), 그 요건의 흠결은 성질상 보정할 수 있는 것이 아니므로, 이 사건 심판청구는 이미 심판을 거친 동일한 사건에 대하여 다시 심판청구를 한 것으로 일사부재리 원칙에 위배된다.설령, 청구인이 위 2020헌마1321 결정에 대한 재심을 구하는 것으로 보더라도, 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 사유 중 헌법소원심판에 대한 재심의 성질상 허용되는 사유를 재심 청구의 이유로 주장하고 있지 아니하다."
162599,전문,19,3.결론
162599,전문,20,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
