결정례일련번호,구분,문장번호,내용
189913,전문,1,【당 사 자】
189913,전문,2,사		건	2024헌마183    헌법재판소법 제70조 제1항 위헌확인
189913,전문,3,청	구	인	방○○○
189913,전문,4,결	정	일	2024.4.9.
189913,전문,5,【주 문】
189913,전문,6,이 사건 심판청구를 각하한다.【이 유】
189913,전문,7,"헌법재판소법 제68조 제1항에 의하면 헌법소원은 공권력의 행사 또는 불행사로 헌법상 보장된 기본권을 침해받은 자가 그 심판을 구하는 제도로서, 이 경우 심판을 구하는 자는 심판의 대상인 공권력의 행사 또는 불행사로 자기의 기본권이 현재 그리고 직접적으로 침해받고 있는 자여야 한다(헌재 2022.11.24."
189913,전문,8,2019헌마572 참조).
189913,전문,9,"헌법소원심판청구를 통하여 공권력작용의 일종인 법령조항으로 인한 기본권 침해를 주장하기 위해서는, 해당 법령조항과 청구인의 기본권과의 최소한의 관련성이 존재하여야 한다(헌재 2006.12.28."
189913,전문,10,2004헌마229 참조).
189913,전문,11,"청구인은 헌법재판소법 제70조 제1항에 대하여 이 사건 헌법소원심판청구를 하면서 심판대상조항에 대한 자기관련성을 소명할 수 있는 자료를 제출하지 않았다.나아가 헌법재판소가 자기관련성을 소명하라는 보정명령을 발령하였음에도 불구하고 청구인은 보정기간 내에 소명자료를 제출하지 아니하였다.따라서 이 사건 심판청구는 기본권침해의 자기관련성이 인정되지 않는다.그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
189913,전문,12,"재판장,김○,이○,김○"
