결정례일련번호,구분,문장번호,내용
7575,전문,1,헌   법   재   판   소
7575,전문,2,결         정
7575,전문,3,사      건      2005헌마788    기소유예처분취소
7575,전문,4,청  구  인
7575,전문,5,전 ○ 구
7575,전문,6,대리인   변호사  조   원   제
7575,전문,7,피청구
7575,전문,8,인      창원지방검찰청 검사
7575,전문,9,주           문
7575,전문,10,청구인의 심판청구를 기각한다.이           유
7575,전문,11,1.사건의 개요
7575,전문,12,"이 사건 기록과 증거자료(창원지방검찰청 2005년 형제27625호 기소유예사건 기록)에 의하면 다음과 같은 사실이 인정된다.가.청구인 전 ○ 구는 청구외 정 ○ 진의 진정에 따라 근로기준법위반 혐의로 창원지방검찰청에 입건되었는데, 그 요지는 다음과 같다.청구인은 마산시 오동동에서 상호 ‘"
7575,전문,13,○○
7575,전문,14,"’의 대표자로서 상시근로자 5명을 고용하여 의류판매업에 종사하던 사용자인바,"
7575,전문,15,1998.4.12.
7575,전문,16,위 사업장에 입사하여 판매사원으로 근로하다가 2002.12.1.
7575,전문,17,"퇴직한 청구외 정 ○ 진의 2001.3.12.부터 2002.11.30.까지 사이의 퇴직금 2,400,290원을 당사자간 지급기일 연장에 관한 합의 없이 그 지급사유 발생일인 퇴직일로부터 14일 이내에 지급하지 아니한 것이다.나.피청구인은 위 사건에 대하여 수사한 후, 피의사실은 인정되지만, 청구인은 53세의 의류업자로 미지급 금액 전액 청산하고 진정인이 진정취소하였다는 점 등을 참작하여 경고장을 발송하고 2005.6.21."
7575,전문,18,기소유예처분을 하였다.다.청구인은 위 기소유예처분에 불복하여
7575,전문,19,2005.8.22.
7575,전문,20,이 처분으로 인하여 헌법상
7575,전문,21,보장된 청구인의 평등권 등이 침해되었다고 주장하며 위 처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다
7575,전문,22,.
7575,전문,23,2.판단
7575,전문,24,"기록을 자세히 살펴보아도 피청구인이 위 사건에 관하여 현저히 정의와 형평에 반하는 수사를 하였거나, 헌법의 해석, 법률의 적용 또는 증거판단에 있어서 기소유예처분의 결정에 영향을 미친 중대한 잘못이 있었다고 보이지 아니하며, 달리 피청구인의 위 기소유예처분이 헌법재판소가 관여할 정도의 자의적 처분이라고 볼 자료도 없으므로 이로 말미암아 청구인 주장의 기본권이 침해되었다고 볼 수 없다.3.결론"
7575,전문,25,그렇다면 청구인의 이 사건 심판청구는 이유 없으므로 이를 기각하기로 하여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.2005.10.27.
7575,전문,26,재 판 장       재 판 관       윤   영   철
7575,전문,27,재 판 관       권        성
7575,전문,28,주 심 재 판 관       김   효   종
7575,전문,29,재 판 관       김   경   일
7575,전문,30,재 판 관       송   인   준
7575,전문,31,재 판 관       주   선   회
7575,전문,32,재 판 관       전   효   숙
7575,전문,33,재 판 관       이   공   현
7575,전문,34,재 판 관       조   대   현
