결정례일련번호,구분,문장번호,내용
7282,전문,1,헌   법   재   판   소
7282,전문,2,결         정
7282,전문,3,사      건      2004헌마757    기소유예처분 등 취소
7282,전문,4,청  구  인      강
7282,전문,5,○
7282,전문,6,호
7282,전문,7,국선대리인   변호사  조   성   래
7282,전문,8,피청구
7282,전문,9,인      서울중앙지방검찰청 검사
7282,전문,10,주           문
7282,전문,11,청구인의 심판청구를 기각한다.이           유
7282,전문,12,1.사건의 개요
7282,전문,13,이 사건 기록과 증거자료(서울중앙지방검찰청 2004년 형제16063호 불기소사건 기록)에 의하면 다음과 같은 사실이 인정된다.가.청구인은 2003.11.21.
7282,전문,14,"공갈미수 등의 혐의로 고소되었는바, 그 피의사실의 요지는 다음과 같다.청구인은"
7282,전문,15,○○
7282,전문,16,"(주)대표인 자○,"
7282,전문,17,(1)2003.7.26.
7282,전문,18,서울 종로구 명륜동 소재
7282,전문,19,○○
7282,전문,20,"대학교 피해자 이 ○ 구의 연구실에서 피해자에게 “나 조 ○ 숙의 남편인데 이 새끼야 남의 여편네를 유혹해서 한 가정을 이 지경으로 만들어”라고 하면서 피해자의 온 몸을 주먹과 발로 수회 구타하여 2주간의 치료를 요하는 안면부 찰과상을 가하고,"
7282,전문,21,"(2)위 일시, 장소에서 피해자의 책상 위에 있던 망치로 액수 미상의 책상을 덮는 유리를 내려쳐 파손하여 그 효용을 해하고,"
7282,전문,22,"(3)위 일시, 장소에서 피해자를 폭행하고, 책상 위에 있는 편지 뜯는 칼을 들어 피해자를 죽여버리겠다고 협박하고, 망치로 책상의 유리를 파손한 상태에서 피해자에게 캐묻듯이 자기 아내 조 ○ 숙과의 관계에 대해 진술서를 작성하라고 윽박지른 다음 피해자가 조 ○ 숙과 상담하게 된 동기 및 동인과 손을 잡고, 포옹하고, 키스한 부분을 불러주면서 피해자에게 그대로 진술서를 작성하게 함으로써 피해자로 하여금 의무 없는 일을 강요하고,"
7282,전문,23,(4)2003.11.20.경부터 같은 달 22.까지 3일간 서울 종로구 명륜동 소재
7282,전문,24,○○
7282,전문,25,"대학교 정문 앞에서 피해자가 2001.11.경부터 2003.7.경까지 피해자의 연구실에서 심리상담 치료를 핑계로 청구인의 아내 조 ○ 숙의 손을 잡고 포옹, 밀착하거나 키스 등으로 희롱, 농락하였다는 내용을 기재한 게시물 6매를 걸어놓아 공연히 허위의 사실을 유포하여 피해자의 명예를 훼손한 것이다.나.피청구인은 위 피의사건을 조사한 후, 2004.7.20."
7282,전문,26,"청구인에 대하여 (1)명예훼손 혐의에 대하여는 공소권없음 처분을 하고, (2)상해, 강요 및 재물손괴 혐의에 대하여는, 피의사실이 인정되고 청구인은 동종 전과가 3회 있으며, 피해자가 입은 상처 등에 비추어 사안이 경미하다고 볼 수 없으나, 피해자가 청구인의 처와 심리 상담을 하면서 비윤리적인 행위를 한 것이 발단이 된 것으로 범행 동기에 참작할 만한 점이 있으며, 피해자가 청구인의 처벌을 원하지 않고 있는 점등을 참작하여 기소유예처분을 하였다.다.이에 대하여 청구인은, 피해자에게 상해를 가하거나 진술서를 작성하도록 강요한 사실이 없으며 위 기소유예처분 등으로 말미암아 청구인의 행복추구권 및 재판절차진술권을 침해받았다고 주장하면서 2004.10.1."
7282,전문,27,위 기소유예처분 등의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.2.판단
7282,전문,28,"기록을 자세히 살펴보아도 피청구인이 위 사건에 관하여 현저히 정의와 형평에 반하는 수사를 하였거나, 헌법의 해석, 법률의 적용 또는 증거판단에 있어서 기소유예처분의 결정에 영향을 미친 중대한 잘못이 있었다고 보여지지 아니하며, 달리 피청구인의 위 기소유예처분이 헌법재판소가 관여할 정도의 자의적 처분이라고 볼 자료도 없으므로 이로 말미암아 청구인 주장의 기본권이 침해되었다고 볼 수 없다.3.결론"
7282,전문,29,그렇다면 청구인의 이 사건 심판청구는 이유 없으므로 이를 기각하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.2005.2.24.
7282,전문,30,재 판 장       재 판 관       윤   영   철
7282,전문,31,재 판 관       권        성
7282,전문,32,주 심 재 판 관       김   효   종
7282,전문,33,재 판 관       김   경   일
7282,전문,34,재 판 관       송   인   준
7282,전문,35,재 판 관       주   선   회
7282,전문,36,재 판 관       전   효   숙
7282,전문,37,재 판 관       이   상   경
