결정례일련번호,구분,문장번호,내용
4537,전문,1,불기소처분에 대한 헌법소원
4537,전문,2,(전원재판부 1991.5.13.
4537,전문,3,90헌마168)【당 사 자】
4537,전문,4,청 구 인 우 ○ 명
4537,전문,5,대리인 변호사 이 승 환
4537,전문,6,피청구인 대구지방검찰청 검사
4537,전문,7,【주 문】
4537,전문,8,청구인의 심판청구를 기각한다.【이 유】
4537,전문,9,"1.이 사건 기록과 대구지방검찰청 90형제2190호 불기소사건 기록에 의하면,"
4537,전문,10,가.청구인은 1990.1.10.
4537,전문,11,"대구지방검찰청에 청구외 피고소인 추 ○ 보와 동 조 ○ 희가 공모하여, 1983.12.21."
4537,전문,12,"특허청 83심판 제209호 사건에서, 청구인이 특허청에 압력솥 뚜껑의 밀착장치에 대하여 실용신안등록 제17751호로서 등록하였음에도 불구하고 사위의 방법을 사용하여 청구인의 권리범위에 속하지 아니한다는 심결을 받고, 1985.2.27."
4537,전문,13,"특허청항고심판 당 제15호 사건에서 사위의 방법을 사용하여 같은 심결을 받고, 1987.2.10."
4537,전문,14,"대법원 85후45호 사건에서 사위의 방법을 사용하였으나 청구인이 승소함으로써 그 목적을 이루지 못하고, 1987.7.27."
4537,전문,15,"특허청 항고심판 87환송6호 사건에서 사위의 방법을 사용하였으나 청구인이 승소함으로써 그 목적을 이루지 못하고, 1989.6.13."
4537,전문,16,"대법원 87후104호 사건에서 사위의 방법을 사용하였으나 청구인이 승소함으로써 그 목적을 이루지 못하였으니 실용신안법 제51조 위반죄로 처벌해 달라고 위 피고소인들을 고소하였으나, 피청구인은 위 피고소인들에 대하여 실용신안법위반사실을 인정할 수 없다는 이유로 1990.4.27."
4537,전문,17,위 사건을 무혐의 불기소처분하였다.나.청구인은 피청구인의 위 처분에 불복 항고몫재항고하였으나 모두 기각되자(1990.8.31.
4537,전문,18,재항고기각결정이 청구인에게 통지되었음)검사의 자의적인 불기소처분으로 인하여 기본권을 침해받았다는 이유로 1990.9.29.
4537,전문,19,"이 사건에 대하여 헌법소원심판을 청구하였다.2.살피건대, 청구인의 고소사실에 대한 피청구인의 불기소처분이 현저히 정의나 형평에 반하는 수사를 하였거나 헌법해석몫법률적용 또는 증거판단에 있어서 중대한 잘못이 있다고 보여지지 아니하므로 이로 말미암아 청구인의 기본권이 침해되었다고 볼 수 없다.그렇다면 청구인의 심판청구는 이유없으므로 기각하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.1991.5.13."
4537,전문,20,재판장 재판관 조○
4537,전문,21,재판관 이○
4537,전문,22,재판관 변○
4537,전문,23,재판관 김○
4537,전문,24,재판관 한○
4537,전문,25,재판관 이○
4537,전문,26,재판관 최○
4537,전문,27,재판관 김○
4537,전문,28,재판관 김○
