결정례일련번호,구분,문장번호,내용
35178,전문,1,사           건          2014헌마87    기소유예처분취소
35178,전문,2,청    구    인          김 ○ 자
35178,전문,3,피    청    구    인          광주지방검찰청 목포지청 검사
35178,전문,4,결    정    일          2014.3.11.
35178,전문,5,[주 문]
35178,전문,6,이 사건 심판청구를 각하한다.
35178,전문,7,[이 유]
35178,전문,8,1.사건의 개요
35178,전문,9,청구인은 2013.3.21.
35178,전문,10,"피해자를 때려 피해자에게 상해를 가하였다는 혐의로, 2013.8.28."
35178,전문,11,"피청구인으로부터 기소유예의 불기소처분을 받았다(광주지방검찰청 목포지청 2013년 형제11766호, 이하 ‘이 사건 불기소처분’이라 한다)."
35178,전문,12,청구인은 2014.2.4.
35178,전문,13,이 사건 불기소처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
35178,전문,14,2.판단
35178,전문,15,"헌법재판소법 제68조 제1항에 의한 헌법소원은 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있는 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항 본문)."
35178,전문,16,"이 사건 기록에 의하면, 청구인은 2013.9.11."
35178,전문,17,광주지방검찰청 목포지청에 이 사건 불기소처분의 불기소이유고지를 청구하는 민원을 접수하여 불기소이유통지서를 받았다.그렇다면 청구인은 늦어도 2013.9.11.
35178,전문,18,"이 사건 불기소처분이 있었다는 사실을 알았다고 보아야 할 것이므로, 이때로부터 90일이 지난 2014.2.4."
35178,전문,19,접수된 이 사건 심판청구는 청구기간을 준수하지 못하였다.
35178,전문,20,3.결론
35178,전문,21,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
