결정례일련번호,구분,문장번호,내용
146294,전문,1,사 건 2015헌마377 기소유예처분취소 등
146294,전문,2,청 구 인 1.서 ○ 원
146294,전문,3,2.윤○ ○ 숙
146294,전문,4,3.재단법인 ○○재단
146294,전문,5,대표자 이사장 박○ ○ 문
146294,전문,6,청구인들의 대리인 법무법인 지평
146294,전문,7,"담당변호사 김○, 박○"
146294,전문,8,피 청 구 인 서울중앙지방검찰청 검사
146294,전문,9,[주 문]
146294,전문,10,청구인들의 심판청구를 모두 기각한다.[이 유]
146294,전문,11,1.사건개요
146294,전문,12,"가.청구인 재단법인 ○○재단(다음부터 ‘청구인 재단법인’이라 한다)은 2000년 8월경 공익활동 지원 등을 목적으로 설립된 재단법인이다.청구인 윤○ ○ 숙○ 2006년 1월경부터 2012년 2월경까지 청구인 재단법인의 상임이사였고, 청구인 서 ○ 원은 2003년 5월경부터 청구인 재단법인에서 근무하며 기획홍보국장 등을 지냈다."
146294,전문,13,나.청구인들은 관할 관청에 기부금품 모집등록을 하지 아니한 채 2010.12.14.경부터 2011.1.10.경까지 청구인 재단법인 명의로 ‘결식제로’ 캠페인을 통해 1천만 원 이상의 기부금품을 모집하는 등 ‘기부금품의 모집 및 사용에 관한 법률’을 위반하였다는 혐의로 2012년 2월 무렵 고발되었다.피청구인은 2015.1.13.
146294,전문,14,"청구인들에 대해 기소유예처분을 하였다(서울중앙지방검찰청 2012형제11598호, 다음부터 ‘이 사건 기소유예처분’이라 한다)."
146294,전문,15,다.청구인들은 2015.4.13.
146294,전문,16,"이 사건 기소유예처분의 취소 및 위 처분의 근거조항인 ‘기부금품의 모집 및 사용에 관한 법률’ 제4조, 제16조 제1항 제1호의 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다."
146294,전문,17,2.심판대상
