결정례일련번호,구분,문장번호,내용
163793,전문,1,사           건          2021헌바31    형법 제38조 제1항 제3호 위헌소원
163793,전문,2,청    구    인          한○○○
163793,전문,3,당  해  사  건         서울고등법원 2020재누10105 해임처분취소
163793,전문,4,[주           문]
163793,전문,5,이 사건 심판청구를 각하한다.[이           유]
163793,전문,6,1.사건개요
163793,전문,7,가.청구인은 서울특별시지방경찰청장을 상대로 해임처분의 취소를 구하는 소를 제기하였으나 2015.12.24.
163793,전문,8,"기각되었고(서울행정법원 2014구합3754), 2016.9.2."
163793,전문,9,항소 역시 기각되었다(서울고등법원 2016누33096).
163793,전문,10,청구인은 상고하였으나 서울고등법원은 인지보정명령을 이행하지 않았다는 이유로 상고장각하명령을 하였다.청구인이 위 명령에 불복하여 재항고하였으나 2017.2.8.
163793,전문,11,기각되었다(대법원 2016무797).
163793,전문,12,"나.청구인은 위 서울고등법원 2016누33096 판결에 대하여 재심을 청구하고, 그 소송 계속 중 형법 제38조 제1항 제3호에 대하여 위헌법률심판제청신청을 하였으나 2020.12.10."
163793,전문,13,재판의 전제성이 인정되지 않는다는 이유로 각하되었다(서울고등법원 2020아99).
163793,전문,14,서울고등법원은 같은 날 청구인의 재심청구를 기각하였다(2020재누10105).
163793,전문,15,다.이에 청구인은 2021.2.5.
163793,전문,16,형법 제38조 제1항 제3호에 대하여 이 사건 헌법소원심판을 청구하였다.
163793,전문,17,2.판단
163793,전문,18,"당해 사건이 재심 사건인 경우, 심판대상조항이 ‘재심청구 자체의 적법 여부에 대한 재판’에 적용되는 법률조항이 아니라 ‘본안 사건에 대한 재판’에 적용될 법률조항이라면 재심청구가 적법하고, 재심의 사유가 인정되는 경우에 한하여 재판의 전제성이 인정될 수 있다(헌재 2011.4.28."
163793,전문,19,2009헌바169 참조).
163793,전문,20,"심판대상조항이 ‘본안 사건에 대한 재판’에 적용될 법률조항인 경우 당해 사건의 재심청구가 부적법하거나 재심사유가 인정되지 않으면 본안 판단에 나아갈 수가 없고, 이 경우 심판대상조항은 본안 재판에 적용될 수 없으므로 그 위헌 여부가 당해 사건 재판의 주문을 달라지게 하거나 재판의 내용이나 효력에 관한 법률적 의미가 달라지게 하는 데 아무런 영향을 미치지 못하기 때문이다(헌재 2007.12.27."
163793,전문,21,2006헌바73 참조).
163793,전문,22,"그런데 형법 제38조 제1항 제3호는 ‘재심청구 자체의 적법 여부에 대한 재판’에 적용되는 법률조항이 아니라 ‘본안 사건에 대한 재판’에 적용될 법률조항이고, 당해 사건 법원은 재심사유가 인정되지 않는다는 이유로 재심청구를 기각하였으므로(서울고등법원 2020재누10105), 형법 제38조 제1항 제3호는 당해 사건에 적용될 여지가 없다.따라서 이 사건 심판청구는 재판의 전제성을 갖추지 못하였다."
163793,전문,23,3.결론
163793,전문,24,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
