결정례일련번호,구분,문장번호,내용
148420,전문,1,사○ 2018헌마674 특정범죄의 가중처벌 등에 관한 법률 제5조의4 제6항 위헌확인
148420,전문,2,청 구 인 나 ○ 찬
148420,전문,3,[주 문]
148420,전문,4,이 사건 심판청구를 각하한다.[이 유]
148420,전문,5,1.사건개요
148420,전문,6,청구인은 2017.9.21.
148420,전문,7,특정범죄가중처벌등에관한법률위반(절도)죄로 기소되어 2017.12.22.
148420,전문,8,서울중앙지방법원에서 징역 3년 6개월을 선고받고(2017고합965)항소 하였으나 2018.4.27.
148420,전문,9,"기각되었고(서울고등법원 2018노72), 상고 또한 2018.6.29."
148420,전문,10,기각되었다(대법원 2018도7150).
148420,전문,11,이에 청구인은 위 처벌의 근거조항인 ‘특정범죄 가중처벌 등에 관한 법률’ 제5조의 4 제6항이 헌법에 위반된다고 주장하며 2018.7.3.
148420,전문,12,이 사건 헌법소원심판을 청구하였다.
148420,전문,13,2.판단
148420,전문,14,"가.처벌조항에 의한 기본권 침해의 사유가 발생한 시점은 청구인의 행위로 형사처벌을 받을 가능성이 발생하는 시점, 즉 해당 법령의 위반을 이유로 검사가 공소를 제기한 시점이고, 공소장에는 반드시 적용법조를 기재하여야 하고(형사소송법 제254조 제3항) 법원은 공소제기가 있으면 지체 없이 공소장 부본을 피고인 또는 변호인에게 송달하여야 한다는 점에서(형사소송법 제266조) 공소장 부본을 송달받은 날 기본권 침해의 사유가 발생하였음을 알았다고 보아야 할 것이다(헌재 2011.7.28."
148420,전문,15,2010헌마432 참조).
148420,전문,16,이 사건에서 청구인은 2017.9.28.
148420,전문,17,"공소장 부본을 송달받았으므로, 그로부터 90일이 지난 2018.7.3."
148420,전문,18,제기된 이 사건 심판청구는 청구기간을 도과하여 부적법하다.
148420,전문,19,"나.설령 청구인이 자신이 당사자인 법원의 재판을 다투는 것으로 보더라도, 헌법재판소법 제68조 제1항 본문에 의하면 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대해서만 헌법소원심판을 청구할 수 있으므로(헌재 2016.4.28."
148420,전문,20,"2016헌마33 참조), 위 판결은 헌법소원심판의 대상이 되는 예외적인 재판에 해당되지 아니하여 그 취소를 구하는 이 사건 심판청구는 허용될 수 없다."
148420,전문,21,3.결론
148420,전문,22,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 후문, 제2호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
