결정례일련번호,구분,문장번호,내용
34016,전문,1,사건      2013헌마784  재판취소
34016,전문,2,청구인      정 ○ 천
34016,전문,3,[주문]
34016,전문,4,이 사건 심판청구를 각하한다.
34016,전문,5,[이유]
34016,전문,6,1.사건개요
34016,전문,7,청구인은 2012.10.24.
34016,전문,8,"폭행죄로 벌금 30만 원의 약식명령을 발령받았는데(서울북부지방법원 2012고약14282), 위 약식명령이 청구인의 기본권을 침해한다고 주장하면서 2013.11.15."
34016,전문,9,이 사건 헌법소원심판을 청구하였다.
34016,전문,10,2.판단
34016,전문,11,"약식명령은 정식재판의 청구에 의한 판결이 있는 때에는 그 효력을 잃게 되는바(형사소송법 제456조), 기록에 의하면 청구인은 위 약식명령에 대하여 정식재판의 청구를 하여 2013.5.23."
34016,전문,12,"유죄판결을 받았고(서울북부지방법원 2012고정3224), 그 판결에 대하여 상소하였다가 기각된 사정이 인정된다(서울북부지방법원 2013노719, 대법원 2013도11076)."
34016,전문,13,"그렇다면 청구인에 대한 위 약식명령은 이미 그 효력을 잃었다고 할 것이므로, 이 사건 심판청구는 헌법소원의 대상이 되는 공권력의 행사의 존재가 인정되지 아니하여 부적법하다.설사 청구인의 주장을 정식재판청구에 따른 판결의 위헌 여부를 다투는 취지로 보더라도, 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하므로(헌법재판소법 제68조 제1항 본문), 이 사건 심판청구는 부적법함을 면할 수 없다."
34016,전문,14,3.결론
34016,전문,15,"따라서 헌법재판소법 제72조 제3항 제4호, 제1호에 따라 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
34016,전문,16,2013.12.3.
