결정례일련번호,구분,문장번호,내용
41654,전문,1,사  건○  2014헌마553 기소유예처분취소
41654,전문,2,청 구 인  이 ○ 현
41654,전문,3,국선대리인 변호사 변○
41654,전문,4,피 청 구 인  서울동부지방검찰청 검사
41654,전문,5,선 고 일  2014.11.27.
41654,전문,6,[주  문]
41654,전문,7,이 사건 심판청구를 기각한다.[이  유]
41654,전문,8,청구인은 2014.6.9.
41654,전문,9,"12:00경 서울 송파구 ○○로 99 소재 피해자 김 ○ 지의 주거지에 무단으로 들어가 주거침입하고, 피해자에게 상해를 가한 혐의 등으로 피청구인으로부터 2014.6.30."
41654,전문,10,"기소유예처분을 받자(서울동부지방검찰청 2014년 형제26734호), 그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.그런데 심판의 대상인 서울동부지방검찰청 2014년 형제26734호 기소유예처분은 이 사건 심판청구 이○ 2014.7.17."
41654,전문,11,"서울동부지방검찰청 2014년 형제30104호로 재기되었는바, 이에 따라 원래의 기소유예처분은 그 효력을 상실하였으므로 이 사건 심판청구는 더 이상 권리보호이익이 없어 부적법하다(헌재 2014.2.27."
41654,전문,12,2013헌마547 등).
41654,전문,13,그렇다면 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
