결정례일련번호,구분,문장번호,내용
154123,전문,1,사  건○  2019헌마1289 공권력 행사 위헌확인
154123,전문,2,청 구 인  김○○○
154123,전문,3,[주  문]
154123,전문,4,이 사건 심판청구를 모두 각하한다.[이  유]
154123,전문,5,1.사건개요
154123,전문,6,"청구인은 2019.7.6.경 경찰에 성매매 범죄의 현행범인과 준현행범인이라고 주장하는 자를 신고하였으나 경찰은 청구인이 신고한 사람들을 체포하지 아니하였고, 청구인은 같은 날 강제추행 및 폭행죄의 현행범인으로 체포되었다.이에 청구인은 경찰들이 2019.7.6."
154123,전문,7,청구인의 신고를 받고도 그 대상자를 현행범인 또는 준현행범인으로 체포하지 않은 부작위(이하 ‘이 사건 부작위’라 한다)의 위헌 확인과 경찰들이 2019.7.6.
154123,전문,8,청구인을 체포한 행위(이하 ‘이 사건 체포처분’이라 한다)의 취소를 구하
154123,전문,9,"며, 2019.11.15."
154123,전문,10,이 사건 헌법소원심판을 청구하였다.
154123,전문,11,2.판단
154123,전문,12,가.이 사건 부작위에 대한 판단
154123,전문,13,"행정권력의 부작위에 대한 헌법소원은 공권력의 주체에게 헌법에서 유래하는 작위의무가 특별히 구체적으로 규정되어 이에 의거하여 기본권의 주체가 행정행위 내지 공권력의 행사를 청구할 수 있음에도 공권력의 주체가 그 의무를 해태하는 경우에 한하여 허용된다.여기서 ‘헌법에서 유래하는 작위의무가 특별히 구체적으로 규정’되어 있다 함은 헌법상 명문으로 공권력 주체의 작위의무가 규정되어 있는 경우, 헌법의 해석상 공권력 주체의 작위의무가 도출되는 경우, 공권력 주체의 작위의무가 법령에 구체적으로 규정되어 있는 경우 등을 포괄한다(헌재 2013.8.29."
154123,전문,14,2012헌마886; 헌재 2016.11.24.
154123,전문,15,2015헌마11 참조).
154123,전문,16,"청구인이 신고한 사람들이 범죄의 현행범인 또는 준현행범인이라고 인정할 자료가 없을 뿐만 아니라, 헌법상 명문규정이나 헌법의 해석상 ‘수사기관이 신고인이 현행범인 또는 준현행범인이라고 신고한 자를 체포해야 할 작위의무’가 도출된다고 볼 수 없다.따라서 이 사건 부작위는 헌법에서 유래하는 작위의무를 해태한 경우라고 볼 수 없다."
154123,전문,17,나.이 사건 체포처분에 대한 판단
154123,전문,18,"행정처분이 법원의 재판을 거쳐 확정된 때에는, 그 행정처분을 심판의 대상으로 삼았던 법원의 재판이 헌법재판소가 위헌으로 결정한 법령을 적용하여 국민의 기본권을 침해함으로써 예외적으로 헌법소원심판의 대상이 되어 그 자체까지 취소되는"
154123,전문,19,"경우에 한하여 그 행정처분에 대한 헌법소원심판 청구가 가능하고, 이와 달리 법원의 재판이 취소되지 아니하는 경우에는 그 행정처분에 대한 헌법소원심판 청구가 허용되지 아니한다(헌재 1998.5.28."
154123,전문,20,91헌마98등; 헌재 2003.12.18.
154123,전문,21,2003헌마589; 헌재 1998.7.16.
154123,전문,22,97헌마238 등 참조).
154123,전문,23,"따라서 청구인이 이 사건 체포처분의 취소를 구하고 있을 뿐, 앞서 본 바와 같은 체포처분에 관한 재판인 구속적부심사 청구 기각 결정에 대하여는 헌법소원심판을 청구하고 있지 아니함이 명백하고, 달리 법원의 위 기각 결정이 취소되었다는 사정도 보이지 아니하는 이 사건에 있어, 그 체포처분의 취소를 구하는 이 사건 헌법소원심판 청구는 더 나아가 살펴볼 필요 없이 부적법하다 할 것이다(헌재 2008.9.25."
154123,전문,24,2007헌마1126 참조).
154123,전문,25,3.결론
154123,전문,26,"그렇다면 이 사건 심판청구는 모두 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
