결정례일련번호,구분,문장번호,내용
129355,전문,1,사    건    90 헌마 64    불기소처분에 대한 헌법소원
129355,전문,2,청 구 인    강 ○ 규
129355,전문,3,국선대리인 변호사   김    종    표
129355,전문,4,피청구인    전주지방검찰청 검사
129355,전문,5,주       문
129355,전문,6,청구인의 심판청구를 기각한다.
129355,전문,7,이       유
129355,전문,8,"1.이 사건 기록과 청구외 이 ○ 보, 이 ○ 문에 대한 전주지방검찰청1989년 형제6222호 불기소 사건기록에 의하면 아래와 같은 사실이 인정"
129355,전문,9,된다.
129355,전문,10,가.청구인은 1989.5.18.
129355,전문,11,"피청구인에게 ""청구외 이 ○ 보는 1988.12.28."
129355,전문,12,"청구인에게 자신이 1/2지분을 소유하고 있는 전주시 덕진구 ○○동 산118의 8 임야 14,918평방미터 중 500평(이하 임야부분이라 한다)을 1988.12.28."
129355,전문,13,"부터 6년간 무료대여하고, 대여기간만료일인 1994.12.28."
129355,전문,14,"위 임야부분을 금500만원에 매매하기로 하는 약정을 하였으므로, 청구인에게 위 임야부분에 대한 소유권이전등기절차를 이행하여야 할 임무가 있음에도 불구하고, 그 임무에 위배하여 1989.3.18."
129355,전문,15,"위 사정을 잘 알고 있는 나머지 지분권자인 청구외 이 ○ 문에게 위 1/2지분을 금2,000만원 상당에 매도하고 그 소유권이전등기를 경료하여 주어, 위 임야부분 금액 상당의 이익을 취하고 청구인에게 동액상당의 손해를 가하였다""는 내용으로 위 청구외인들을 고소하였다."
129355,전문,16,나.피청구인은 1989.6.30.
129355,전문,17,위 고소사실이 죄를 구성하지 아니한다는 이유로 위 사건을 불기소처분하였다.
129355,전문,18,"다.청구인은 이에 불복, 검찰청법에 정한 절차에 따라 항고, 재항고하였으나, 1990.3.19."
129355,전문,19,대검찰청 검사로부터 재항고기각결정의 통지를 송달받게 되자 검사의 위 처분이 부당한 검찰권의 행사로서 범죄피해자인 청구인의 헌법상 보장된 기본권을 침해하였다 하여 같은 해 4.13.이 사건 헌법소원심판을 청구하였다.
129355,전문,20,"2.살피건대 피청구인이 청구인의 고소사실에 대하여 현저히 정의와 형평에 반하는 수사를 하였거나 헌법의 해석, 법률의 적용 또는 증거판단에 있어서 불기소처분의 결정에 영향을 미친 중대한 잘못이 있다고 보여지지 아니하므로, 피청구인의 불기소처분으로 말미암아 청구인의 기본권이 침해되었다고 볼 수 없다."
129355,전문,21,그렇다면 청구인의 심판청구는 이유없으므로 이를 기각하기로 하여 재판관 전원의 의견일치에 따라 주문과 같이 결정한다.
129355,전문,22,1990.10.8.
129355,전문,23,재판장   재판관   조    규    광 ________________________
129355,전문,24,재판관   이    성    렬 ________________________
129355,전문,25,재판관   변    정    수 ________________________
129355,전문,26,재판관   김    진    우 ________________________
129355,전문,27,재판관   한    병    채 ________________________
129355,전문,28,재판관   이    시    윤○ ________________________
129355,전문,29,재판관   최    광    률○ ________________________
129355,전문,30,재판관   김○    양    균 ________________________
129355,전문,31,재판관   김    문    희 ________________________
