결정례일련번호,구분,문장번호,내용
54744,전문,1,사 건 2015헌바307 구 국가유공자 등 예우 및 지원에 관한 법률 제12조 제3항 등 위헌소원
54744,전문,2,청 구 인 이 ○ 군
54744,전문,3,국선대리인 변호사 김○
54744,전문,4,당 해 사 건 청주지방법원 2014구합1029 상이사망인정거부처분취소
54744,전문,5,[주 문]
54744,전문,6,이 사건 심판청구를 각하한다.[이 유]
54744,전문,7,1.사건개요
54744,전문,8,가.망 김 ○ 월(이하 ‘망인’이라 한다)은 1953.1.27.
54744,전문,9,육군에 입대하여 1953.7.20.
54744,전문,10,"전투 중 배부 파편, 견갑부 파편의 부상(이하 ‘이 사건 상이’라 한다)을 입어 1954.1.30."
54744,전문,11,일병으로 명예전역하였다.망인은 1989.4.13.
54744,전문,12,"‘국가유공자 등 예우 및 지원에 관한 법률’에 따라 상이등급 6급의 전상군경으로 등록되었고, 2013.9.25."
54744,전문,13,사망하였다.나.망인의 배우자인 청구인은 2013.10.14.
54744,전문,14,"망인이 이 사건 상이의 합병증으로 사망에 이르렀다고 주장하면서 충○에게 상이사망 인정신청을 하였으나, 2013.12.6."
54744,전문,15,충주보훈지청장으로부터 상이사망 인정거부 처분(이하 ‘이 사건 처분’이라 한다)을 받았다.다.청구인은 중앙행정심판위원회의 행정심판 기각결정을 거쳐 2014.8.29.
54744,전문,16,"청주지방법원에 이 사건 처분의 취소를 구하는 행정소송을 제기하고(2014구합1029), 그 소송 계속 중 구 ‘국가유공자 등 예우 및 지원에 관한 법률’ 제12조 제3항, 같은 법 시행령 제20조 제1항, 제22조에 대하여 위헌법률심판제청을 신청하였으나 2015.8.13."
54744,전문,17,기각되었다(2015아50062).
54744,전문,18,"이에 청구인은 위 조항들로 인하여 평등권이 침해된다고 주장하면서, 2015.9.22."
54744,전문,19,헌법재판소법 제68조 제2항에 의한 이 사건 헌법소원심판을 청구하였다.2.심판대상
54744,전문,20,이 사건 심판대상은 구 ‘국가유공자 등 예우 및 지원에 관한 법률’(2008.3.28.
54744,전문,21,"법률 제9079호로 개정되고, 2011.9.15."
54744,전문,22,"법률 제11041호로 개정되기 전의 것)제12조 제3항(이하 ‘이 사건 법률조항’이라 한다), 구 ‘국가유공자 등 예우 및 지원에 관한 법률 시행령’(2009.8.13."
54744,전문,23,"대통령령 제21686호로 개정되고, 2012.6.27."
