결정례일련번호,구분,문장번호,내용
154897,전문,1,사  건  2019헌마1448 헌법재판소 결정 위헌확인
154897,전문,2,청 구 인  강○○○
154897,전문,3,재심대상결정  헌법재판소 2019.12.17.
154897,전문,4,2019헌사1020 결정
154897,전문,5,[주  문]
154897,전문,6,이 사건 심판청구를 각하한다.[이  유]
154897,전문,7,1.사건개요
154897,전문,8,가.청구인은 2019.6.12.
154897,전문,9,"서울행정법원에 법무부장관을 상대로 ‘대법원 2016도8689(2016전도102)사건의 청구인에 대한 전자장치부착명령 등의 무효확인 또는 처분취소’를 구하는 소를 제기하는 한편(2019구합4370), 그 소송 계속 중 특정범죄자에 대한 보호관찰 및 전자장치 부착 등에 관한 법률 제9조의2 제1항 및 제21조의4(이하 ‘이 사건 법률조항’이라고 한다)에 대하여 위헌법률심판제청신청을 하였다(2019아1271)."
154897,전문,10,나.청구인의 소는 2019.11.13.
154897,전문,11,"“법원이 한 사법작용에 대하여 다투는 것으로 행정소송의 대상이 되지 아니한다.”라는 이유로 각하되었고, 청구인의 위헌법률심판제청신청 역시 같은 날 각하되었다."
154897,전문,12,다.이에 청구인은 2019.12.9.
154897,전문,13,"이 사건 법률조항의 위헌확인을 구하는 헌법소원심판을 청구하기 위하여 국선대리인선임신청을 하였으나, 헌법재판소는 2019.12.17."
154897,전문,14,"“청구인의 신청이 헌법재판소법 제70조 제3항 단서에 해당한다.”라는 이유로 기각하였다(2019헌사1020, 이하 ‘종전 사건’이라고 한다)."
154897,전문,15,라.청구인은 2019.12.27.
154897,전문,16,위 종전 사건의 기각 결정에 대하여 이 사건 재심청구를 하였다.
154897,전문,17,2.판단
154897,전문,18,헌법재판소의 결정에 대하여 재심을 청구하기 위해서는 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 사유 중 헌법소원심판의 성질상 허용되는 재심사유를 재심청구의 이유로 주장하여야 한다(헌재 2007.2.22.
154897,전문,19,2006헌아50 등 참조).
154897,전문,20,"그런데 청구인은 “종전 사건에 관하여 청구인이 2019.12.23.자로 보충서면을 발송했는데, 같은 날 종전 사건의 기각 결정문을 송달받았다.이에 위 보충서면을 청구이유로 인용하여 다시 청구한다.”라고 주장할 뿐 적법한 재심사유를 주장하지 않고 있다.가사 청구인의 위 주장을 “종전 사건의 기각 결정은 청구인이 제출한 2019.12.23.자 보충서면에 대한 판단을 유탈한 것이다.”라는 취지로 선해한다고 하더라도, 종전 사건을 살펴보면, “청구인이 국선대리인선임결정을 받아 제기하려는 심판청구(본안 청구)는 이 사건 법률조항의 위헌 여부가 당해 사건의 결론이나 이유에 아무런 영향을 미칠 수 없어 재판의 전제성을 인정하기 어려우므로, 부적법함이 명백한 경우에 해당하고, 따라서 청구인의 국선대리인선임신청은 헌법재판소법 제70조 제3항 단서에 해당한다.”라는 이유로 기각한 것으로 보여 판단유탈에 해당하지 아니함이 명백하다.그렇다면 이 사건 심판청구는 어느 모로 보나 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
