결정례일련번호,구분,문장번호,내용
54658,전문,1,사 건 2017헌마349 집회ㆍ시위에 대한 일반교통방해 적용 등 위헌확인
54658,전문,2,청 구 인 진 ○ 현
54658,전문,3,[주 문]
54658,전문,4,이 사건 심판청구를 각하한다.[이 유]
54658,전문,5,1.사건개요
54658,전문,6,"청구인은 집회 참석 중 도로를 점거하여 행진하는 방법으로 교통을 방해하였다는 일반교통방해죄로 벌금 200만 원을 선고받고, 2017.1.25."
54658,전문,7,상고가 기각되어 그 형이 확정되었다(대법원 2016도11330).
54658,전문,8,"또한 청구인은 국가보안법위반(찬양ㆍ고무 등)죄 및 모욕죄로 징역 1년 6월과 자격정지 1년 6월을 선고받고, 2017.2.15."
54658,전문,9,"상고기각으로 그 형이 확정되어(대법원 2016도16419)현재 ○○교도소에 형집행 중이다.청구인은 도로에서의 평화적 시위에 대하여 일반교통방해를 적용한 검사의 2012.12.12.자 공소제기(서부지방검찰청 2012형제5492호)와 이를 받아들여 처벌한 법원의 판결은 부당하고, 북한을 반국가단체로 보아 국가보안법을 적용하는 것은 헌법에 위반된다고 주장하며, 2017.3.29."
54658,전문,10,이 사건 헌법소원심판을 청구하였다.
54658,전문,11,2.판단
54658,전문,12,가.공소제기처분에 관한 심판청구
54658,전문,13,검사의 기소처분은 공소가 제기된 이후에는 법원의 재판절차에 흡수되고 그 적법성에 대하여 충분한 사법적 심사를 받을 수 있으므로 독자적인 합헌성 심사의 필요가 없어 독립하여 헌법소원의 대상이 될 수 없다(헌재 2011.9.29.
54658,전문,14,2010헌바66; 헌재 2012.7.26.
54658,전문,15,2011헌바268 참조).
54658,전문,16,따라서 검사의 공소제기처분에 대한 심판청구는 부적법하다.
54658,전문,17,나.법원의 판결에 대한 심판청구
54658,전문,18,"원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판 청구는 허용되지 아니하고(헌법재판소법 제68조 제1항 본문), 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 1997.12.24."
54658,전문,19,96헌마172등 참조).
54658,전문,20,"헌법재판소는 일반교통방해죄를 규정한 형법 제185조가 명확성원칙에 위반되지 않고, 집회의 자유를 실질적으로 침해하는 문제가 발생하지 않는다는 이유로 합헌결정하였고(헌재 2010.3.25."
54658,전문,21,"2009헌가2 참조), 북한이 국가보안법상 반국가단체에 해당되는지 여부는 형사재판절차에서 사실인정 내지 구체적 사건에서 법률조항의 포섭ㆍ적용에 관한 문제일 뿐이어서 규범통제의 대상이 되지 않는다고 판단하였다(헌재 2015.4.30."
54658,전문,22,2012헌바95등 참조).
54658,전문,23,"따라서 위 대법원 2016도11330, 대법원 2016도16419 판결이 헌법재판소가 위헌으로 결정한 법령을 적용하였다고 볼 수 없으므로, 위 판결들은 예외적으로 헌법소원의 대상이 되는 법원의 재판에 해당하지 아니하고, 그 취소를 구하는 헌법소원심판청구도 허용될 수 없다."
54658,전문,24,3.결론
54658,전문,25,이 사건 심판청구는 부적법하므로 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
