결정례일련번호,구분,문장번호,내용
34851,전문,1,사           건          2014헌마25  사건기록보존기간 위헌확인
34851,전문,2,청    구    인          이 ○ 제
34851,전문,3,결    정    일          2014.2.11.
34851,전문,4,[주 문]
34851,전문,5,이 사건 심판청구를 각하한다.
34851,전문,6,[이 유]
34851,전문,7,1.사건의 개요
34851,전문,8,청구인은 상해죄 등으로 기소되어 2010.8.12.
34851,전문,9,유죄가 확정되었다(창원지방법원 2010고단1501).
34851,전문,10,청구인은 2014.1.10.
34851,전문,11,"창원지방검찰청으로부터 자신의 사건기록이 2018.12.31.이 지나면 폐기된다는 회신을 받고, 형사소송법 및 검찰보존사무규칙에 따라 자신의 사건기록을 2018.12.18."
34851,전문,12,"폐기하는 것은 헌법에 위반된다고 주장하여, 2014.1.14."
34851,전문,13,이 사건 헌법소원심판을 청구하였다.
34851,전문,14,2.판단
34851,전문,15,청구인의 주장에 의하더라도 청구인의 사건기록은 2018년 12월까지는 보존되므로 현재 청구인의 기본권이 침해된다고 볼 수 없다.나아가 설령 청구인의 사건기록이 위 날짜가 지나면 폐기된다고 하여도 청구인은 사건기록보존기간 내에 검찰보존사무규칙 제20조에 따라 사건기록의 열람ㆍ등사 신청을 하여 자신의 사건기록을 소지할 수 있으므로 장래에 기본권이 침해될 것인지 여부도 현재 확실히 예측할 수 없다(헌재 1996.8.29.
34851,전문,16,95헌마108 참조).
34851,전문,17,3.결론
34851,전문,18,"그렇다면 이 사건 심판청구는 부적법하므로, 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
