결정례일련번호,구분,문장번호,내용
20013,전문,1,사      건      2012헌바179  형법 제122조 등 위헌소원
20013,전문,2,청  구  인      남 ○ 술
20013,전문,3,당해사건      대법원 2012모251 재정신청 기각결정에 대한 재항고
20013,전문,4,[주      문]
20013,전문,5,이 사건 심판청구를 각하한다.
20013,전문,6,[이      유]
20013,전문,7,1.사건의 개요
20013,전문,8,"가.청구인은 김○ ○ 영 등을 허위공문서작성 등의 혐의로 고소하였는데, 수원지방검찰청 안양지청 검사는 2011.10.11."
20013,전문,9,위 고소 사건에 대하여 각하의 불기소처분을 하였다(수원지방검찰청 안양지청 2011년 형제19109호).
20013,전문,10,"나.이후 청구인은 서울고등법원에 재정신청을 하였으나, 2012.1.30."
20013,전문,11,"기각되었고(서울고등법원 2011초재3660), 대법원에 재항고하여(대법원 2012모251)그 소송 계속 중 형법 제122조, 제123조, 제152조, 제156조, 제225조, 제227조, 제230조, 제307조 제1항, 제311조(이하 ‘이 사건 형법조항’이라 한다)및 형사소송법 제39조, 제258조, 제323조 제1항(이하 ‘이 사건 형사소송법 조항’이라 하고, 이 사건 형법조항과 이 사건 형사소송법 조항을 합하여 ‘이 사건 법률조항’이라 한다)에 대하여 위헌법률심판 제청신청을 하였으나, 대법원은 2012.4.30."
20013,전문,12,청구인의 재항고 및 위헌법률심판 제청신청을 모두 기각하였다.
20013,전문,13,다.이에 청구인은 2012.5.22.
20013,전문,14,이 사건 법률조항에 대하여 헌법재판소법 제68조 제2항에 의한 이 사건 헌법소원심판을 청구하였다.
20013,전문,15,2.판 단
20013,전문,16,"가.헌법재판소법 제68조 제2항의 헌법소원심판청구가 적법하기 위해서는 당해사건에 적용될 법률이 헌법에 위반되는지 여부가 재판의 전제가 되어야 하는바, 여기에서 재판의 전제가 된다고 함은 그 법률이 헌법에 위반되는지 여부에 따라 당해사건을 담당하는 법원이 다른 내용의 재판을 하게 되는 경우를 말한다.나.살피건대, 이 사건 심판청구의 당해사건은 재정신청 기각결정의 당부를 가리는 재항고 사건인바, 위 김○ 등이 위반하였다는 이 사건 형법조항이나 위 김○ 등이 기소되었을 경우 적용되는 이 사건 형사소송법 조항 등은 재정신청 기각결정에 대한 재항고 사건인 당해사건에 적용되는 법률조항이 아니므로, 이 사건 법률조항의 위헌 여부에 따라 법원이 다른 내용의 재판을 하게 되는 경우라고 볼 수 없다."
20013,전문,17,3.결 론
20013,전문,18,"그렇다면 청구인의 이 사건 심판청구는 재판의 전제성이 결여되어 부적법하므로 헌법재판소법 제72조 제3항 제4호에 의하여 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
20013,전문,19,2012.7.10.
