결정례일련번호,구분,문장번호,내용
149013,전문,1,사 건 2018헌마938 공권력 행사 등 위헌확인
149013,전문,2,청 구 인 문 ○ 욱
149013,전문,3,[주 문]
149013,전문,4,이 사건 심판청구를 모두 각하한다.[이 유]
149013,전문,5,1.사건개요
149013,전문,6,가.청구인은 2012.9.21.
149013,전문,7,"청소년의성보호에관한법률위반(알선영업행위등)등의 범죄사실로 징역 8년을 선고받고(수원지방법원 안산지원 2012고합64등), 이후 항소 및 상고가 모두 기각되어 형이 확정된 후(서울고등법원 2012노3213, 대법원 2013도261), 현재 ○○교도소에 수용 중인 사람이다."
149013,전문,8,"나.청구인은 ① 청구인이 ○○교도소 교도관들을 상대로 고소, 고발, 진정 등을 한 이후에 ○○교도소 기동순찰팀 소속 직원들이 2018.8.29.경 및 2018.9.5.경 청구인에 대해 보복적인 거실검사를 하면서 청구인에게 비아냥거리는 말투로 말하고 물리치료기계로 치료를 받고 있던 청구인으로 하여금 거실 밖으로 나오게 하는 등의 행위로 정신적 고통과 피해를 주었으며(이하 ‘이 사건 검사행위’라 한다), ② 청구인이 2018.3.23."
149013,전문,9,"○○교도소로 이송된 이후 청구인의 죄명이 적힌 영치금사용신청서와 청구인의 주민등록번호가 기재된 정보공개신청서를 제출할 때 이를 ‘도우미’로 하여금 가지고 가도록 하여 청구인의 개인정보가 유출되었다고 주장하면서(이하 ‘이 사건 수거행위’라 한다), 2018.9.13."
149013,전문,10,그 위헌확인을 구하는 취지의 이 사건 헌법소원심판을 청구하였다.
149013,전문,11,2.판단
149013,전문,12,가.이 사건 검사행위
149013,전문,13,"이 사건 검사행위는 이미 종료하였으므로, 그에 대한 심판청구는 더 이상 청구인의 권리구제에 도움이 된다고 볼 수 없어 주관적 권리보호이익이 인정되지 아니한다.나아가 이 사건 검사행위에 대한 판단이 특별히 헌법질서의 수호ㆍ유지를 위하여 헌법적 해명이 긴요한 사항이라고 보기도 어렵다(헌재 2014.1.14."
149013,전문,14,2013헌마856; 헌재 2017.6.27.
149013,전문,15,2017헌마672 참조).
149013,전문,16,따라서 이 부분 심판청구는 권리보호이익이 인정되지 아니한다.
149013,전문,17,나.이 사건 수거행위
149013,전문,18,"행정상의 사실행위는 경고, 권고, 시사와 같은 정보제공이나 단순한 지식표시로서의 행정지도와 같이 대외적 구속력이 없는 ‘비권력적 사실행위’와 행정청이 우월적 지위에서 일방적으로 강제하는 ‘권력적 사실행위’로 나눌 수 있고, 그 중 권력적 사실행위만이 헌법소원의 대상이 되는 공권력의 행사에 해당한다(헌재 2017.12.26."
149013,전문,19,2017헌마1321).
149013,전문,20,"○○교도소장에 대한 사실조회 결과, 정보공개청구서 등의 제출이나 영치금사용신청과 같은 각종 출원은 수용동근무자에 대한 직접 제출 또는 상담, 쪽지 등의 의사표시를 통해 이루어지고, 수용자가 원하는 경우에는 수용동도우미(‘형의 집행 및 수용자의 처우에 관한 법률’ 제66조, 같은 법 시행규칙 제76조 제5호)를 통해 수용동근무자에게 위 서류들을 전달할 수 있는 것이지, 반드시 수용동도우미를 통해 제출해야 하는 것이 아니다.게다가 영치금사용신청의 경우, 모든 수용자에게는 고유의 수용자번호가 부여되어 있어 죄명이나 주민등록번호를 기재할 필요가 없고, 수용동근무자와의 직접 대면상담 또는 쪽지 제출을 통해 할 수 있으며, 정보공개청구서의 경우에도 수용자는 수용동근무자에게 직접 제출하거나 수용동도우미를 통해 제출할 수 있고, ‘공공기관의 정보공개에 관한 법률’에 따른 정보공개청구서 서식에는 주민등록번호 기재란이 있으나 이는 필요적 기재사항이 아닌데다가, 2018.8.24."
149013,전문,21,"○○교도소에 접수된 청구인 명의의 정보공개청구서를 보면 청구인은 자신의 주민등록번호를 기재하지도 않았다.이러한 점들을 모두 종합하여 볼 때, 청구인은 자신의 서류나 출원을 수용동도우미가 수거하는 것을 원하지 않는다면 수용동근무자에게 이를 직접 제출할 수 있고, 반드시 수용동도우미에게 맡길 것이 강제되는 것이 아니며, 이를 맡기지 않는다고 하여 어떠한 불리한 처우를 받는다고 볼 수도 없으므로, 이 사건 수거행위는 헌법소원의 대상인 권력적 사실행위라고 볼 수 없다(헌재 2012.11.27."
149013,전문,22,2012헌마827; 헌재 2017.12.26.
149013,전문,23,2017헌마1321 참조).
149013,전문,24,3.결론
149013,전문,25,그렇다면 이 사건 심판청구는 모두 부적법하므로 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
