결정례일련번호,구분,문장번호,내용
13208,전문,1,사      건      2010헌마151  재판취소
13208,전문,2,청  구  인      정 ○ 곤
13208,전문,3,주           문
13208,전문,4,이 사건 심판청구를 각하한다.
13208,전문,5,이           유
13208,전문,6,1.사건의 개요
13208,전문,7,가.청구인은 2009.4.24.
13208,전문,8,"인천지방법원 2009고단1148호 특정범죄가중처벌등에관한법률위반(절도)등 사건에서 징역 1년 6월을 선고받았는데, 이에 대하여 검사가 항소하였고 항소심 법원은 2009.11.12."
13208,전문,9,원심판결을 직권으로 파기하고 청구인을 징역 3년에 처하는 내용의 판결을 하였다(인천지방법원 2009노1570).
13208,전문,10,이에 청구인이 상고하였으나 대법원은 2010.1.28.
13208,전문,11,상고를 기각하였다(2009도13361).
13208,전문,12,나.이에 청구인은 2010.3.10.
13208,전문,13,위 대법원 2009도13361 판결의 내용이 부당하여 청구인의 기본권을 침해한다는 취지로 주장하면서 그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.2.판단
13208,전문,14,"원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 1997.12.24."
13208,전문,15,96헌마172 등).
13208,전문,16,그런데 위 재판(대법원 2009도13361)은 헌법소원심판의 대상이 되는 예외적인 재판에 해당되지 아니하므로 그 취소를 구하는 이 사건 심판청구는 부적법하다.3.결론
13208,전문,17,그렇다면 이 사건 심판청구는 다른 점에 더 나아가 살펴볼 필요 없이 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
13208,전문,18,2010.3.30.
