결정례일련번호,구분,문장번호,내용
23534,전문,1,사건   2013헌마143  기소유예처분취소
23534,전문,2,청구인   최 ○ 연
23534,전문,3,피청구인   서울동부지방검찰청 검사
23534,전문,4,[주문]
23534,전문,5,이 사건 심판청구를 각하한다.
23534,전문,6,[이유]
23534,전문,7,1.사건의 개요
23534,전문,8,청구인은 2012.3.6.
23534,전문,9,"12:40경 서울 지하철8호선 모란행 전동열차에서 강 ○ 구, 정 ○ 희와 몸싸움을 벌였는바, 피청구인이 2012.7.6."
23534,전문,10,"자신과 정 ○ 희에 대하여는 약식명령 청구를 하고 강 ○ 구에 대하여는 기소유예처분을 하자(서울동부지방검찰청 2012년 형제18491호), 위 기소유예처분이 자신의 평등권 등을 침해한다고 주장하면서 2013.3.7."
23534,전문,11,이 사건 헌법소원심판을 청구하였다.
23534,전문,12,2.판단
23534,전문,13,"헌법재판소법 제68조 제1항에 의한 헌법소원은 기본권 침해사유가 있음을 안 날부터 90일 이내에, 그 사유가 있은 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항 본문)."
23534,전문,14,그런데 이 사건 기소유예처분은 2012.7.6.
23534,전문,15,"내려졌고, 청구인에 대하여는 2012.7.27."
23534,전문,16,"서울동부지방법원의 약식명령이 발령되었으며, 그 약식명령에는 강○에 대한 기소유예처분 사실이 기재되어 있었는바(서울동부지방법원 2012고약8040), 청구인은 2012.8.17."
23534,전문,17,그에 대하여 정식재판을 청구하였다(서울동부지방법원 2012고정1868).
23534,전문,18,그렇다면 청구인은 늦어도 위 정식재판청구를 한 2012.8.17.
23534,전문,19,"이전에는 위 약식명령을 송달받음으로써 이 사건 기소유예처분으로 인한 기본권 침해사유의 발생사실을 알았다고 봄이 상당한바, 그로부터 90일이 훨씬 도과한 2013.3.7."
23534,전문,20,제기된 이 사건 심판청구는 청구기간을 준수하지 못하여 부적법하다.
23534,전문,21,3.결론
23534,전문,22,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
23534,전문,23,2013.4.9.
