결정례일련번호,구분,문장번호,내용
26213,판시사항,1,무기징역의 집행 중에 있는 자의 가석방 요건을 종전의 ‘10년 이상’에서 ‘20년 이상’ 형 집행 경과로 강화한 개정 형법(2010.4.15.
26213,판시사항,2,"법률 제10259호로 개정된 것, 이하 ‘개정 형법’이라 한다)제72조 제1항을, 형법 개정 당시에 이미 수용 중인 사람에게도 적용하는 형법(2010.4.15."
26213,판시사항,3,법률 제10259호) 부칙 제2항(이하 ‘이 사건 부칙조항’이라 한다)이 신뢰보호원칙에 위배되어 신체의 자유를 침해하는지 여부(소극)
26213,결정요지,4,"수형자가 형법에 규정된 형 집행경과기간 요건을 갖춘 것만으로 가석방을 요구할 권리를 취득하는 것은 아니므로, 10년간 수용되어 있으면 가석방 적격심사 대상자로 선정될 수 있었던 구 형법(1953.9.18."
26213,결정요지,5,"법률 제293호로 제정되고, 2010.4.15."
26213,결정요지,6,"법률 제10259호로 개정되기 전의 것, 이하 ‘구 형법’이라 한다)제72조 제1항에 대한 청구인의 신뢰를 헌법상 권리로 보호할 필요성이 있다고 할 수 없다.가석방 제도의 실제 운용에 있어서도 구 형법 제72조 제1항이 정한 10년보다 장기간의 형 집행 이후에 가석방을 해 왔고, 무기징역형을 선고받은 수형자에 대하여 가석방을 한 예가 많지 않으며, 2002년 이후에는 20년 미만의 집행기간을 경과한 무기징역형 수형자가 가석방된 사례가 없으므로, 청구인의 신뢰가 손상된 정도도 크지 아니하다.그렇다면 죄질이 더 무거운 무기징역형을 선고받은 수형자를 가석방할 수 있는 형 집행 경과기간이 개정 형법 시행 후에 유기징역형을 선고받은 수형자의 경우와 같거나 오히려 더 짧게 되는 불합리한 결과를 방지하고, 사회를 방위하기 위한 이 사건 부칙조항이 신뢰보호원칙에 위배되어 청구인의 신체의 자유를 침해한다고 볼 수 없다."
26213,결정요지,7,"재판관 이○, 재판관 강○의 반대의견"
26213,결정요지,8,"가석방의 요건을 정한 구 형법 제72조 제1항은 56년 이상 동일하게 유지되어, 10년 이상 무기징역형의 집행을 받으면 가석방 적격심사 대상자가 될 수 있다는 청구인의 신뢰 형성의 근거가 되었다.구 형법 제72조 제1항 시행 당시 18년에서 20년 무기징역형의 집행을 받은 자들이 가석방된 사례가 많이 있었던 점, 짧게는 14년 무기징역형의 집행을 받고 가석방된 경우도 있었던 점 등을 고려하면, 청구인의 신뢰가 손상되는 정도도 상당하다.반면 구 형법 제72조 제1항이 요구하는 가석방을 위한 최소 형집행기간을 이미 경과하고 건전한 사회의 일원으로 복귀할 준비가 된 것으로 평가되는 수형자에게 가석방을 허용하지 않는다고 하여 사회방위라는 공익이 더 증진된다고 보기 어렵고, 개정 형법 시행 이후에 유기징역형을 선고받은 수형자와 개정 형법 시행 이전에 무기징역형을 선고받은 수형자들이 가석방을 위한 최소 형 집행경과기간의 균형을 달성하여야 할 비교 대상이라고 볼 수도 없다.따라서 이 사건 부칙조항은 신뢰보호원칙에 위배되어 청구인의 신체의 자유를 침해한다."
26213,전문,9,[당사자]
26213,전문,10,청구인 박○ ○ 은국선대리인 변호사 김○
26213,전문,11,[주문]
26213,전문,12,이 사건 심판청구를 기각한다.
26213,전문,13,[이유]
26213,전문,14,1.사건의 개요와 심판의 대상
26213,전문,15,가.사건의 개요
26213,전문,16,(1)청구인은 무기징역형이 확정되어 그 집행 중에 있는 자로서 2010.10.16.
26213,전문,17,현재 13년 이상 복역 중이었다.형법(2010.4.15.
26213,전문,18,법률 제10259호로 개정되어 2010.10.16.
26213,전문,19,"시행된 것)제72조 제1항은 무기징역의 집행 중에 있는 자의 가석방 요건을 종전의 ‘10년 이상’에서 ‘20년 이상’ 형의 집행을 경과할 것으로 강화하였고, 형법(2010.4.15."
26213,전문,20,법률 제10259호) 부칙 제2항은 이를 법 시행 당시에 이미 수용 중인 사람에 대하여도 적용하도록 규정하였다.
26213,전문,21,"(2)청구인은 위 형법 부칙 제2항이 이미 수용 중인 사람에 대하여도 개정된 형법 제72조 제1항을 적용하는 것은 신뢰보호의 원칙에 위반하여 신체의 자유, 평등권, 행복추구권을 침해한다고 주장하면서, 2011.7.25."
26213,전문,22,이 사건 헌법소원심판을 청구하였다.
26213,전문,23,나.심판의 대상
26213,전문,24,이 사건 심판대상은 형법(2010.4.15.
26213,전문,25,"법률 제10259호) 부칙 제2항(이하 ‘이 사건 부칙조항’이라 한다)이 청구인의 기본권을 침해하는지 여부이고, 그 내용 및 관련조항의 내용은 다음과 같다."
26213,전문,26,[심판대상조항]
26213,전문,27,형법(2010.4.15.
26213,전문,28,법률 제10259호)
26213,전문,29,부칙 ②(가석방의 요건에 관한 적용례)제72조 제1항의 개정규정은 이 법 시행 당시 수용 중인 사람에 대하여도 적용한다.
26213,전문,30,[관련조항]
26213,전문,31,형법(2010.4.15.
26213,전문,32,"법률 제10259호로 개정된 것)제42조(징역 또는 금고의 기간)징역 또는 금고는 무기 또는 유기로 하고 유기는 1개월 이상 30년 이하로 한다.단, 유기징역 또는 유기금고에 대하여 형을 가중하는 때에는 50년까지로 한다."
26213,전문,33,"제72조(가석방의 요건)① 징역 또는 금고의 집행 중에 있는 자가 그 행장이 양호하여 개전의 정이 현저한 때에는 무기에 있어서는 20년, 유기에 있어서는 형기의 3분의 1을 경과한 후 행정처분으로 가석방을 할 수 있다."
26213,전문,34,형법(2010.4.15.
26213,전문,35,법률 제10259호)
26213,전문,36,"부칙 ①(시행일)이 법은 공포 후 6개월이 경과한 날부터 시행한다.다만, 제305조의2의 개정규정은 공포한 날부터 시행한다."
26213,전문,37,구 형법(1953.9.18.
26213,전문,38,"법률 제293호로 제정되고, 2010.4.15."
26213,전문,39,"법률 제10259호로 개정되기 전의 것)제42조(징역 또는 금고의 기간)징역 또는 금고는 무기 또는 유기로 하고 유기는 1월 이상 15년 이하로 한다.단, 유기징역 또는 유기금고에 대하여 형을 가중하는 때에는 25년까지로 한다."
26213,전문,40,"제72조(가석방의 요건)① 징역 또는 금고의 집행중에 있는 자가 그 행장이 양호하여 개전의 정이 현저한 때에는 무기에 있어서는 10년, 유기에 있어서는 형기의 3분의 1을 경과한 후 행정처분으로 가석방을 할 수 있다."
26213,전문,41,형의 집행 및 수용자의 처우에 관한 법률(2007.12.21.
26213,전문,42,"법률 제8728호로 개정된 것)제119조(가석방심사위원회)「형법」제72조에 따른 가석방의 적격 여부를 심사하기 위하여 법무부장관 소속으로 가석방심사위원회(이하 이 장에서 ""위원회""라 한다)를 둔다."
26213,전문,43,"제121조(가석방 적격심사)① 소장은「형법」제72조 제1항의 기간이 지난 수형자에 대하여는 법무부령으로 정하는 바에 따라 위원회에 가석방 적격심사를 신청하여야 한다.②위원회는 수형자의 나이, 범죄동기, 죄명, 형기, 교정성적, 건강상태, 가석방 후의 생계능력, 생활환경, 재범의 위험성, 그 밖에 필요한 사정을 고려하여 가석방의 적격 여부를 결정한다."
26213,전문,44,제122조(가석방 허가)① 위원회는 가석방 적격결정을 하였으면 5일 이내에 법무부장관에게 가석방 허가를 신청하여야 한다.②법무부장관은 제1항에 따른 위원회의 가석방 허가신청이 적정하다고 인정하면 허가할 수 있다.
26213,전문,45,형의 집행 및 수용자의 처우에 관한 법률 시행규칙(2010.5.31.
26213,전문,46,법무부령 제700호로 개정된 것)제245조(적격심사신청 대상자 선정)① 소장은「형법」제72조 제1항의 기간을 경과한 수형자로서 교정성적이 우수하고 뉘우치는 빛이 뚜렷하여 재범의 위험성이 없다고 인정하는 경우에는 분류처우위원회의 의결을 거쳐 가석방 적격심사신청 대상자를 선정한다.
26213,전문,47,2.청구인의 주장요지
26213,전문,48,가.청구인은 2010.4.15.
26213,전문,49,법률 제10259호로 개정된 형법(이하 ‘개정 형법’이라 한다)의 시행일인 2010.10.16.
26213,전문,50,"현재 무기징역형을 10년 이상 집행받아, 구 형법(1953.9.18."
26213,전문,51,"법률 제293호로 제정되고, 2010.4.15."
26213,전문,52,"법률 제10259호로 개정되기 전의 것, 이하 ‘구 형법’이라 한다)제72조 제1항에 따라 가석방 기회가 있다는 기대 또는 신뢰를 가지고 있었다.그런데 이 사건 부칙조항은 무기징역형을 20년 이상 집행받을 것을 가석방 요건으로 하는 개정 형법 제72조 제1항을 청구인에게도 적용함으로써, 가석방 기회가 있다는 청구인의 신뢰를 박탈하고 신체의 자유를 제한한다."
26213,전문,53,"나.이 사건 부칙조항은 무기징역형을 집행 중인 자 중 형법 개정 이전에 수용된 경우와 개정 이후에 수용된 경우를 구분하지 아니하고 동일하게 20년 이상 수용된 경우에만 가석방대상자로 취급하고, 형법의 다른 개정의 경우와 달리 청구인에게 불리한 개정 형법을 적용하도록 하여, 청구인의 평등권을 침해한다."
26213,전문,54,다.이 사건 부칙조항은 모범적으로 10년 이상 교도소에서 수용생활을 한 청구인이 가석방 적격심사 대상자로 선정될 희망을 봉쇄함으로써 행복추구권을 침해한다.
26213,전문,55,3.판단
26213,전문,56,가.신체의 자유 침해 여부
26213,전문,57,"(1)이 사건 부칙조항이 무기징역형을 20년 이상 집행받아야 가석방 적격심사 대상자가 되는 개정 형법 제72조 제1항을 청구인에게도 적용함으로써, 구 형법 제72조 제1항이 정한 가석방 기회에 관한 청구인의 신뢰를 박탈하여 신체의 자유를 제한하는지 여부가 문제된다."
26213,전문,58,"(2)법률의 개정 시 구법질서에 대한 당사자의 신뢰가 합리적이고 정당하며 법률의 개정으로 인한 당사자의 손해가 극심하여, 새로운 입법으로 달성하려는 공익적 목적이 당사자의 신뢰 파괴를 정당화할 수 없다면, 새로운 입법은 신뢰보호의 원칙상 허용될 수 없다.그러나 국민이 가지는 모든 기대 내지 신뢰가 헌법상 권리로서 보호되는 것은 아니고, 신뢰의 근거 및 종류, 상실된 이익의 중요성, 침해의 방법 등을 종합하여 볼 때, 법규·제도의 존속에 대한 개인의 신뢰가 합리적이어서 권리로서 보호할 필요성이 인정되어야 한다(헌재 1995.6.29."
26213,전문,59,"94헌바39, 판례집 7-1, 896, 910; 헌재 2004.6.24."
26213,전문,60,"2002헌바15, 판례집 16-1, 719, 732 등 참조)."
26213,전문,61,"이러한 신뢰보호원칙의 위배 여부를 판단하기 위해서는, 침해받은 이익의 보호가치, 침해의 경중, 신뢰가 손상된 정도, 신뢰침해의 방법, 새 입법을 통하여 실현하고자 하는 공익적 목적을 종합적으로 형량하여야 한다(헌재 1998.11.26."
26213,전문,62,"97헌바58, 판례집 10-2, 673, 681; 헌재 2004.6.24."
26213,전문,63,"2002헌바15, 판례집 16-1, 719, 732 등 참조)."
26213,전문,64,"(3)청구인의 신뢰는 구 형법 제72조 제1항이 정한 가석방 기회에 관한 것이다.그런데 가석방이란 수형자의 사회복귀를 촉진하기 위하여 형집행 중에 있는 자 가운데 행장이 양호하고 개전의 정이 현저한 자를 그 형의 집행종료 전에 석방함으로써, 수형자에 대한 무용한 구금의 연장을 피하고 수형자의 윤리적 자기형성을 촉진하기 위한 형사정책적 행정처분이다.형법 제72조 제1항에 규정된 ‘형집행기간의 경과’라는 요건을 갖추었다고 하더라도 그것만으로 수형자가 교정당국에 대하여 가석방을 요구할 권리를 취득하거나 교정당국이 가석방을 할 법률상 의무를 부담하는 것이 아니다(헌재 1995.3.23."
26213,전문,65,"93헌마12, 판례집 7-1, 416, 422; 헌재 2007.7.26."
26213,전문,66,"2006헌마298, 판례집 19-2, 158, 162; 헌재 2010.12.28."
26213,전문,67,"2009헌마70, 판례집 22-2하, 781, 785 참조)."
26213,전문,68,그러한 점에서 무기징역형을 10년 이상 집행받으면 가석방 적격심사 대상자가 될 수 있었던 구 형법 제72조 제1항에 대한 청구인의 신뢰를 헌법상 권리로 보호할 필요성이 있다고 보기 어렵다.
26213,전문,69,"(4)반면, 구 형법 제72조 제1항에 대해서는, 악질적이고 반인륜적 범죄에 대한 용납하기 힘든 책임에 따른 무기징역형의 선고에도 불구하고 수형자의 행장이 양호하고 개전의 정이 현저하기만 하면 10년 뒤 가석방될 수 있다는 것이 국민의 법감정에 부합하지 않으며, 1953년 형법 제정시에 비하여 늘어난 평균연령에 비추어 볼 때 가석방 요건으로서의 10년의 형집행기간은 무기징역이라는 선고형에 비하여 너무 짧다는 비판이 있었다.이러한 비판과 강력범죄에 대한 엄정한 대응의 필요성을 반영하여, 입법자는 개정 형법 제42조에서 유기형의 상한을 30년(형을 가중하는 경우에는 50년)으로 늘렸다.이에 따라 유기징역형의 상한을 선고받은 수형자의 경우에는 그 형기의 3분의 1인 10년(형을 가중하는 경우에는 16년 8개월)을 경과하여야 가석방 적격심사 대상자가 될 수 있으므로, 입법자는 형집행의 균형을 위하여 개정 형법 제72조 제1항에서 무기징역형의 집행 중에 있는 자의 가석방에 필요한 형집행기간을 20년으로 늘렸다.만약 이 사건 부칙조항과 달리, 가석방의 요건을 강화한 개정 형법 제72조 제1항을 청구인과 같이 개정 형법 시행 당시 수용 중인 사람에 대하여 적용하지 아니한다면, 죄질이 더 무거운 무기징역형을 개정 형법 시행 전에 선고받은 수형자를 가석방할 수 있는 형집행기간이 개정 형법 시행 후에 유기징역형을 선고받은 수형자의 경우와 같거나 오히려 더 짧게 되는 불합리한 결과가 발생하게 된다.즉 이 사건 부칙조항이 실현하려는 공익은, 무기징역형을 선고받은 수형자의 가석방을 위한 최단 형집행기간이 유기징역형을 선고받은 수형자보다 더 짧게 되는 불합리한 결과를 방지하고, 구체적 정의에 부합하는 형집행을 통해 강력범죄에 엄정하게 대응하고 사회를 방위하는 것으로, 그 합리성과 타당성이 인정된다."
26213,전문,70,"(5)또한, 가석방의 요건 중 형집행기간을 어떻게 규정할 것인지, 그 기간이 변경된 경우 경과규정을 어떻게 형성할 것인지는, 무기수형자의 형사책임에 상응하여 필요한 처벌과 교정교화의 정도, 교정처우의 실태와 계획, 강력범죄 발생의 추이, 강력범죄 억제를 위한 형사정책적 판단, 무기수형자의 가석방 후 재범발생의 추이와 사회 내 처우를 통한 교화의 실태 등 여러 사정을 입법자가 종합적으로 살펴 광범위한 재량을 가지고 정할 사항이다(헌재 2009.10.29."
26213,전문,71,"2008헌마230, 판례집 21-2하, 361, 369 참조)."
26213,전문,72,"10년 이상 무기징역형을 집행받은 청구인이 가석방 적격심사 대상자가 될 수 있다고 신뢰하였다고 하더라도, 입법자는 여러 사정을 고려하여 가석방제도에 대한 새로운 규율을 할 수 있으므로, 이 사건 부칙조항이 청구인의 신뢰를 전혀 예상하지 못한 방법으로 침해한 것이라고 볼 수 없다."
26213,전문,73,"(6)개정 형법 시행 전 가석방 심사의 실제 운용에 있어서도, 구 형법 제72조 제1항이 정한 최단 형집행기간보다 장기간의 형집행 이후에 가석방을 해 왔고, 무기징역형을 선고받은 수형자에 대하여 가석방을 한 예가 많지 않으며, 2002년 이후에는 무기징역형을 선고받은 수형자 중 20년 미만 집행받은 자가 가석방된 사례가 없다.그렇다면 무기징역형을 집행받는 자가 10년간 수용되어 있으면 가석방 적격심사 대상자가 될 수 있었던 구 형법 제72조 제1항에 대한 청구인의 신뢰가 손상된 정도 또한 크지 아니하다."
26213,전문,74,"(7)이 사건 부칙조항으로 인해 이미 수용 중인 수형자가 가석방 적격심사 대상자가 되기 위한 형집행기간이 연장되었다고 하더라도, 청구인의 신체의 자유가 추가로 제한되는 정도는 크지 아니하다.가석방은 행형당국의 판단에 따라 수형자가 받는 사실상의 이익이며 은전일 뿐이어서, 가석방의 혜택을 받을 수 없게 된 수형자의 법적 지위가 새삼 불안해지거나 법적 상태가 악화되지 아니하며, 원래의 형기대로 복역하는 수형생활에 아무런 변화가 없기 때문이다(헌재 2002.4.25."
26213,전문,75,"98헌마425등, 판례집 14-1, 351, 365 참조)."
26213,전문,76,(8)그렇다면 이 사건 부칙조항이 신뢰보호원칙에 위배되어 청구인의 신체의 자유를 침해한다고 볼 수 없다.
26213,전문,77,나.평등권 침해 여부
