결정례일련번호,구분,문장번호,내용
15873,전문,1,사      건      2011헌마243  형사소송법 제46조 위헌확인
15873,전문,2,청  구  인      전 ○ 억
15873,전문,3,주      문
15873,전문,4,이 사건 심판청구를 각하한다.
15873,전문,5,이      유
15873,전문,6,1.사건의 개요
15873,전문,7,"가.청구인은 1995.7.경 통신비밀보호법위반 등의 혐의로 춘천지방법원에 구속 기소되었고, 위 형사재판 진행 중 청구인은 변호사 박○에게 보석청구를 의뢰하여 위 박○은 1995.8.2."
15873,전문,8,"위 법원에 보석청구를 하였으나, 위 법원은 1995.8.14."
15873,전문,9,보석기각결정을 하였다.
15873,전문,10,"나.이후 청구인은, 소송기록송부서 등에 위 보석관련 기록을 인수인계한 흔적이 없고 위 보석기각결정 원본이 존재하지 아니하는 점 등을 근거로 위 변호사 박○이 보석허가청구를 하지 않고 법원직원과 모의하여 보석결정문 등본을 위조하여 행사한 것이라고 주장하면서 위 박○ 등을 공문서위조 등의 혐의로 고소하였으나(춘천지방검찰청 2006형제3170)춘천지방검찰청 검사는 박○에 대하여 불기소처분을 하였다."
15873,전문,11,"다.이에 청구인은 형사소송법 제46조(이하 ‘이 사건 법률조항’이라 한다)가 소송기록송부부에 보석기록 송부가 기재된 후 분실된 경우에 한하여 재판서를 등본에 의해 작성할 수 있도록 ‘부득이한 경우’를 더 상세히 규정하지 아니함으로써 보석결정문 등본 위조가 발생하였고, 그로 인하여 청구인의 기본권이 침해되었다고 주장하며 2011.5.3."
15873,전문,12,이 사건 법률조항에 대하여 이 사건 헌법소원심판을 청구하였다.2.심판대상조항
15873,전문,13,형사소송법(1954.9.23.
15873,전문,14,"법률 제341호로 제정된 것)제46조(재판서의 등, 초본의 작성)재판서 또는 재판을 기재한 조서의 등본 또는 초본은 원본에 의하여 작성하여야 한다.단, 부득이한 경우에는 등본에 의하여 작성할 수 있다.3.판 단"
15873,전문,15,"이 사건 법률조항인 형사소송법 제46조는 보석기각결정 원본이 있는 것을 전제로 그 등본 또는 초본은 원본에 의해 작성되어야 하며, 부득이한 경우에는 등본에 의하여 등본 또는 초본이 작성될 수 있음을 규정한 것으로서, 청구인의 주장과 같이 보석기각결정 자체가 없었음에도 불구하고 박○이 보석결정문 등본을 위조하여 행사하는 것과는 아무런 관련이 없는 것이다.결국 이 사건 법률조항이 ‘부득이한 경우’를 더 상세히 규정하지 않았다고 하더라도 이것이 청구인의 기본권에 어떠한 영향을 준다고 할 수 없고, 청구인의 법적 지위에 아무런 영향을 미친 바 없으므로 위 법률조항의 위헌확인을 구하는 이 사건 심판청구는 기본권 침해가능성이 없어 부적법하다."
15873,전문,16,4.결 론
15873,전문,17,그렇다면 이 사건 심판청구는 부적법하고 그 흠결을 보정할 수 없는 경우에 해당하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
15873,전문,18,2011.5.31.
