결정례일련번호,구분,문장번호,내용
155231,전문,1,사  건  2019헌바545 군사법원법 제2조 제3항 위헌소원
155231,전문,2,청 구 인  박○○○
155231,전문,3,대리인 법무법인 광교
155231,전문,4,담당변호사 이○
155231,전문,5,당 해 사 건  대법원 2019도5892 특정범죄가중처벌등에관한법률위반(뇌물)등
155231,전문,6,[주  문]
155231,전문,7,이 사건 심판청구를 각하한다.[이  유]
155231,전문,8,1.사건개요
155231,전문,9,"가.청구인은 육○○○으로서 2015.9.16.부터 ○○ 직위에 있었는데, 국방부 검찰단은 2017.8.3.부터 청구인에 대하여 직권남용권리행사방해 등의 죄명으로 수사를 개시하였다."
155231,전문,10,나.청구인의 ○○ 보임기간은 2017.□□.
155231,전문,11,"□□.까지였는데, 국방부장관은 2017.□□."
155231,전문,12,□□.
155231,전문,13,"청구인에게 ‘○○을 면하고, □□의 보직을 부여’하는 인사명령을 하였다.이후 국방부 보통검찰부 소속 군검사는 2017.10.10."
155231,전문,14,국방부 보통군사법원에 특정범죄가중처벌등에관한법률위반(뇌물)죄 등으로 청구인에 대한 공소를 제기하였다.
155231,전문,15,"다.이에 청구인은 재판권 쟁의에 대한 재정을 신청하였는데, 대법원은 2017.12.13."
155231,전문,16,위 2017.□□.
155231,전문,17,"□□.자 인사명령은 위법하고, 청구인은 2017.□□."
155231,전문,18,□□.
155231,전문,19,"○○ 보임기간 만료로 당연히 전역되었다고 봄이 타당하므로, 청구인은 현역군인이 아니고 공소제기된 범죄도 군형법상 특정군사범죄가 아니어서 군사법원은 이 사건에 대하여 재판권이 없다는 취지의 결정을 하였다(대법원 2017초기1098)."
155231,전문,20,그에 따라 국방부 보통군사법원은 2017.12.14.
155231,전문,21,위 사건을 수원지방법원에 이송하는 결정을 하였다.
155231,전문,22,라.위 사건을 이송받은 1심 법원은 2018.9.14.
155231,전문,23,"공소사실 중 일부를 유죄로 인정하여 청구인에게 징역 4월에 집행유예 1년, 벌금 400만원 및 일부 공소사실에 대하여 무죄를 선고하였다(수원지방법원 2017고합762)."
155231,전문,24,항소심 법원은 1심 판결 중 유죄부분을 파기하고 청구인에게 벌금 400만 원 및 일부 공소사실에 대하여 무죄를 선고하였다(서울고등법원 2018노2747).
155231,전문,25,위 판결에 청구인과 검사 모두 상고하였으나 법원은 2019.11.28.
155231,전문,26,상고기각 판결을 선고하였다(대법원 2019도5892).
155231,전문,27,마.청구인은 위 상고심 계속 중 군사법원법 제2조 제3항에 대하여 위헌법률심판제청신청을 하였으나 2019.11.28.
155231,전문,28,"기각 결정을 받고(대법원 2019초기756), 2019.12.28."
155231,전문,29,이 사건 헌법소원심판을 청구하였다.
155231,전문,30,2.심판대상
155231,전문,31,이 사건 심판대상은 군사법원법 제2조 제3항(이하 ‘심판대상조항’이라 한다)이 헌법에 위반되는지 여부이다.심판대상조항은 다음과 같다.[심판대상조항]
155231,전문,32,군사법원법(2009.12.29.
155231,전문,33,"법률 제9841호로 개정된 것)제2조(신분적 재판권)③ 군사법원은 공소(公訴)가 제기된 사건에 대하여 군사법원이 재판권을 가지지 아니하게 되었거나 재판권을 가지지 아니하였음이 밝혀진 경우에는 결정으로 사건을 재판권이 있는 같은 심급의 법원으로 이송하되, 고등군사법원에 계속(繫屬)된 사건 중 단독판사가 심판할 사건에 대한 항소사건은 지방법원 항소부로 이송(移送)한다.이 경우 이송 전에 한 소송행위는 이송 후에도 그 효력에 영향이 없다."
155231,전문,34,3.판단
155231,전문,35,"헌법재판소법 제68조 제2항에 따른 헌법소원심판의 경우, 헌법소원심판 청구가 법률조항 자체의 위헌 여부를 다투는 것이 아니라 당해 사건 재판의 기초가 되는 사실관계의 인정이나 평가 또는 개별적·구체적 사건에서의 법률조항의 단순한 포섭·적용에 관한 법원의 재판결과를 다투는 것에 불과하다면, 이는 실질적으로 헌법소원의 대상이 되지 않는 재판을 그 대상으로 한 것으로서, 재판소원을 금지하고 있는 헌법재판소법 제68조 제1항의 취지에 비추어 원칙적으로 부적법하다(헌재 2018.1.25."
155231,전문,36,2016헌바357 등 참조).
155231,전문,37,"청구인은, 심판대상조항을 이미 군인 신분이 아닌 자에 대하여 수사를 강행하고 군사법원에 공소 제기를 강행하였으나 절차상 뒤늦게 대법원의 결정에 의하여 재판권이 없음이 밝혀진 경우에 적용하는 것으로 해석하는 것은 청구인의 군사법원의 재판을 받지 아니할 권리를 침해한다는 취지의 주장을 하며 심판대상조항 중 ‘재판권을 가지지 아니하였음이 밝혀진 경우’에 처음부터 군사법원에 재판권이 없음이 밝혀진 경우가 포함되는 것으로 해석하는 것이 위헌이라는 결정을 구하고 있다.그러나 이는 군사법원에 공소가 제기된 후 대법원의 군사법원에 재판권이 없다는 결정이 있어 뒤늦게 재판권이 없음이 밝혀진 청구인에 대하여 심판대상조항이 적용된다고 본 법원의 판단이 부당하다는 주장과 다르지 않다.결국 청구인은 심판대상조항 자체의 고유한 위헌 여부를 다투는 것이 아니라, 개별적·구체적 사건에서의 법률조항의 단순한 포섭·적용에 관한 법원의 재판결과를 다투고 있는 것에 불과하다.따라서 이 사건 심판청구는 실질적으로 헌법소원의 대상이 되지 않는 재판을 대상으로 한 것이다."
155231,전문,38,4.결론
155231,전문,39,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
