결정례일련번호,구분,문장번호,내용
139410,전문,1,사○ 2009헌아139 재판취소(재심)
139410,전문,2,청 구 인 오 ○ 춘
139410,전문,3,주 문
139410,전문,4,이 사건 심판청구를 각하한다.
139410,전문,5,이 유
139410,전문,6,1.사건의 개요
139410,전문,7,"가.청구인은 수원지방법원에 화성시를 피고로 하여 손해배상금의 지급을 구하는 취지의 소를 제기하였는데, 위 법원은 2003.4.1."
139410,전문,8,"손해배상청구권이 3년의 시효로 인하여 소멸되었다는 등의 이유로 위 청구를 기각하는 판결(위 법원 2001가합9611, 이하 ‘이 사건 판결’이라고 한다)을 선고하였고, 이에 청구인이 항소를 제기하였으나 2003.12.5."
139410,전문,9,항소기각되어(서울고등법원 2003나33181)그 무렵 이 사건 판결이 확정되었다.
139410,전문,10,나.이에 청구인은 이 사건 판결의 취소를 구하는 헌법소원심판을 청구하였다가 2007.5.22.
139410,전문,11,"법원의 재판을 대상으로 한 헌법소원이라는 이유로 각하되자(2007헌마530), 이에 대하여 거듭 재심을 청구하였으나 모두 각하된 후(2007헌아54, 2008헌아32, 52, 68, 96, 103, 115, 140, 156), 2009.9.18."
139410,전문,12,다시 이 사건 판결의 취소를 구하는 취지의 이 사건 헌법소원심판을 청구하였다.
139410,전문,13,2.판 단
139410,전문,14,"헌법재판소는 이미 심판을 거친 동일한 사건에 대하여는 다시 심판할 수 없는바(헌법재판소법 제39조), 이 사건 심판청구는, 이 사건 판결의 취소를 구하는 청구인의 헌법소원심판청구에 대하여 각하결정이 이루어진 위 헌재 2007헌마530 사건과 그 심판대상이 동일하므로 일사부재리 원칙에 위배되어 부적법하다."
139410,전문,15,3.결 론
139410,전문,16,그렇다면 이 사건 심판청구는 부적법하고 그 흠결을 보정할 수 없는 경우에 해당하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
139410,전문,17,2009.9.29.
139410,전문,18,재판장 재판관 김○ 김○
139410,전문,19,재판관 조○ 조○
139410,전문,20,재판관 이○ 이○
