결정례일련번호,구분,문장번호,내용
129336,전문,1,불기소처분에 대한 헌법소원
129336,전문,2,(전원재판부 1990.12.26.
129336,전문,3,90헌마 40)
129336,전문,4,【당 사 자】
129336,전문,5,청 구 인 백 ○ 분
129336,전문,6,대리인 변호사 장○ 희○ 목
129336,전문,7,피청구인 서울지방검찰청 남부지청 검사
129336,전문,8,【주 문】
129336,전문,9,심판청구를 기각한다.
129336,전문,10,【이 유】
129336,전문,11,"1.이 사건 기록과 서울지방검찰청 남부지청 89형제27584호 불기소사건 기록에 의하면, 청구인이 피고소인 김 ○ 규○를 상대로 형사고소를 하였는데 고소사실의 요지는 (1)1988.3.4."
129336,전문,12,"21:00경 위 김○ ○ 규가 서울 관악구 봉천동 소재 ○○ 여관방으로 술에 취한 청구인을 손목을 잡아끌며 강제로 데리고 들어가, 그 여관방에서 청구인의 머리를 주먹으로 1회 구타하여 반항을 억압한 다음 1회 강간하고 그로 인해 청구인의 팔목 부위에 치료일수 미상의 찰과상을 입혔고, (2)같은날 23:00경 위 ○○ 여관방에서 청구인을 잡아 침대에 넘어뜨리고 1회 강간한 것을 비롯하여 같은 해 3.6.같은 해 3.11.같은 해 3.17.같은 해 3.23.등 5회에 걸쳐 여관방으로 청구인을 유인하여 강간하였으며, (3)같은 해 4.7.23:00경 청구인의 집에 전화를 걸어 금 500만원을 빌려주지 않으면 위와같이 청구인과 여관에 간 사실을 폭로하겠다고 협박하여 금원을 갈취하려고 하였으나 청구인이 이에 불응함으로써 미수에 그쳤고, (4)같은 해 일자불상경 김○□규와 유 ○ 철에게 위와같이 청구인과 성관계를 가졌다고 말하여 공연히 청구인의 명예를 훼손하였으니 피고소인을 강간치상몫폭력행위등 처벌에 관한 법률위반(공갈미수)및 명예훼손죄로 처벌하여 달라는 것이었고, 그 사건 담당검사인 피청구인은 사건을 수사한 끝에 1989.6.30."
129336,전문,13,"강간치상몫강간의 점은 모두 혐의가 없다는 이유로 불기소처분하였고, 폭력행위등 처벌에 관한 법률위반(공갈미수)몫명예훼손의 점에 대하여는 기소중지 처분을 하였으며, 검사의 위와같은 처분에 대하여 청구인이 검찰청법 소정의 항고, 재항고를 하였으나 그것이 모두 기각되자(재항고 기각결정이 1990.2.8."
129336,전문,14,"청구인에게 송달되었다), 청구인이 같은 해 3.5.이 사건 헌법소원을 청구한 사실을 인정할 수 있다."
129336,전문,15,"2.그러므로 수사기록을 자세히 검토하였으나 피청구인이 청구인의 고소사실에 대하여 수사를 현저히 소홀히 하였거나 헌법의 해석, 법률의 적용 또는 증거판단에 있어서 불기소처분의 결정에 영향을 미친 중대한 잘못이 있다고 보여지지 아니한다.그러므로 피청구인의 불기소처분으로 말미암아 청구인의 기본권이 침해되었다고 볼 수 없으니 청구인의 심판청구는 이유없으므로 이를 기각하기로 하여 주문과 같이 결정한다."
129336,전문,16,이 결정은 재판관 전원의 일치된 의견에 의한 것이다.
129336,전문,17,1990.12.26.
129336,전문,18,재판장 재판관 조○
129336,전문,19,재판관 이○
129336,전문,20,재판관 변○
129336,전문,21,재판관 김○
129336,전문,22,재판관 한○
129336,전문,23,재판관 이○
129336,전문,24,재판관 최○
129336,전문,25,재판관 김○
129336,전문,26,재판관 김○
