결정례일련번호,구분,문장번호,내용
179977,전문,1,【당 사 자】
179977,전문,2,사		건	2022헌마1691    기본권 침해 위헌확인
179977,전문,3,청	구	인	최○○○
179977,전문,4,피	청	구	인	○○경찰서장
179977,전문,5,결	정	일	2023.1.10.
179977,전문,6,【주 문】
179977,전문,7,이 사건 심판청구를 각하한다.【이 유】
179977,전문,8,1.사건개요
179977,전문,9,청구인은 2022.1.3.
179977,전문,10,"현행범으로 체포되어 ○○경찰서 유치장에 구금되어 있던 중, 2022.1.6."
179977,전문,11,구속영장이 발부되자 2022.1.7.
179977,전문,12,"구속적부심사청구서를 피청구인에게 제출하였고, 위 청구서는 2022.1.7."
179977,전문,13,일반우편으로 발송되었다.청구인의 구속적부심사청구는 2022.1.21.
179977,전문,14,"‘형사소송법 제214조의2 제3항 제1호(부적격자 청구 또는 재청구)의 사유가 있음’을 이유로 기각된바(제주지방법원 2022초적5), 청구인은 2022.1.21."
179977,전문,15,열린 심문기일에서 위 사건 담당 법관으로부터 ‘청구인의 구속적부심사청구서는 2022.1.20.
179977,전문,16,"법원에 송달되어 같은 날 접수되었는데, 2022.1.14."
179977,전문,17,"청구인은 이미 기소되어 피고인 신분으로 전환되었으므로 구속적부심사가 아닌 보석을 청구하라’는 말을 들었다고 주장한다.이에, 청구인은 ‘청구인이 2022.1.7."
179977,전문,18,제출한 구속적부심사청구서를 2022.1.20.
179977,전문,19,"법원에 송달되도록 한 피청구인의 행위’(이하 ‘이 사건 행위’라 한다)에 대하여, 2022.12.15."
179977,전문,20,이 사건 헌법소원심판을 청구하였다.2.판단
179977,전문,21,"헌법재판소법 제68조 제1항에 따른 헌법소원의 심판은 기본권침해의 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있는 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항 본문 참조)."
179977,전문,22,청구인은 2022.1.21.
179977,전문,23,열린 구속적부심사 사건의 심문기일에서 위 사건 담당 법관으로부터 청구인이 제출한 구속적부심사청구서가 2022.1.20.
179977,전문,24,"법원에 송달되었다는 사실을 들었다고 주장하는바, 청구인의 주장에 의하더라도 청구인은 이 사건 행위를 2022.1.21."
179977,전문,25,알게 되었다고 할 것이고 따라서 그로부터 90일이 경과하였음이 역수상 명백한 2022.12.15.
179977,전문,26,청구된 이 사건 헌법소원심판은 청구기간을 도과하였다.3.결론
179977,전문,27,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
179977,전문,28,"재판장,유○,이○,김○"
