결정례일련번호,구분,문장번호,내용
150075,전문,1,사 건 2019헌마34 형법 제30조 등 위헌확인
150075,전문,2,청 구 인 나 ○ 만
150075,전문,3,[주 문]
150075,전문,4,이 사건 심판청구를 모두 각하한다.[이 유]
150075,전문,5,1.사건개요
150075,전문,6,"가.청구인은 의정부지방법원 2007고정2202 사건에 증인으로 출석하여 진술한 문 ○ 형, 송 ○ 방이 위증을 하였다고 주장하면서 위 두 사람과 담당검사 등을 형법상 위증 등의 혐의로 고소하였고, 이에 대하여 의정부지방검찰청 검사는 2018.7.31."
150075,전문,7,불기소처분(의정부지방검찰청 2018형제24614호)을 하였다.
150075,전문,8,"나.청구인은 위 문 ○ 형 등을 고소하였던 범죄사실에 적용되는 규정이라고 주장하는 형법 제30조, 제123조, 제152조 제1항 및 제2항, 제227조, 제347조 제1항 및 제2항(이하 ‘이 사건 각 법률조항’이라 한다)이 청구인의 평등권, 직업선택의 자유를 침해하여 위헌이라고 주장하면서, 2019.1.9."
150075,전문,9,이 사건 헌법소원심판을 청구하였다.
150075,전문,10,2.판단
150075,전문,11,"헌법재판소법 제68조 제1항에 의한 헌법소원심판은 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자가 청구할 수 있으므로, 청구인은 자신의 기본권에 대한 공권력 주체의 제한 행위가 위헌적인 것임을 구체적이고 명확하게 주장하여야 한다.따라서 청구인이 기본권 침해의 가능성을 확인할 수 있을 정도로 구체적인 주장을 하지 아니하고 막연한 주장만을 하는 경우에는 그 심판청구는 부적법하다(헌재 2005.2.3."
150075,전문,12,2003헌마544등 참조).
150075,전문,13,"그런데 청구인은 위 불기소처분의 범죄사실에 적용되는 형벌규정인 이 사건 각 법률조항이 위헌이라고 주장하고 있을 뿐, 자신의 기본권 침해 가능성을 확인할 수 있을 정도로 구체적인 주장을 하지 아니하고 있다."
150075,전문,14,3.결론
150075,전문,15,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
