결정례일련번호,구분,문장번호,내용
58398,판시사항,1,"1.자동차 운전자에게 좌석안전띠를 매도록 하고, 이를 위반했을 때 범칙금을 납부하도록 통고하는 것이 일반적 행동자유권을 침해하는지 여부(소극)2.자동차 운전자에게 좌석안전띠를 매도록 하고, 이를 위반했을 때 범칙금을 납부하도록 통고하는 것이 사생활의 비밀과 자유를 침해하는지 여부(소극)3.자동차 운전자에게 좌석안전띠를 매도록 하고, 이를 위반했을 때 범칙금을 납부하도록 통고하는 것이 양심의 자유를 침해하는지 여부(소극)"
58398,결정요지,2,"1.자동차 운전자에게 좌석안전띠를 매도록 하고 이를 위반했을 때 범칙금을 납부하도록 통고하는 것은, 교통사고로부터 국민의 생명 또는 신체에 대한 위험과 장애를 방지ㆍ제거하고 사회적 부담을 줄여 교통질서를 유지하고 사회공동체의 상호이익을 보호하는 공공복리를 위한 것으로 그 입법목적이 정당하고, 운전자의 불이익은 약간의 답답함이라는 경미한 부담이고 좌석안전띠 미착용으로 부담하는 범칙금이 소액인데 비하여 좌석안전띠 착용으로 달성하려는 공익은 동승자를 비롯한 국민의 생명과 신체를 보호하고 교통사고로 인한 사회적인 비용을 줄여 사회공동체의 이익을 증진하는 것이므로 달성하고자 하는 공익이 침해되는 청구인의 좌석안전띠를 매지 않을 자유라는 사익보다 크며, 제도의 연혁과 현황을 종합하여 볼 때 청구인의 일반적 행동자유권을 비례의 원칙에 위반되게 과도하게 침해하는 것이 아니다.2.일반 교통에 사용되고 있는 도로는 국가와 지방자치단체가 그 관리책임을 맡고 있는 영역이며, 수많은 다른 운전자 및 보행자 등의 법익 또는 공동체의 이익과 관련된 영역으로, 그 위에서 자동차를 운전하는 행위는 더 이상 개인적인 내밀한 영역에서의 행위가 아니며, 자동차를 도로에서 운전하는 중에 좌석안전띠를 착용할 것인가 여부의 생활관계가 개인의 전체적 인격과 생존에 관계되는 ‘사생활의 기본조건’이라거나 자기결정의 핵심적 영역 또는 인격적 핵심과 관련된다고 보기 어려워 더 이상 사생활영역의 문제가 아니므로, 운전할 때 운전자가 좌석안전띠를 착용할 의무는 청구인의 사생활의 비밀과 자유를 침해하는 것이라 할 수 없다.3.제재를 받지 않기 위하여 어쩔 수 없이 좌석안전띠를 매었다 하여 청구인이 내면적으로 구축한 인간양심이 왜곡ㆍ굴절되고 청구인의 인격적인 존재가치가 허물어진다고 할 수는 없어 양심의 자유의 보호영역에 속하지 아니하므로, 운전 중 운전자가 좌석안전띠를 착용할 의무는 청구인의 양심의 자유를 침해하는 것이라 할 수 없다."
58398,전문,3,【당 사 자】
58398,전문,4,청 구 인　정 ○ 근
58398,전문,5,대리인 변호사　유길수
58398,전문,6,【주　　문】
58398,전문,7,청구인의 심판청구를 기각한다.【이　　유】
58398,전문,8,1.사건의 개요와 심판의 대상
58398,전문,9,가.사건의 개요
58398,전문,10,청구인은 2002.7.21.
