결정례일련번호,구분,문장번호,내용
150485,전문,1,사 건 2019헌바90 형사소송법 제295조 등 위헌소원
150485,전문,2,청 구 인 이 ○ 재
150485,전문,3,당 해 사 건 서울고등법원 2018노1826 무고
150485,전문,4,[주 문]
150485,전문,5,이 사건 심판청구를 모두 각하한다.[이 유]
150485,전문,6,1.사건개요
150485,전문,7,청구인은 2018.6.22.
150485,전문,8,"서울중앙지방법원에서 무고죄로 징역 1년을 선고받고(2018고합190)항소하여 그 항소심 계속 중 형사소송법 제295조, 제296조 제2항, 민사소송법 제290조가 헌법에 위반된다고 주장하면서 위헌법률제청신청을 하였으나, 2019.2.1."
150485,전문,9,항소가 기각(서울고등법원 2018노1826)됨과 동시에 위 신청도 기각(2019초기18)되었다.이에 청구인은 2019.3.7.
150485,전문,10,이 사건 헌법소원심판을 청구하였다.
150485,전문,11,2.심판대상
150485,전문,12,이 사건 심판대상은 형사소송법(1987.11.28.
150485,전문,13,"법률 제3955호로 개정된 것)제295조, 형사소송법(1954.9.23."
150485,전문,14,"법률 제341호로 제정된 것)제296조 제2항, 민사소송법(2002.1.26."
150485,전문,15,법률 제6626호로 전부개정된 것)제290조가 헌법에 위반되는지 여부이다.심판대상조항의 내용은 다음과 같다.
150485,전문,16,[심판대상조항]
150485,전문,17,형사소송법(1987.11.28.
150485,전문,18,법률 제3955호로 개정된 것)제295조(증거신청에 대한 결정)법원은 제294조 및 제294조의2의 증거신청에 대하여 결정을 하여야 하며 직권으로 증거조사를 할 수 있다.
150485,전문,19,형사소송법(1954.9.23.
150485,전문,20,법률 제341호로 제정된 것)제296조(증거조사에 대한 이의신청)②법원은 전항의 신청에 대하여 결정을 하여야 한다.
150485,전문,21,민사소송법(2002.1.26.
150485,전문,22,"법률 제6626호로 전부개정된 것)제290조(증거신청의 채택여부)법원은 당사자가 신청한 증거를 필요하지 아니하다고 인정한 때에는 조사하지 아니할 수 있다.다만, 그것이 당사자가 주장하는 사실에 대한 유일한 증거인 때에는 그러하지 아니하다."
150485,전문,23,3.판단
150485,전문,24,"이 사건과 같이 형사사건에 관하여 위헌제청의 신청이 있는 때에는 형사신청사건으로 접수하여 처리하여야 하므로, 그 절차 또한 형사소송에 관한 법령에 의하여야 할 것이다.그런데 결정의 형식으로 하여야 할 재판을 ‘판결’로 선고하였다고 하여 위법하다고 할 수 없고(대법원 1970.11.30."
150485,전문,25,"선고 70도2111 판결 참조), 형사소송법 제42조 전문은 “재판의 선고 또는 고지는 공판정에서는 재판서에 의하여야” 한다고 규정하고 있으므로, 공판정에서 위헌법률심판제청신청에 대한 기각 결정을 형사사건에 대한 판결과 동시에 선고하는 경우 이를 별도의 재판서에 의하지 아니하고 하나의 판결문에 의하여 하는 것도 가능하다.이 경우 그 통지는 형사사건에 대한 판결과 마찬가지로 위헌법률심판제청신청에 대한 기각 취지의 주문을 낭독하는 방법으로 하여야 한다(형사소송법 제43조)(헌재 2018.8.30."
150485,전문,26,2016헌바316 참조).
150485,전문,27,당해사건 법원은 2019.2.1.
150485,전문,28,"공판정에서 청구인이 출석한 가운데 재판서에 의하여 위헌법률심판제청신청을 기각하는 취지의 주문을 낭독하는 방법으로 재판을 선고하였으므로, 청구인은 이를 통하여 위헌법률심판제청신청에 대한 기각 결정을 통지받았다고 보아야 할 것이다.그런데 헌법재판소법 제68조 제2항에 따른 헌법소원심판은 위헌 여부 심판의 제청신청을 기각하는 결정을 통지받은 날부터 30일 이내에 청구하여야 함에도 불구하고(헌법재판소법 제69조 제2항), 청구인은 위헌법률심판제청신청을 기각하는 결정을 통지받은 날인 2019.2.1.로부터 30일이 경과한 후인 2019.3.7."
150485,전문,29,"이 사건 헌법소원심판을 청구하였으므로, 이 사건 심판청구는 그 청구기간을 경과한 것으로서 모두 부적법하다."
150485,전문,30,4.결론
150485,전문,31,그렇다면 헌법재판소법 제72조 제3항 제2호에 따라 이를 모두 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
