결정례일련번호,구분,문장번호,내용
145512,판시사항,1,"가.사실오인 또는 양형부당을 이유로 원심판결에 대한 상고를 할 수 있는 경우를 “사형, 무기 또는 10년 이상의 징역이나 금고가 선고된 사건”의 경우로만 제한한 형사소송법(1963.12.13."
145512,판시사항,2,법률 제1500호로 개정된 것)제383조 제4호(이하 ‘형사소송법조항’이라 한다)가 재판청구권을 침해하는지 여부(소극)
145512,판시사항,3,나.위력으로써 13세 미만의 사람을 추행한 경우 강제추행한 것에 준하여 처벌하도록 규정한 ‘성폭력범죄의 처벌 등에 관한 특례법’(2012.12.18.
145512,판시사항,4,법률 제11556호로 전부개정된 것)제7조 제5항 중 “위력으로써 13세 미만의 사람을 추행한 사람은 제3항의 예에 따라 처벌한다.”는 부분(이하 ‘성폭력처벌법조항’이라 한다)이 평등원칙에 위반되는지 여부(소극)
145512,결정요지,5,"가.형사소송법조항은 하급심 법원과 상고심 법원 간에 사법자원을 적절하게 분배하고, 불필요한 상고제기를 방지하며, 소송경제를 도모하기 위한 것이다.이를 통해 상고심 재판의 법률심 기능을 제고할 필요성이 있고, 당사자는 제1심과 제2심에서 사실오인이나 양형부당을 다툴 충분한 기회를 부여받고 있으므로, 형사소송법조항은 입법형성권의 범위 내에 있어 재판청구권을 침해하지 아니한다."
145512,결정요지,6,"나.정신적ㆍ육체적으로 미성숙한 13세 미만의 미성년자를 위력으로써 추행하는 행위는, 피해자에게 정신적ㆍ육체적으로 극도의 위험을 초래한다는 점에서 추행에 수반되는 폭행이나 협박이 없더라도 불법성이 대단히 크고, 죄질이 불량하며 그 비난가능성 또한 강제추행죄에 못지않게 무겁다.따라서 성폭력처벌법조항이 13세 미만의 미성년자가 대상인 경우 위력에 의한 추행행위를 폭행이나 협박에 의한 추행행위와 동일하게 처벌하고 있다 하여 형벌체계의 정당성이나 균형성을 상실하여 평등원칙에 위반된다고 볼 수는 없다."
145512,전문,7,[당 사 자]
145512,전문,8,청 구 인 홍 ○ 만
145512,전문,9,대리인 변호사 박○
145512,전문,10,당해사건 대법원 2016도4834 성폭력범죄의처벌등에관한특례법위반(13세미만미성년자강제추행)[인정된 죄명: 성폭력범죄의처벌등에관한특례법위반(13세미만미성년자위계등추행)]
145512,전문,11,[주 문]
145512,전문,12,형사소송법(1963.12.13.
145512,전문,13,"법률 제1500호로 개정된 것)제383조 제4호, 성폭력범죄의 처벌 등에 관한 특례법(2012.12.18."
145512,전문,14,법률 제11556호로 전부개정된 것)제7조 제5항 중 “위력으로써 13세 미만의 사람을 추행한 사람은 제3항의 예에 따라 처벌한다.”는 부분은 모두 헌법에 위반되지 아니한다.[이 유]
145512,전문,15,1.사건개요
145512,전문,16,"가.청구인은 ‘○○ 초등학교’의 계약직 교사로 채용되어 피해자(여, 12세)가 속한 6학년 5반의 담임교사로 근무하던 사람이다.청구인은 2015.9.10."
145512,전문,17,"수원지방법원 성남지원에서 위력으로써 13세 미만의 피해자를 추행하였다는 범죄사실로 징역 7년을 선고받고{2015고합52, 2015전고17(병합)}, 항소 및 상고하였으나 모두 기각되었다(서울고등법원 2015노2712; 대법원 2016도4834)."
145512,전문,18,"나.청구인은 위 상고심 계속 중 형사소송법 제383조 제4호, ‘성폭력범죄의 처벌 등에 관한 특례법’ 제7조 제5항에 대하여 위헌법률심판제청신청을 하였으나 2016.6.9."
145512,전문,19,"기각되자(2016초기458), 2016.7.7."
145512,전문,20,이 사건 헌법소원심판을 청구하였다.
145512,전문,21,2.심판대상
145512,전문,22,"청구인은 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제7조 제5항 전체를 심판대상으로 삼았으나, 당해 사건에서 청구인은 위력으로써 13세 미만의 사람을 추행한 범죄사실로 처벌받았으므로, 이와 관련된 부분으로 심판대상을 한정한다.따라서 이 사건 심판대상은 형사소송법(1963.12.13."
145512,전문,23,"법률 제1500호로 개정된 것)제383조 제4호(이하 ‘형사소송법조항’이라 한다), ‘성폭력범죄의 처벌 등에 관한 특례법’(2012.12.18."
