결정례일련번호,구분,문장번호,내용
143610,전문,1,사 건 94헌마247 재판취소
143610,전문,2,청 구 인 이 ○ 호
143610,전문,3,[주 문]
143610,전문,4,이 사건 심판청구를 각하한다.[이 유]
143610,전문,5,1.사건의 개요
143610,전문,6,청구인은 1994.3.25.
143610,전문,7,부산지방법원에서 변호사법 위반으로 징역형을 선고받고 불복 상소하였으나 1994.6.10.
143610,전문,8,"대법원에서 상고기각되어(94도 1056)진주교도소에서 그 형의 집행중에 있는 자인바, 형사소송법 제41조에 의하면 재판서에는 재판한 법관이 서명날인하여야 함에도 불구하고 청구인이 수령한 위 대법원 판결서 등본에는 법관의 서명날인이 없으므로 위 판결은 무효라는 이유로 1994.11.24."
143610,전문,9,위 판결의 취소를 구하여 이 사건 심판을 청구하였다.
143610,전문,10,2.판 단
143610,전문,11,"먼저 직권으로 이 사건 심판청구의 적법여부에 관하여 살피건대,"
143610,전문,12,헌법재판소법 제68조 제1항에 의하면 법원의 재판은 헌법소원의 대상이 될 수 없다.그런데 이 사건 심판청구는 법원의 재판을 대상으로 하고 있어 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단에 따라 각하하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
