결정례일련번호,구분,문장번호,내용
47654,전문,1,사 건 2015헌마452 형사소송법 제365조 제2항 위헌확인
47654,전문,2,청 구 인 진 ○ 현
47654,전문,3,[주 문]
47654,전문,4,이 사건 심판청구를 각하한다.[이 유]
47654,전문,5,1.사건개요
47654,전문,6,"청구인은 서울중앙지방법원 2009노1566 사건에서 법원이 형사소송법 제365조 제2항(이하 ‘이 사건 법률조항’이라 한다)에 의하여 청구인이 불출석한 상태에서 판결을 선고함으로써 청구인의 기본권을 침해당하였다는 취지로 주장하면서, 2015.4.30."
47654,전문,7,항소심에서의 결석재판을 규정한 이 사건 법률조항의 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.
47654,전문,8,2.판단
47654,전문,9,"법률 또는 법률조항 자체가 헌법소원의 대상이 될 수 있으려면 그 법률 또는 법률조항에 의하여 구체적인 집행행위를 기다리지 아니하고 직접, 현재, 자기의 기본권을 침해받아야 하는 것을 요건으로 하고, 여기서 말하는 기본권 침해의 직접성이란 집행행위에 의하지 아니하고 법률 그 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우를 뜻하므로, 구체적인 집행행위를 통하여 비로소 당해 법률 또는 법률조항에 의한 기본권 침해의 법률효과가 발생하는 경우에는 직접성의 요건이 결여된다(헌재 1992.11.12."
47654,전문,10,91헌마192).
47654,전문,11,"그런데 청구인이 심판대상으로 삼고 있는 이 사건 법률조항은 항소심에서 일정한 경우 피고인의 출석 없이 판결을 할 수 있도록 허용하는 규정으로서, 이 사건 법률조항 자체에 의해 직접 청구인의 기본권을 침해하는 것이 아니라, 이에 근거한 법원의 결석재판 진행이라는 구체적인 집행행위를 통하여 비로소 위 조항에 따른 청구인의 기본권 침해의 효과가 발생하게 된다 할 것이므로, 이 사건 심판청구는 기본권 침해의 직접성 요건을 갖추지 못하여 부적법하다."
47654,전문,12,3.결론
47654,전문,13,그렇다면 헌법재판소법 제72조 제3항 제4호에 의하여 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
