결정례일련번호,구분,문장번호,내용
152452,전문,1,사 건 2019헌마983 불기소처분취소
152452,전문,2,청 구 인 이○○○
152452,전문,3,피 청 구 인 서울중앙지방검찰청 검사
152452,전문,4,[주 문]
152452,전문,5,이 사건 심판청구를 각하한다.[이 유]
152452,전문,6,1.사건개요
152452,전문,7,"가.청구인은 서울중앙지방검찰청 2019년 형제47208호로 양○○○○에 대하여, 양○○○○이 서울 서초구 (주소 생략)지하 ○○호의 소유자인데, 2017.7.30."
152452,전문,8,위 장소에서 위 건물의 관리소장인 이○□□을 이○용하여 청구인의 어머니가 위 장소에서 운영하던 ○○식당의 업무를 방해하였다는 혐의로 고발하였다.
152452,전문,9,나.이에 대하여 서울중앙지방검찰청 검사는 2019.8.30.
152452,전문,10,"이○□□의 업무방해 혐의에 대하여 이○미 무죄판결이○ 확정되었고, 피의자가 이○□□을 통하여 행하였다는 업무방해행위는 정당행위에 해당한다는 이○유로 ‘죄가 안됨’의 불기소처분(이○하 ‘이○ 사건 불기소처분’이○라 한다)을 하였다.이○에 대하여 청구인이○ 항고를 제기하였고(서울고등검찰청 2019고불항9703호), 현재 항고절차가 진행 중이○다."
152452,전문,11,다.이에 청구인은 2019.8.31.
152452,전문,12,이 사건 불기소처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
152452,전문,13,2.판단
152452,전문,14,"고발사건에 대한 검사의 불기소처분에 대하여는 검찰청법 소정의 항고, 재항고 등의 권리구제절차가 있으므로, 이에 대한 헌법소원심판을 청구하기 위하여는 헌법재판소법 제68조 제1항 단서에 따라 이러한 구제절차를 거친 뒤에 하여야 함이 원칙이다.그런데 청구인이 이 사건 불기소처분에 대하여 서울고등검찰청에 항고하여 현재 항고절차가 진행 중이므로, 이 사건 심판청구는 보충성 원칙에 위배되어 부적법하다."
152452,전문,15,3.결론
152452,전문,16,그렇다면 헌법재판소법 제72조 제3항 제1호 전단에 따라 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
