결정례일련번호,구분,문장번호,내용
23635,전문,1,사건   2013헌마216  기소유예처분취소
23635,전문,2,청구인   박 ○ 람
23635,전문,3,대리인 법무법인 신○
23635,전문,4,"담당변호사 박○, 김○"
23635,전문,5,피청구인   춘천지방검찰청 검사
23635,전문,6,[주문]
23635,전문,7,이 사건 심판청구를 각하한다.
23635,전문,8,[이유]
23635,전문,9,1.사건의 개요
23635,전문,10,가.청구인은 2011.9.7.
23635,전문,11,"청구인의 아버지 박○ ○ 재와 공동하여 도로허가 및 건축허가가 이루어지지 아니한 땅을 도로허가 및 건축허가가 이루어진 것처럼 김 ○ 자를 속여 계약금 34,000,000원을 편취한 혐의로 피청구인으로부터 기소유예처분을 받았다(춘천지방검찰청 2011형제5613호)."
23635,전문,12,나.한편 박○ ○ 재○ 2012.1.9.
23635,전문,13,"위 사기죄에 대하여 무죄판결을 받았고(춘천지방법원 고단799), 2012.9.27."
23635,전문,14,항소심에서 그 판결이 확정되었다(춘천지방법원 2012노82).
23635,전문,15,이에 청구인은 자신도 무죄인데 피청구인이 청구인에 대하여 기소유예처분을 하여 청구인의 평등권 등을 침해하였다고 주장하며 2013.4.5.
23635,전문,16,이 사건 헌법소원심판을 청구하였다.
23635,전문,17,2.판단
23635,전문,18,"헌법재판소법 제68조 제1항에 따른 헌법소원심판 청구는 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있은 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항 본문)."
23635,전문,19,"그런데 청구인은 이 사건 기소유예처분을 받은 2011.9.7.경 혹은 늦어도 박 ○ 재의 무죄판결이 확정된 2012.9.27.에는 기본권 침해사유가 있음을 알았다고 할 것인데, 그로부터 90일이 지난 2013.4.5."
23635,전문,20,청구된 이 사건 헌법소원심판은 청구기간이 지나 제기된 것으로 부적법하다.
23635,전문,21,3.결론
23635,전문,22,따라서 이 사건 심판청구는 부적법하고 그 흠결을 보정할 수 없는 경우에 해당하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
23635,전문,23,2013.4.30.
