결정례일련번호,구분,문장번호,내용
170835,전문,1,사           건          2021헌마1513    공권력 행사 위헌확인
170835,전문,2,청    구    인          강○○○
170835,전문,3,[주           문]
170835,전문,4,이 사건 심판청구를 각하한다.[이           유]
170835,전문,5,1.사건개요
170835,전문,6,가.청구인은 존속협박사건에 관한 수사를 위하여 서울 ○○경찰서 경위 이○○○가 2021.3.15.
170835,전문,7,"20:40경 청구인의 주거를 방문하자, ""직권을 남용하여 현관문을 두드리며 문을 개방할 것을 요구하고, 청구인의 계속된 퇴거요구에 불응한 것""이 불법임을 주장하며 서울북부지방검찰청에 직권남용 및 주거침입, 퇴거불응 혐의로 고소하였고, 국민권익위원회에 민원을 제기하였는데, 서울북부지방검찰청은 2021.4.26."
170835,전문,8,"이를 각하하였고(서울북부지방검찰청 2021년 형제7100호), 청구인은 국민권익위원회 민원제기 건까지 포함하여 각 처리결과를 서울 ○○경찰서를 통하여 회신받게 되었다."
170835,전문,9,"나.청구인은 경위 이○○○의 청구인에 대한 위 주거방문이○ 주거침입, 퇴거불응, 직권남용 등에 해당하며 청구인의 사생활 권리 등을 침해한 것이○어서 그 취소를 구한다는 취지로 2021.12.10."
170835,전문,10,이 사건 헌법소원심판을 청구하였다.
170835,전문,11,2.판단
170835,전문,12,"재판에 이르기까지의 수사과정에서 불법적인 행위가 있었다면 청구인은 담당 수사관 등을 상대로 고소나 고발 등을 할 수 있고, 그 수사기관 행위의 부당성에 대해서는 당해 형사재판절차에서 충분히 사법적 심사를 받을 수 있으므로, 수사과정에서의 행위를 독립하여 헌법소원심판청구의 대상으로 삼을 수는 없다(헌재 2020.9.8."
170835,전문,13,2020헌마1147 참조).
170835,전문,14,"청구인이 다투려는 서울 ○○경찰서 경위의 위 주거방문행위는 수사과정에서의 행위로, 독립하여 헌법소원심판청구의 대상이 되지 아니한다."
170835,전문,15,3.결론
170835,전문,16,"이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
