결정례일련번호,구분,문장번호,내용
24498,전문,1,사건      2013헌마416  공권력행사 위헌확인
24498,전문,2,청구인      이 ○ 수
24498,전문,3,[주문]
24498,전문,4,이 사건 심판청구를 각하한다.
24498,전문,5,[이유]
24498,전문,6,1.사건개요
24498,전문,7,"청구인은, 사법경찰관이 이 ○ 환을 협박하여 허위로 진술하게 하였고, 위 진술에 근거하여 청구인에 대한 유죄판결이 선고되었다고 주장하며, 2013.6.10."
24498,전문,8,위 협박 행위의 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.
24498,전문,9,2.판단
24498,전문,10,헌법소원심판은 다른 법률에 구제절차가 있는 경우에는 그 절차를 모두 거친 후가 아니면 청구할 수 없다(헌법재판소법 제68조 제1항 단서).
24498,전문,11,"청구인이 사법경찰관의 범죄행위로 피해를 입었다면, 이를 수사기관에 고소·고발하여 구제받을 수 있으므로(헌재 2011.9.29."
24498,전문,12,"2010헌바66, 판례집 23-2상, 583, 588 참조), 위와 같은 구제절차를 거치지 아니한 채 곧바로 제기한 이 사건 심판청구는 보충성 요건을 흠결하여 부적법하다."
24498,전문,13,3.결론
24498,전문,14,그러므로 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
24498,전문,15,2013.7.2.
