결정례일련번호,구분,문장번호,내용
153075,전문,1,사 건 2019헌마1137 기소유예처분취소
153075,전문,2,청 구 인 장○○○
153075,전문,3,피 청 구 인 서울중앙지방검찰청 검사
153075,전문,4,[주 문]
153075,전문,5,이 사건 심판청구를 각하한다.[이 유]
153075,전문,6,1.사건개요
153075,전문,7,"청구인은 2018.4.2.경 피해자 노○○ 소유의 6만원 상당 세안용품이 들어있는 목욕바구니를 절도하였다는 혐의로(이하 ‘이 사건 절도 혐의’라 한다), 2018.5.25."
153075,전문,8,"피청구인으로부터 기소유예처분을 받았다(서울중앙지방검찰청 2018년 형제42610호 기소유예처분, 이하 ‘이 사건 기소유예처분’이라 한다)."
153075,전문,9,청구인은 절도 고의가 없었다고 주장하며 2019.10.7.
153075,전문,10,이 사건 기소유예처분의 취소를 구하는 헌법소원심판을 청구하였다.
153075,전문,11,2.판단
153075,전문,12,가.헌법재판소법 제68조 제1항에 따른 헌법소원 심판은 그 사유가 있은 날로부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항 본문).
153075,전문,13,피청구인은 2018.5.25.
153075,전문,14,"이 사건 기소유예처분을 하였고, 청구인은 그로부터 1년이 훨씬 경과한 2019.10.7."
153075,전문,15,이 사건 헌법소원심판을 청구하였으므로 청구기간을 도과하였음은 역수상 명백하다.
153075,전문,16,"나.다만, 헌법재판소법 제40조 제1항에 의하여 행정소송법 제20조 제2항 단서가 헌법소원심판에 준용됨에 따라 정당한 사유가 있는 경우에는 제소기간의 도과에도 불구하고 헌법소원심판청구는 적법하다고 할 것인바, 여기의 정당한 사유라 함은 청구기간 도과의 원인 등 여러 가지 사정을 종합하여 지연된 심판청구를 허용하는 것이 사회통념상으로 보아 상당한 경우를 뜻하는 것으로(헌재 1993.7.29."
153075,전문,17,"89헌마31, 판례집 5-2, 87, 111), 민사소송법 제173조의 “당사자가 책임을 질 수 없는 사유”나 행정심판법 제18조 제2항 소정의 “천재, 지변, 전쟁, 사변 그밖에 불가항력적인 사유”보다는 넓은 개념이라고 할 것이므로(대법원 1991.6.28."
153075,전문,18,선고 90누6521 판결 참조)일반적으로 천재 기타 피할 수 없는 사정과 같은 객관적 불능의 사유와 이에 준하는 사유뿐만 아니라 일반적 주의를 다하여도 그 기간을 준수할 수 없는 사유를 포함한다고 할 것이다(헌재 2001.12.20.
153075,전문,19,"2001헌마39, 공보 64, 79, 81 참조)."
153075,전문,20,"다만, 기본권을 침해받은 자가 어떤 경위로든 기본권 침해 사유가 있었음을 알았거나 쉽게 알 수 있었던 경우라면 청구기간 도과에 대해 정당한 사유를 주장하기는 어렵다(헌재 2001.7.19."
153075,전문,21,"2001헌마335, 대법원 2002.5.24."
153075,전문,22,선고 2000두3641 등 참조).
153075,전문,23,"청구인은 상당 기간 동안 해외에서 체류하여 헌법소원심판을 청구할 충분한 시간을 갖지 못하였다고 주장하나, 그러한 사정만으로 청구인이 청구기간을 준수하지 못한 데에 정당한 사유가 있다고 보기 어렵다."
153075,전문,24,3.결론
153075,전문,25,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
