결정례일련번호,구분,문장번호,내용
142283,전문,1,사○ 건 2017헌마1206 형법 제35조 위헌확인 등
142283,전문,2,청 구 인 이 ○ 혁
142283,전문,3,[주 문]
142283,전문,4,이 사건 심판청구를 각하한다.[이 유]
142283,전문,5,1.사건개요
142283,전문,6,청구인은 2017.10.11.
142283,전문,7,"수원지방법원 평택지원에서 폭행죄로 징역 5월을 선고받았고(수원지방법원 평택지원 2017고단352), 현재 항소심 계속 중이다.청구인은 ① 위 사건과 관련하여 자신이 범한 죄가 형법 제35조 제1항의 ‘금고 이상에 해당하는 죄’에 해당하는지에 대한 유권해석을 구하고, ② 무죄추정의 원칙이 적용되는 미결수를 기결수와 구별 없이 좁은 공간에 수용하고 각종 죄명 등에 따라 분류하는 ‘형의 집행 및 수용자의 처우에 관한 법률’(다음부터 ‘형집행법’이라 한다)의 관련 조항들은 무죄추정의 원칙에 반한다고 주장하며 2017.11.1."
142283,전문,8,이 사건 헌법소원심판을 청구하였다.
142283,전문,9,2.판단
142283,전문,10,가.형법 제35조 제1항 관련 주장에 대한 판단
142283,전문,11,"청구인은 형법 제35조 제1항 자체의 위헌성을 주장하지 아니한 채, 자신의 형사사건과 관련하여 법원에 의한 형법 제35조 제1항의 해석ㆍ적용에 관한 문제를 들어 청구인에 대한 유죄판결을 다투고 있을 뿐이다.그런데 청구인에게 위 조항을 적용한 위 판결은 헌법소원심판 대상이 되는 예외적 재판에 해당하지 아니한다.설령 청구인의 주장을 형법 제35조 제1항에 대한 위헌확인을 구하는 것으로 본다 하더라도, 위 조항은 그 자체로 국민의 기본권에 직접 영향을 미치는 법규범이 아니라, 법원의 재판이라는 구체적인 집행행위를 매개로 청구인의 기본권에 영향을 미치게 되므로, 청구인이 위 조항에 의하여 가중처벌될 가능성이 있다고 하더라도 이는 위 조항을 적용한 재판의 결과일 뿐이다.따라서 이 부분 심판청구는 기본권침해의 직접성 요건을 갖추지 못하였다."
142283,전문,12,나.기타 주장에 대한 판단
142283,전문,13,"헌법재판소법 제68조 제1항에 의한 헌법소원의 청구인은 자신의 기본권에 대한 공권력 주체의 침해 행위가 위헌적임을 구체적이고 명확하게 주장하여야 하고, 그와 같이 기본권 침해의 가능성을 확인할 수 있을 정도로 구체적인 주장을 하지 아니하고 막연하고 모호한 주장만을 하는 경우 그 헌법소원은 부적법하다(헌재 2005.2.3."
142283,전문,14,2003헌마544등 참조).
142283,전문,15,"청구인은 막연히 형집행법 조항들이 무죄추정의 원칙에 반한다고 주장할 뿐, 기본권 침해의 원인이 되는 공권력 행사 내용이 무엇인지, 그 때문에 청구인의 기본권이 어떻게 침해된다는 것인지에 대해 구체적이고 명확한 주장을 하지 않고 있다."
142283,전문,16,3.결론
142283,전문,17,이 사건 심판청구는 부적법하므로 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
