결정례일련번호,구분,문장번호,내용
138794,전문,1,사 건 2009헌마462 재판취소
138794,전문,2,청 구 인 곽 ○ 목
138794,전문,3,주 문
138794,전문,4,이 사건 심판청구를 각하한다.
138794,전문,5,이 유
138794,전문,6,"청구인은 자신의 소송구조 사건에 대한 대법원의 재항고기각결정(대법원 2009마1009, 2009마1010)과 판결경정 사건에 대한 재항고기각결정(대법원 2009마1011)에 대하여 2009.8.13."
138794,전문,7,이 사건 헌법소원심판을 청구하였다.
138794,전문,8,"원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하므로(헌법재판소법 제68조 제1항 본문)대법원 2009마1009, 2009마1010, 2009마1011 결정을 심판 대상으로 하고 있는 이 사건 심판청구는 부적법하다."
138794,전문,9,"그렇다면, 이 사건 심판청구는 헌법재판소법 제72조 제3항 제1호 후단에 의하여 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
138794,전문,10,2009.9.1.
138794,전문,11,재판장 재판관 이○ 이○
138794,전문,12,재판관 김○ 김○
138794,전문,13,재판관 송○ 송○
