결정례일련번호,구분,문장번호,내용
153275,전문,1,사○ 2019헌마1236 형법 제298조 등 위헌확인
153275,전문,2,청 구 인 박○○○
153275,전문,3,[주 문]
153275,전문,4,이 사건 심판청구를 모두 각하한다.[이 유]
153275,전문,5,1.사건개요
153275,전문,6,청구인은 2015.6.25.
153275,전문,7,"대구지방법원 서부지원에서 아동ㆍ청소년의성보호에관한법률위반(강제추행)죄로 징역 2년, 집행유예 3년을 선고받고(대구지방법원 서부지원 2014고합182 판결), 2015.12.17."
153275,전문,8,"같은 법원에서 성폭력범죄의처벌등에관한특례법위반(업무상위력등에의한추행)죄로 징역 6월을 선고받고(대구지방법원 서부지원 2015고합118 판결), 2016.1.3."
153275,전문,9,○○교도소에서 그 형의 집행을 종료하였다.위 형 집행 종료 후 청구인은 아동ㆍ청소년의성보호에관한법률위반(강제추행)등으로 기소되어 징역 1년 6월을 선고받고(대구지방법원 서부지원 2018.11.29.
153275,전문,10,"선고 2018고합136 판결), 그 형이 확정되었다(대구고등법원 2019.7.3."
153275,전문,11,"선고 2018노580 판결, 대법원 2019.8.30.자 2019도10363 결정)."
153275,전문,12,"청구인은 형법 제297조, 제298조 및 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제10조가 죄형법정주의의 명확성원칙에 위배된다고 주장하며, 2019.10.28."
153275,전문,13,이 사건 헌법소원심판을 청구하였다.
153275,전문,14,2.심판대상
153275,전문,15,"청구인은 형법 제297조, 제298조 및 ‘성폭력범죄의 처벌 등에 관한 특례법’ 제10조 전부를 심판대상으로 삼고 있으나, 청구인에게 적용된 조항으로 심판대상을 한정함이 상당하다.그렇다면 이 사건 심판대상은 형법(1995.12.29."
153275,전문,16,"법률 제5057호로 개정된 것)제298조, 구 성폭력범죄의 처벌 등에 관한 특례법(2012.12.18."
153275,전문,17,"법률 제11556호로 전부개정되고, 2018.10.16."
153275,전문,18,법률 제15792호로 개정되기 전의 것)제10조 제1항이 청구인의 기본권을 침해하는지 여부이다.심판대상조항은 다음과 같다.
153275,전문,19,[심판대상조항]
153275,전문,20,형법(1995.12.29.
153275,전문,21,법률 제5057호로 개정된 것)제298조(강제추행)폭행 또는 협박으로 사람에 대하여 추행을 한 자는 10년 이하의 징역 또는 1천 500만 원 이하의 벌금에 처한다.
153275,전문,22,구 성폭력범죄의 처벌 등에 관한 특례법(2012.12.18.
153275,전문,23,"법률 제11556호로 전부개정되고, 2018.10.16."
153275,전문,24,"법률 제15792호로 개정되기 전의 것)제10조(업무상 위력 등에 의한 추행)① 업무, 고용이나 그 밖의 관계로 인하여 자기의 보호, 감독을 받는 사람에 대하여 위계 또는 위력으로 추행한 사람은 2년 이하의 징역 또는 500만 원 이하의 벌금에 처한다."
153275,전문,25,3.판단
153275,전문,26,"헌법재판소법 제68조 제1항에 따른 헌법소원의 심판은 기본권의 침해사유가 있음을 안 날부터 90일 이내에, 그 사유가 있는 날부터 1년 이내에 청구하여야 하고(헌법재판소법 제69조 제1항 본문), 법령이 시행된 뒤에 비로소 그 법령에 해당하는 사유가 발생하여 기본권의 침해를 받게 되는 경우에는 그 사유가 발생하였음을 안 날부터 90일 이내에, 그 사유가 발생한 날부터 1년 이내에 헌법소원을 청구하여야 한다(헌재 2007.7.26."
153275,전문,27,2006헌마1164 참조).
153275,전문,28,그런데 청구인은 심판대상조항이 적용되어 유죄판결을 선고받은 2015.6.25.과 2015.12.17.
153275,전문,29,무렵에는 그로 인한 기본권 침해사실을 알았다고 봄이 상당하다.따라서 위 각 유죄판결 선고일로부터 90일이 경과하였음이 명백한 2019.10.28.
153275,전문,30,제기한 이 사건 심판청구는 청구기간을 도과하였다.
153275,전문,31,4.결론
153275,전문,32,"그렇다면 이 사건 심판청구는 모두 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
