결정례일련번호,구분,문장번호,내용
150725,전문,1,사 건 2019헌아146 입법부작위 위헌확인(재심)청 구 인 이 ○ 림
150725,전문,2,재 심 대 상 결 정 헌법재판소 2019.3.19.
150725,전문,3,2019헌마189 결정
150725,전문,4,[주 문]
150725,전문,5,이 사건 심판청구를 각하한다.[이 유]
150725,전문,6,청구인은 헌재 2019.2.19.
150725,전문,7,2019헌마90 결정과 헌재 2019.3.19.
150725,전문,8,"2019헌마189 결정에서 모두 각하 결정을 받은 자이다.청구인은 2019헌마189 결정에 대하여 전원재판부 아닌 지정재판부에서 결정한 것이어서 재판부 구성상의 위법이 있고, 자신은 2019헌마90 사건과의 관계에 있어서 다른 청구취지로 다시 심판을 청구한 것이어서 일사부재리원칙을 위반하지 않았고 청구기간도 도과하지 않았음에도 불구하고 자신의 심판청구를 부적법 각하한 것은 재심사유에 해당한다고 주장하며 2019헌마189 결정의 재심을 청구하였다.헌법재판소법 제68조 제1항에 의한 헌법소원 중 법령에 대한 헌법소원은 그 결정의 효력이 당사자에게만 미치는 데 그치지 아니한다는 점에서 같은 법 제68조 제2항의 헌법소원과 유사한 성질을 지니고 있다.따라서 그 결정에 대하여는 재심을 허용하지 아니함으로써 얻을 수 있는 법적 안정성의 이익이 재심을 허용함으로써 얻을 수 있는 구체적 타당성의 이익보다 훨씬 높을 것으로 쉽사리 예상할 수 있으므로 그 성질상 재심이 허용되지 않는다(헌재 2002.9.19."
150725,전문,9,2002헌아5 참조).
150725,전문,10,"그런데 청구인이 재심대상으로 주장하는 헌재 2019헌마189 결정은 헌법재판소법 제68조 제1항에 따른 헌법소원심판의 결정이지만 법령에 대한 헌법소원이므로, 그 성질상 재심에 의한 불복이 허용되지 않는다.그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
