결정례일련번호,구분,문장번호,내용
23722,전문,1,사건      2013헌마284  재판취소
23722,전문,2,청구인      1.성 ○ 수
23722,전문,3,2.김 ○ 례
23722,전문,4,3.성 ○ 일
23722,전문,5,4.성 ○ 미
23722,전문,6,[주문]
23722,전문,7,이 사건 심판청구를 모두 각하한다.
23722,전문,8,[이유]
23722,전문,9,1.사건의 개요
23722,전문,10,"청구인 성 ○ 수는 자격모용사문서작성죄 등으로 유죄판결{ 인천지방법원 2010고단924, 2010고단2640(병합), 인천지방법원 2010노3316, 대법원 2011도4364} 을 받은 자이며, 나머지 청구인들은 청구인 성 ○ 수의 가족들이다.청구인 성 ○ 수는 위 인천지방법원 2010고단924, 2010고단2640(병합)판결에 대하여 재심청구를 하였으나 2012.10.25."
23722,전문,11,"기각되었고(인천지방법원 2012재고단18), 이에 즉시항고하였으나 2013.2.20."
23722,전문,12,"기각되자(인천지방법원 2012로245), 재항고하였으며 이 또한 2013.4.9."
23722,전문,13,기각되었다(대법원 2013모471).
23722,전문,14,이에 청구인들은 위 대법원 2013모471 결정이 청구인들의 재판청구권을 침해한다고 주장하면서 2013.5.3.
23722,전문,15,이 사건 헌법소원심판을 청구하였다.
23722,전문,16,2.판단
23722,전문,17,"헌법재판소법 제68조 제1항 본문에 의하면 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 1997.12.24."
23722,전문,18,"96헌마172 등, 판례집 9-2, 842, 862)."
23722,전문,19,"이 사건 심판청구는 법원의 재판을 대상으로 한 헌법소원으로서, 헌법재판소가 위헌으로 결정한 법령을 적용하여 예외적으로 헌법소원의 대상이 되는 법원의 재판에 해당하는 경우도 아니므로, 부적법하다."
23722,전문,20,3.결론
23722,전문,21,그렇다면 헌법재판소법 제72조 제3항 제1호에 의하여 이 사건 심판청구를 모두 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
23722,전문,22,2013.5.14.
